Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"FONSÊCA, Karilene Costa.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Colônia indígena São Pedro do Pindaré: índios aldeados e ‘incivilizados’ no Maranhão Imperial - (1840-1860).,2015,Universidade Federal de Campina Grande (UFCG),UFCG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Colônia Indígena São Pedro do Pindaré - MA||Índios aldeados - MA||Indígenas - MA||Brasil Império -indígenas||Índios guajajara||Agências indígenas||Indigenismo||História indígena||Leis indigenistas do século XIX||Indigenous Colony São Pedro do Pindaré - MA||Village Indians - MA||Indigenous - MA||Brazil Empire -indigenous||Guajajara indians||Indigenous agencies||Indigenism||Indigenous history||19th century indigenous laws||História,Não informado pela instituição,por,"O presente trabalho dissertativo trata da Colônia São Pedro do Pindaré- Maranhão em 1840-1860-Colônia indígena: local de “civilização e catequização” dos indígenas as margem do rio Pindaré, em detrimento do projeto “geral de civilização”. Foi uma Colônia indígena, proposta e findada pelo projeto da política indigenista do Maranhão, século XIX, utilizada como modelo para as demais Colônias de índios. Objetivo central para a construção dessas colônias indígenas findou-se na ideia: quando os indígenas “colonizados”, deixariam de praticar seus modos vivendi, e assim esqueceriam as suas indianidades, ocorrendo o “desaparecimento sociocultural” destas populações. A Colônia estava localizada as margens do rio Pindaré, é um dos principais afluentes do Maranhão, responsável pela alimentação das populações desta localidade, foi uma região ininterrupta de construções de engenhos. De acordo com as fontes compiladas, a ideia finda pela política indigenista desse século para a criação da Colônia São Pedro do Pindaré, foi de facilitar a navegação do rio Pindaré, uma vez que, os índios Guajajara, habitantes nas margens desse mesmo rio, tornavam o acesso e o trânsito dos não indígenas arriscadíssimo, pois atacavam as embarcações. Na busca de superar tal situação, o então Presidente da Província, o Marquês de Caxias, ordenou que se fundassem uma Colônia a direita do dito rio, com o nome: São Pedro do Pindaré, sob as ordens do Diretor Tenente Coronel Fernando Luís Ferreira. Os documentos que descrevem sobre esta Colônia, correspondem ao Diretório de Índios: são ofícios trocados entre diretores da Colônia e os presidentes da Província, relatórios dos presidentes e diretórios que administraram a Colônia São Pedro do Pindaré. Além de mapas e Leis deste período. O recorte temporal escolhido ocorreu em virtude da variedade documental existente. Objetivamos a partir das fontes históricas arroladas e discussões teórico-metodológicas, problematizar os discursos sobre as políticas indígenas e indigenistas, desconstruindo as descrições da historiografia local, pois apresentam os indígenas Guajajara como meros expectadores das histórias de contatos interétnicos, onde, ao contrário, observamos na documentação consultada até o momento, as diversas ações indígenas, construíram: agenciamentos diante dos colonizadores, da ocorrência de conflitos, acomodações e negociações. Procuramos também revisitar na documentação o cotidiano dos Guajajara, no sentido de conhecemos as suas práticas socioculturais, religiosas e políticas. As reflexões aqui apresentadas procuram evidenciar, sobretudo a importância do estudo do lugar do índio na História do Brasil, compartilhando o seu passado e relendo suas memórias que foram documentadas na escrita do outro.","http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/28357||FONSÊCA, Karilene Costa. Colônia indígena São Pedro do Pindaré: índios aldeados e ‘incivilizados’ no Maranhão Imperial - (1840-1860). 2015. 142f. (Dissertação de Mestrado), Programa de Pós-graduação em História, Centro de Humanidades, Universidade Federal de Campina Grande – Campina Grande - Paraíba - Brasil, 2015. Disponível em: http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/28357",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"DE PAULA, Milton José",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A caça na Terra Indígena Xerente: pesquisa participativa e a dinâmica da caça no Cerrado brasileiro,2015,"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)",IFPA,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Fauna cinegética||Índio||Cerrado||Game fauna||Indian||Brazilian savannah||CNPQ::CIENCIAS BIOLOGICAS::ECOLOGIA||Ecologia e Conservação,Não informado pela instituição,por,"Community-based research that use participatory monitoring has been used broadly in studies about hunting activities in traditional societies, either indigenous or not, in Neotropics. This enabled to assess the impact of hunting on wildlife and bring into evidence cultural, temporal and spatial patterns of use this resource, and also have enabled to assess future scenarios of impact of hunting and interaction between anthropic and ecological aspects on game in computational modeling. This study show outcomes of six months of Participatory Monitoring of Hunting (PMH) in 10 villages in Xerente Indigenous Land (XIL) situated in the Brazilian Cerrado, as a method of obtain information about exploitation of the local game species. Fifty-two hunters, wherein three are no indigenous, registered 266 successful events of hunting, with 31 species hunted, 308 animals killed and 3.995,1 kg harvested. Medium and large sizes mammals were the most representatives. Cuniculus paca (paca) was the species most harvested. Even that the outcomes of PMH are of small spatial and temporal scale, it enables to help in understanding of level currently of exploitation of game and modifications in traditional hunting system. Implications this outcomes for future research about game in XIL and in others traditional communities in Cerrado are presented.","DE PAULA, Milton José. A caça na Terra Indígena Xerente: pesquisa participativa e a dinâmica da caça no Cerrado brasileiro. 2015. Dissertação (Mestrado em Zoologia) – Universidade Federal do Pará, Belém, 2015. Disponível em: https://repositorio.ifpa.edu.br/jspui/handle/prefix/358. Acesso em: .||https://repositorio.ifpa.edu.br/jspui/handle/prefix/358",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Cavalheiro, Aline da Rocha",Não informado pela instituição,"Perondi, Miguel Ângelo||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Trabalho assalariado na Terra Indígena Mangueirinha: análise das estratégias Guarani e Kaingang,2015,Universidade Tecnológica Federal do Paraná (UTFPR),UTFPR,Não informado pela instituição,Não informado pela instituição,Programa de Pós-Graduação em Desenvolvimento Regional,Não informado pela instituição,openAccess,masterThesis,Índios||Índios Guarani||Índios Kaingang||Índios - Aspectos econômicos||Indians||Guarani Indians||Kaingang Indians||Indians - Economic aspects,Não informado pela instituição,por,"Os povos indígenas do Brasil vêm passando por transformações desde o período de colonização, quando o contato com os europeus iniciou o processo de hibridação cultural, para ambas as culturas. Atualmente, o modo de vida tradicional tornou-se inviável aos indígenas, que passaram a buscar estratégias de resistência e conservação de sua identidade junto à sociedade envolvente. Neste novo formato econômico, em que os povos indígenas necessitam cada vez mais do uso do dinheiro, e, tendo em vista as poucas opções para obtenção de renda dentro da Terra Indígena (TI), o recurso mais comum tem sido buscar atividades rentáveis fora. Frente à realidade indígena contemporânea, o presente estudo teve por objetivo investigar e analisar as estratégias e consequências do processo de assalariamento dos povos Kaingang e Guarani da TI Mangueirinha – PR. Para tanto, a pesquisa buscou entrevistar os indígenas Guarani e Kaingang que estão inseridos no trabalho assalariado formal, bem como, as lideranças dos dois povos, alguns moradores da TI e representantes das empresas que contratam o trabalho assalariado indígena. Ao final, o estudo apontou para uma importância significativa das lideranças indígenas no processo do trabalho assalariado formal, assim como, identificou respostas distintas ao assalariamento entre os dois povos estudados, dadas essencialmente pelas diferenças culturais existentes entre eles.",http://repositorio.utfpr.edu.br/jspui/handle/1/1491,Não informado pela instituição,Não informado pela instituição,"CAVALHEIRO, Aline da Rocha. Trabalho assalariado na Terra Indígena Mangueirinha: análise das estratégias Guarani e Kaingang. 2015. 108 f. Dissertação (Mestrado em Desenvolvimento Regional) - Universidade Tecnológica Federal do Paraná, Pato Branco, 2015."
"Porfirio, Welington Ernane",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Negros e indígenas nos livros didáticos : das lutas à obrigatoriedade : um estudo sobre o material do Sistema Positivo de Ensino,2015,Universidade Federal de Mato Grosso (UFMT),UFMT,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Livros didáticos||Ensino de história||Negros||Índios||CNPQ::CIENCIAS HUMANAS::HISTORIA||Didatic books||History teaching||Black||Indians,Não informado pela instituição,por,"This paper analyzes the textbook Teaching Positive System, regarding the application of the law 11.645 / 2008. Seeks to understand the changes and / or stays of concepts and explanations about the theme of the representation of Africa, Afro Brazilians and Indians, in the textbooks of the discipline of History of Secondary School. Approaches to this, the curriculum in Brazilian schools, the choice of contents History of Brazil, which are worked in the school environment and how been affected changes in laws. Emphasizes the speech, in the 1930s, of miscegenation as a major factor for the construction of the identity of the Brazilian people. Discusses the path of reform and educational plans of the second Vargas government to the Brazilian political democratization of the 1990s also presents the social movements of black and indigenous people, their struggles and achievements in the political and social context. The research was embodying it through different sources: articles, theses, dissertations, textbooks and federal education programs. Gradually, in the dialogue with sources was shaping up this work in order to contribute to building a more critical eye and wide about the proposed theme.","PORFÍRIO, Welington Ernane. Negros e indígenas nos livros didáticos: das lutas à obrigatoriedade: um estudo sobre o material do Sistema Positivo de Ensino. 2015. 131 f. Dissertação (Mestrado em História) - Universidade Federal de Mato Grosso, Instituto de Ciências Humanas e Sociais, Cuiabá, 2015.||http://ri.ufmt.br/handle/1/786",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Rocha, Luiz Felipe Fonseca da",Não informado pela instituição,"Gerhardt, Cleyton Henrique||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Yakã Chyry (rio que corre) : povos indígenas, conflitos e contradições no ritual de licenciamento de pequenas centrais hidrelétricas no sul do Brasil",2015,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Licenciamento ambiental||Índios||Impacto ambiental,Indian peoples||Development projects||Environmental conflict||Environmental permission,por,"A presente dissertação analisa o conflito ambiental que se instalou entre coletivos Kaingang e Guarani e interesses ligados à construção de quatro pequenas centrais hidrelétricas (PCHs) no rio Jacuizinho/RS. O trabalho foca, especificamenteuma das etapas do processo de licenciamento ambiental das obras, no caso, a elaboração do Componente Indígena a ser incluído no EIA/Rima.O licenciamento será analisado sob a perspectivade um ritual, um evento vivido coletivamente como drama social, com etapas mais ou menos formalizadas, onde cada um dos envolvidos(órgão ambiental e indigenista, empreendedor, empresa intermediadora, lideranças políticas locais, coletivos Kaingang e Guarani e seus aliados) ocupam um papel(ou são levados a tal), desempenham uma performance e constituem ações e estratégias na defesa da apropriação material e simbólica de um mesmo território.Após a explicitação dos procedimentos metodológicos e da discussão sobre como a noção de desenvolvimento insere-se dentro da lógica do licenciamento ambiental, o foco central da pesquisa recaisobre como os coletivos Guarani acionam elementos cosmológicos diante do confronto/negociação com o aparato técnico-burocrático estatal e os defensores das obras, estas últimas vistas pelos primeiros como mais uma investida do jurua reko achy (modo de ser dos não índios), contra seu território ancestral e seu modo de ser, estar e viver (mbya reko). Para fins de análise, estabelece-se ainda um diálogo com outras experiências vividas nas últimas décadas pelos coletivos Guarani no Rio Grande do Sul envolvendo projetos de duplicação de rodovias.Em linhas gerais, os eventos aqui descritos, ao serem vividos dentro de um processo ritualizado, evidenciam como interesses econômicos inerentes à ideologia universalista do desenvolvimento pressupõem a construção de mecanismos técnico-reguladores como o licenciamento ambiental. Este, por sua vez, possui uma eficácia no sentido de produzir fatos, mobilizar pessoas e condicionar expectativas num determinado sentido, no caso, a concessão da ""licença"" para as PCHs serem instaladas e operarem, sendo que, para tanto, são necessários seguir determinados ritos específicos (reuniões ""participativas"", audiências públicas, elaboração de EIAs/Rimas etc.) que posteriormente se materializam de diferentes formas (compensações, mitigações, indenizações, medidas de ajustamento de conduta etc.).",http://hdl.handle.net/10183/164813,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Copatti, Carina",http://lattes.cnpq.br/6743856187041578,"Ormezzano, Graciela||Não informado pela instituição",http://lattes.cnpq.br/3122681952332528||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Educação estética na escola indígena kaingang : propostas para o ensino de geografia,2015,Universidade de Passo Fundo (UPF),UPF,BR,Educação,Programa de Pós-Graduação em Educação,CNPQ::CIENCIAS HUMANAS::GEOGRAFIA,openAccess,masterThesis,Educação||Índios Kaingang||Índios - Educação||Geografia - Estudo e ensino,Education||Kaingang||Indians - Education||Geography - Study and teaching,por,"This research was originated from the desire to bring the aesthetic education and school geography, from the construction of different knowledge about the relationship of humans in nature, through educational workshops. Thus, this thesis aims to investigate the contribution of aesthetic education workshops in the learning of indigenous students in 6th grade, in the discipline of geography, considering the need for an education that promotes different knowledge on the relationship between human beings and nature, appropriate the reality of the group. This study is part of the Educational Processes Research Line and Language, being a qualitative ethnographic research nature, and focuses on teaching geography through aesthetic education workshops. For both the problem of research aims to answer the following question: How do the aesthetic education workshops can contribute, through the discipline of geography, learning of indigenous students in 6th grade, facilitating spatial learning and environmental and cultural relations experienced in everyday? Indigenous education, geography teaching, kaingang culture and aesthetic education: Therefore, first a literature search on the key themes that guide this study was developed. Subsequently was initiated to field research in order to know the reality of the school, located in an indigenous village on north of Rio Grande do Sul. Then observations in the school setting and in the classroom were conducted during geography lessons to a group of students from 6th grade, and recorded in the field diary. From these contributions we started the construction process of aesthetic education workshops for application, making it possible to collect data for research. With the observations made and activities undertaken during the workshops was possible to identify different possibilities for teaching and learning. In this research we considered the need to contribute to a process of humanization of geography teaching through the possibilities coming from the aesthetics education. Thus, we carried out a description and interpretation of the phenomenological essences that emerged in the research, from the method of Giorgi and more an essence added by Comiotto cited by Ormezzano and Torres (2002). This study had as main references Cavalcanti, Callai, Ormezzano, Duarte Jr., Faustino and Paviani",http://10.0.217.128:8080/jspui/handle/tede/780,Não informado pela instituição,Não informado pela instituição,"COPATTI, Carina. Educação estética na escola indígena kaingang : propostas para o ensino de geografia. 2015. 196 f. Dissertação (Mestrado em Educação) - Universidade de Passo Fundo, Passo Fundo, 2015."
"Fidelis, Cid Nogueira",Não informado pela instituição,"Marques, Márcia Gomes||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Cinematografia indígena: a experiência social sob o foco da cultura guarani-kaiowá,2015,Universidade Federal de Mato Grosso do Sul (UFMS),UFMS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Cinema||Índios Guarani Kaiowá||Documentário (Cinema)||Motion Pictures||Caingua Indians||Documentary Films,Não informado pela instituição,por,"A proposta deste trabalho é analisar as representações sociais nos conteúdos referentes aos trabalhos cinematográficos Brô Mcs e Jaguapiré na luta, produzidos pela etnia Guarani-Kaiowá, idealizado através do projeto AVA MARANDU. Esse projeto desenvolveu cursos de capacitação de produção cinematográfica em aldeias de Mato Grosso do Sul, nos quais se produziram, roteirizaram e filmaram dez filmes curtas metragens no ano de 2010. Esta pesquisa visa compreender as representações, os elementos de autenticidade, as marcas de preservação da identidade étnica indígena através da produção desses audiovisuais e seus desdobramentos, bem como debater a forma marginal de cinema como ferramenta de resistência cultural. Na análise dos trabalhos fílmicos, destaca-se o processo de mediação dos veículos comunicativos, no caso o cinema, como ferramenta de afirmação, divulgação e preservação da cultura brasileira. Para tanto, são discutidos os conceitos de construção e representação social e cultural nos meios de comunicação como lugar de produção e reafirmação das identidades sociais. O cinema indígena produzido no projeto AVA MARANDU deu a ver que os índios possuem uma cultura rica, que não são uma civilização “congelada” e estão abertos a empréstimos tecnológicos e hibridação cultural; que não podem ser vistos como povos primitivos que ficaram no passado.",https://repositorio.ufms.br/handle/123456789/2754,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Corrêa, Miguel Angelo",Não informado pela instituição,"Banducci Júnior, Álvaro||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Audiovisual autoral dos povos indígenas de Mato Grosso do Sul: mapeamento e análise,2015,Universidade Federal de Mato Grosso do Sul (UFMS),UFMS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Recursos Audiovisuais||Mato Grosso do Sul||Índios Guarani Kaiowá||Índios Guarani||Índios Terena||Audio-visual Materials||Caingua Indians||Guarani Indians||Terena Indians,Não informado pela instituição,por,"Este trabalho consiste no mapeamento dos audiovisuais realizados pelos indígenas de Mato Grosso do Sul no século XXI; na localização de seus autores; na busca de informações sobre como e por que eles os realizaram; e na observação de alguns destes filmes. São apresentadas: informações sobre os filmes; entrevistas e depoimentos com alguns dos realizadores, associações e coletivos que os produziram. Também são apresentadas observações e reflexões sobre algumas obras, sobre os depoimentos colhidos, e sobre suas relações com uma revisão bibliográfica a respeito do audiovisual e a respeito da historia dos povos indígenas de MS, realizadas previamente. Foi feito um trabalho de campo composto por uma pesquisa exploratória para a localização dos realizadores; seguidas de entrevistas estruturadas e de entrevistas por pautas com os mesmos. Ao longo do trabalho utilizou-se textos e ideias de diversos pensadores, antropólogos, filósofos, cineastas, poetas, críticos jornalistas, historiadores, comunicólogos de perspectivas teóricas distintas e, eventualmente, ate mesmo antagônicas, para referenciar as observações e reflexões sobre as obras localizadas e os comentários de seus realizadores, sem que, entretanto, nenhum deles seja tomado como “teoria de fundo”. O trabalho e descritivo e não analítico e não traz um referencial teórico fixo, tratando-se, basicamente, de um mapeamento. São sugeridas, porem, varias reflexões e aprofundamentos, baseados em diversos pesquisadores ou teorias que se mostraram mais pertinentes aos temas abordados pelos filmes ou comentados pelos seus realizadores ao longo do texto. Partiu-se da constatação de que boa parte das informações sobre os índios no senso comum e na mídia de massa são equivocadas. A hipótese e que existe uma produção audiovisual autoral dos povos indígenas de MS que e relevante culturalmente, principalmente pelo fato deles serem pioneiros no povoamento da região, porem e pouco conhecida. O mapeamento tornou evidente sua existência e relevância cultural, possibilitando conhecer quais são os processos envolvidos na sua realização, e quais os discursos articulados por meio do audiovisual por seus criadores, e poderá oferecer informações para melhorar a visibilidade destes povos na sociedade regional.",https://repositorio.ufms.br/handle/123456789/2764,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Mori, Robert",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os aldeamentos indígenas no Caminho dos Goiases: guerra e etnogênese no sertão do Gentio Cayapó (Sertão da Farinha Podre) séculos XVIII e XIX,2015,Universidade Federal de Uberlândia (UFU),UFU,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Kayapó do sul||Aldeamentos Indígenas||Bororo||Etnogênese||Índios da América do Sul||Índios Cayapo||Índios Bororo||Indians from South America||South Kayapó||indigenous villages||Ethnogenesis||CNPQ::CIENCIAS HUMANAS::SOCIOLOGIA,Não informado pela instituição,por,"The main purpose of this study is to understand the historical importance of the formation of indigenous villages in Sertão da Farinha Podre (current regions of Triângulo Mineiro and Alto Paranaíba in the State of Minas Gerais). These villages were created from the reunion of different indigenous groups from the Portuguese America in a delimited territory. The starting point of the historical process that culminated in the emerging of these villages occurred in the middle of the 18th century when that region was the South Kayapó indians site for habitation and displacement. With the delimitation of the Goiases Way by the Anhanguera expedition and with the discovery of auriferous and diamantiferous mines there was an inflow of non-indians to the territory of Goiás. Because of that, the Kayapó indians started to perform a series of attacks on the non-indians resulting in death, fire, destruction and stealing of objects and provisions. After countless frustrated attempts, Antonio Pires de Campos, an inland explorer, was hired to combat the Kayapós. His army of indians was composed of Bororo and Paresi that were displaced from Cuiabá surroundings. The war strategy which was idealized by the colonial authorities and by the inland explorer consisted in creating indigenous villages between Grande River and Paranaíba River (both in Sertão da Farinha Podre) along the Goiases Way. The indigenous villages were cores that permitted the indians to create a new identity through a process of dynamic and cultural exchange among their inhabitants, but in 1780 these villages became less important to the non-indians when groups of South Kayapó indians were settled in Maria I, in the territory of Goiás. At the beginning of the 19th century there was a continuous process of spoliation of the land that belonged to the settled indians because of the sesmarias concession and the occupation of the non-indians that came mainly from the west and mid-west regions of Minas Gerais. The war and the indigenous villages may be understood from the current Indian Culture Support policy during the colonial period but also from the relation between structure and event proposed by Marshall Sahlins. The relation between History and Anthropology also occurred from the application of the circumstantial evidence paradigm and from the use of the ethnographic projection method. Both practices were important to understand the archival sources from the 18th and 19th centuries which were the basic material for the research.","MORI, Robert. Os aldeamentos indígenas no Caminho dos Goiases: guerra e etnogênese no sertão do Gentio Cayapó (Sertão da Farinha Podre) séculos XVIII e XIX. 2015. 232 f. Dissertação (Mestrado em Ciências Humanas) - Universidade Federal de Uberlândia, Uberlândia, 2015. DOI https://doi.org/10.14393/ufu.di.2015.314||https://repositorio.ufu.br/handle/123456789/12912||https://doi.org/10.14393/ufu.di.2015.314",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, Joseane Balan da",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Inquérito coproparasitológico e ambiental da terra indígena Apucarana-Paraná, Brasil",2015,Universidade Estadual de Maringá (UEM),UEM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,"Parasita intestinal||Índios Kaingángs||Terra indígena||Socioambiental||Inquérito coproparasitológico||Enteroparasitas||Moradia e higiene||GIS - Geoestatística aplicada a aldeias||Índios sul-americanos, Parasitose intestinal||TF-Test®||Contaminação do solo||Apucarana||Paraná (Estado)||Brasil.||South american indians||Intestinal parasites||TF-Test®||Soil contamination||Housing and hygiene||Paraná (State)||Brazil.||Ciências da Saúde||Medicina",Não informado pela instituição,por,"The indigenous population Kaingáng, Indigenous Apucarana (AIL) due to high incidence of intestinal parasites and scarce resources, socioeconomic, was he justified this study. The objective was to determine the parasites occurrence of and intensity of infection, spatial distribution in the environment and provide specific measures for the control. From November 2010 to June 2011, indigenous feces were analyzed by the technique of Kato & Katz and TF-Test®, Faust modified and Lutz/Hoffman, Pons and Jane, to analyze the peridomicile of soil from 10 homes (randomly selected) in each season, totaling 40 houses and 600 soil samples. A questionnaire about housing and hygiene conditions was given to the householder. Geostatistical analysis was performed to determine the spatial distribution of infected individuals. Of the total of 1,426 inhabitants, 680 (47.7%) were examined. The overall positivity of intestinal parasites was 67.2%, and the species found were Ascaris lumbricoides (48.8%), Trichuris trichiura (44.7%) and Entamoeba coli (32.5%). High intensity of infection was recorded in 3.6% of the population analyzed. The occurrence in the soil was 23.8% and the most occurring were Entamoeba spp., Ascaris spp. and Ancylostomatoidea egg. In all seven collected water points were within the allowed physical-chemical standards were not disclosed oo(cyst)s of Giardia spp. and Cryptosporidium spp. Potability of water, only one of those had appropriate microbiological conditions for human consumption. During the winter there was a higher contamination of soil (STH) and less during the summer. However, there was no difference of parasite occurrences between the distances (up to 1 m, between 1 and 5 m over 5 m) of peridomicile. Data from fecal and environmental survey revealed that 216 families interviewed lived in homes with a high agglomeration rate (an average of 5.1 residents and <2/4 per family). The average number of species per individual presented spatial heterogeneity with the highest values (&#8805; 0.8) in areas with high congestion residences. AIL is a community with a high rate of infections enteroparasites low intensity that require such control measures as well as health education activities, expansion and maintenance of sanitary improvements, anthelmintic periodic treatment, especially for children of school age they live in areas of the village houses with large clusters.",http://repositorio.uem.br:8080/jspui/handle/1/1978,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
