Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Lima, Carlos Eduardo de Freitas",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Sou negro e tenho orgulho!: política, identidade e música negra no black Rio (1970-1980)",2017,Universidade Federal Fluminense (UFF),UFF,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Negro - aspecto social||Black Rio (Movimento musical negro)||Funk (Música)||Rio de Janeiro,Não informado pela instituição,por,"Esta pesquisa investiga o surgimento dos bailes de música negra americana nos subúrbios do Rio de Janeiro, no fim dos anos 1960, procurando identificar suas características, sua transformação ao longo das décadas de 1970 e 1980 para avaliar como eles assumiram traços de celebração do orgulho negro em plena ditadura civil-militar. O texto procura identificar momentos de tensão entre autoridades e participantes dos bailes, bem como refletir se, e para quem, a participação nestes eventos significou um ato de resistência ao racismo e à ditadura. A pesquisa buscou mapear os indivíduos e grupos que ainda hoje reivindicam o legado do Black Rio, analisando as iniciativas de construção e preservação de memórias sobre o movimento.",https://app.uff.br/riuff/handle/1/13645||Aluno de Mestrado,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Teodoro, Matheus do Carmo",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Perturbations of black holes pierced by cosmic strings,2018,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Black holes||Buracos negros||Cordas cósmicas||Cosmic string||General relativity||Gravitational waves||Modos quasinormais||Ondas gravitacionais||Quasi-normal modes||Relatividade geral,Não informado pela instituição,eng,"The present-day interest in gravitational waves, justified by the recent direct detections made by LIGO, is opening the exciting possibility to answer many questions regarding General Relativity in extreme situations. One of these questions is whether black hole are &ndash; indeed &ndash; described totally by their mass, charge and angular momentum or whether they can have additional long-range hair. This project is concerned with this question. We aim at studying the influence of additional structure on the black hole horizon in the form of long-range hair by studying linearized Einstein equation the solutions when perturbed. More precisely, we will study the Schwarzschild solution, pierced by an infinitely long and thin cosmic string such that the space-time possesses a global deficit angle. Quasi-normal modes are believed to dominate the gravitational wave emission during the ring down phase of an excited black hole that would e.g. be the result of a merger of two ultra-compact objects, therefore linearized perturbations can be considered. With the advent of gravitational wave astronomy the proposed study will be very important when reconstructing the source of the detected gravitational wave signals.",http://www.teses.usp.br/teses/disponiveis/76/76131/tde-05062018-104405/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
Fernanda Sousa Carvalho,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Race, ethnicity, sexuality, and blood in contemporary black women´s speculative fiction",2016,Universidade Federal de Minas Gerais (UFMG),UFMG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,"speculative fiction||simbolismo do sangue||ficção especulativa||symbolism of blood||Black women's writing||escrita de mulheres negras||Hopkinson, Nalo Greedy choke puppy Crítica e interpretação||Sexo na literatura||Mulheres na literatura||Sangue na literatura||Ficção canadense História e crítica||Etnologia||Negros na literatura||Due, Tananarive , 1966 Living blood Crítica e interpretação||Butler, Octavia E Fledgling Crítica e interpretação||Hopkinson, Nalo Brown girl in the ring Crítica e interpretação||Ficção americana Historia e critica",Não informado pela instituição,por,"This dissertation investigates how the issues of race, ethnicity, and sexuality are discussed in the novel 'Fledgling' (2006) by Octavia Butler, in the novel 'Brown Girl in the Ring' (1998) and in the short story 'Greedy Choke Puppy' (2001) by Nalo Hopkinson, and in the novel 'The Living Blood' (2001) by Tananarive Due. These works are examples of speculative fiction, an umbrella genre that encompasses others such as science fiction, fantasy, horror, and the gothic, and that comments on social constructions and current society by creating alternative beings and ways of life. Written by black women in in the United States and Canada at the end of the 1990s and at the beginning of the 2000s, the works analyzed here show that race, ethnicity, and sexuality are common concerns for the three writers. This is so because these issues, which are constructed by social and cultural discourses that often result in discrimination and marginalization, are interconnected, especially in the lives and identities of black women. This investigation also analyzes how Butler, Hopkinson, and Due use the symbolism of blood in their speculative representations of race, ethnicity, and sexuality. More specifically, the reference to blood in their works often points to racial and sexual abjection, to the black ancestry, the family line, and the ethnic bonds of the protagonists, as well as to a transgressive sexuality and a possibility of nurturance, providing specific discussions about race, ethnicity, and sexuality from the perspective of black women in a contemporary context. Their works imagine a world in which the black race, the ethnicities of African origin, female sexuality, and maternity have a fundamental role for the future of humanity, contradicting, therefore, age-old and prejudiced racist and sexist discourses.",http://hdl.handle.net/1843/LETR-A9LNQU,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Santos, Prieslei Estefânio Dominik Goulart",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Einstein-Maxwell-dilaton theory: Black holes, wormholes, and applications to AdS/CMT",2017,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Buracos negros||Buracos de minhoca||AdS/CMT||Black holes||Wormholes,Não informado pela instituição,eng,"No contexto de teorias de Einstein-Maxwell-dilaton, estudamos buracos negros, buracos de minhoca e aplicações à correspondência anti-de Sitter/Teoria de Matéria Condensada. Apresentamos a solução de buracos negro dyonica para a teoria de Einstein-Maxwell-dilaton escrita completamente em termos de constantes de integração, e então investigamos como definir parâmetros físicos dependentes e independentes. Escolhendo condições de contorno apropriadas para o dilaton no infinito, construímos buracos negros sem massa e uma ponte de Einstein-Rosen que satisfaz a condição de energia nula. Construímos uma solução carregada analítica de buraco de minhoca atravessável para a teoria de Einstein-Maxwell-phantom-dilaton que é livre de singularidades e conecta dois espaços de Minkowski. Usando o teorema de Gauss-Bonnet calculamos o ângulo de deflexão de um raio de luz que passa próximo este buraco de minhoca. Apresentamos o formalismo da função entropia de Sen e o aplicamos para o cálculo analítico da entropia do buraco negro extremo de uma teoria de supergravidade com N=8 em quatro dimensões. No contexto de holografia, calculamos coeficientes de transporte na presença de campos magnéticos para teorias com um termo topológico na ação. Definimos quantidades radialmente independentes subtraindo as correntes de magnetização, e então estudamos perturbações lineares em torno do horizonte a fim de expressar as condutividades elétrica, termoelétrica e térmica em termos de somente propriedades do horizonte. Combinamos as fórmulas para as condutividades com os dados do horizonte calculados usando o formalismo de Sen, e expressamos analiticamente as condutividades à temperatura zero para várias teorias cujas soluções de buraco negro não são conhecidas analiticamente.",http://hdl.handle.net/11449/152323||000895166||33015015001P7,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Cozzella, Gabriel [UNESP]",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Information loss in black holes and the unitarity of quantum mechanics,2016,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Quantum ﬁeld theory in curved space-times||Black holes||Information loss paradox||Teoria quântica de campos em espaços-tempos curvos||Buracos negros||Paradoxo da perda de informação,Não informado pela instituição,eng,"The quantum theory of ﬁelds in curved space-times is the most solid framework for studying the interplay between gravity and quantum mechanics in the absence of a complete theory of quantum gravity. In this scenario, one problem that has drawn much attention from the theoretical physics community in the last decades is the so-called “black hole information loss paradox”, where the evolution from an initial pure quantum state to a ﬁnal mixed quantum state would constitute a violation of the laws of quantum mechanics. In this dissertation we argue that information loss does not violate quantum mechanics, being simply a consequence of the semi-classical framework adopted and that the question of information recovery needs to be addressed by a yet unknown theory of quantum gravity.",http://hdl.handle.net/11449/143416||000871211||33015015001P7||8525680767393616,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Pessoa, Valdirene Nunes de Santana",http://lattes.cnpq.br/4782270039388546,"Costa, Carlos Eduardo Coutinho da||Não informado pela instituição",Não informado pela instituição,"Nascimento, Álvaro Pereira do||Silva, Alexandra Lima da||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,"Entre as pessoas mais gradas do município: a trajetória do Capitão Gaspar José Soares, um político negro no pós-abolição da Baixada Fluminense (1864-1955)",2018,Universidade Federal Rural do Rio de Janeiro (UFRRJ),UFRRJ,Brasil,Instituto de Ciências Humanas e Sociais||Instituto Multidisciplinar de Nova Iguaçu,Programa de Pós-Graduação em História,História,openAccess,masterThesis,Negro||Pós-abolição||Trajetória||Mobilidade Social||Baixada Fluminense||Black,Post-abolition||Trajectory||Social Mobility,por,"O objeto central que baliza esta pesquisa é a trajetória de Gaspar José Soares, político, empresário e atuante indivíduo negro no município de Nova Iguaçu, Baixada Fluminense no período do pós-abolição. O recorte temporal delimita-se em fins do século XIX e as primeiras décadas do século XX, período que compreende parte de sua vida e desenvolveu suas principais atividades. É intento deste investigar seu papel enquanto empreendedor político local, mapear suas redes de relações, observar como se articulou socialmente e qual a importância dessa articulação no seu processo de mobilidade social, política e econômica. Ao analisar suas ações estratégicas no jogo político, na diversificação de arranjos de trabalho e suas alianças comerciais pretendemos inferir se estas estariam associadas as razões pelo qual teria conseguido se destacar e alcançar determinada proeminência social e política nesta região.",https://rima.ufrrj.br/jspui/handle/20.500.14407/13885,Não informado pela instituição,Não informado pela instituição,"PESSOA, Valdirene Nunes de Santana. Entre as pessoas mais gradas do município: a trajetória do Capitão Gaspar José Soares, um político negro no pós-abolição da Baixada Fluminense (1864-1955), 2018, 137 f. Dissertação (Mestrado em História) - Instituto de Ciências Humanas e Sociais / Instituto Multidisciplinar de Nova Iguaçu, Universidade Federal Rural do Rio de Janeiro, Seropédica - RJ, 2018."
"Silva, Maria Lucia da",Não informado pela instituição,"Silva, Maur??cio Pedro da||Não informado pela instituição",http://lattes.cnpq.br/8324280608314256||Não informado pela instituição,"Silva, Maur??cio Pedro da||Taveira, Adriano Salmar Nogueira||Souza, Edileuza Penha de||Santos, Jos?? Eduardo de Oliveira||Santos, Marcos Ferreira",http://lattes.cnpq.br/8324280608314256||http://lattes.cnpq.br/9263233671627041||http://lattes.cnpq.br/5958884727540260||http://lattes.cnpq.br/4926332503684232||http://lattes.cnpq.br/1074988266323465,Mem??ria dos professores negros e negras da UNILAB: tecendo saberes e pr??xis antirracistas,2016,Universidade Nove de Julho (UNINOVE),UNINOVE,Brasil,Educa????o,Programa de P??s-Gradua????o em Educa????o,CIENCIAS HUMANAS::EDUCACAO,openAccess,doctoralThesis,cosmovis??o africana||educa????o superior||invisibilidade do professor negro||racismo acad??mico||UNILAB,african cosmovision||college education||invisibility of black professor||academic racism||UNILAB,por,"La lucha por una educaci??n anti-racista est?? entre las reivindicaciones de los movimientos sociales negros que culminaron y definieron los programas de acciones afirmativas desarrolladas por el gobierno brasile??o, incluyendo alumnos, profesores e instituciones en el ??mbito de la educaci??n superior. Esta pesquisa investiga la invisibilidad del profesor negro y negra en la universidad p??blica brasile??a, teniendo como territorio la ???Universidade da Integra????o Internacional da Lusofonia Afro- Brasileira (UNILAB)???, creada en 2010, con el prop??sito de inclusi??n e integraci??n de alumnos y profesores brasile??os y africanos. Para encontrar respuesta para la cuesti??n central de esta pesquisa, se hizo necesario conocer la historia de vida de seis profesores negros brasile??os y africanos que actuaron en la UNILAB, con el objetivo de comprender la trayectoria de los profesores negros y negras, a fin de saber si esa presencia ??nfima es producida por el racismo. Adem??s de eso, buscamos saber tambi??n si la UNILAB est?? incluyendo m??s profesores negros que el promedio nacional de las universidades que no ultrapasan 1%. Nuestra conclusi??n es que la UNILAB debe mantenerse comprometida y aut??noma para dar voz a las demandas de los afro-brasile??os y africanos silenciadas por el colonialismo, capitalismo y racismo, produciendo cr??ticas al eurocentrismo el socializando conocimientos emancipadores con base en epistemolog??as descolonizadoras.",http://bibliotecatede.uninove.br/handle/tede/1537,Não informado pela instituição,Não informado pela instituição,"Silva, Maria Lucia da. Mem??ria dos professores negros e negras da UNILAB: tecendo saberes e pr??xis antirracistas. 2016. 178 f. Tese( Programa de P??s-Gradua????o em Educa????o) - Universidade Nove de Julho, S??o Paulo."
"Silva, Adailton da||http://lattes.cnpq.br/1058776400368937",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Corpo negro e saúde: um estudo sobre Afrobrasileiros, Aids e Ações afirmativas",2018,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Movimento Negro||HIV/Aids||Saúde da População Negra||Black Movement||HIV/Aids||Health of Black People||CIÊNCIAS HUMANAS: ANTROPOLOGIA,Não informado pela instituição,por,"Esta tese sustenta que, em um momento singular no contexto nacional e internacional, aproveitado com perspicácia por um conjunto de militantes engajados e altamente qualificados no debate público, foi possível que uma série de demandas das organizações políticas do Movimento Negro pudessem ser parcialmente atendidas através do Programa Estratégico de Ações Afirmativas População Negra e Aids (PEAAPNA). Estes militantes alternaram-se em espaços específicos como: os espaços de produção acadêmica sobre saúde, as organizações da sociedade civil de militância política do enfrentamento do racismo antinegro, organizações internacionais e instâncias de gestão de políticas públicas. Desde a compreensão de certos usos da noção de saúde em antropologia, chega-se a situar o tema desta tese por seu foco em uma política de Ações Afirmativas (AA) para a saúde dos negros no Brasil. Na proposição de um olhar crítico sobre como o corpo negro foi introduzido como questão na discussão antropológica a partir do Século XIX, destaca-se o diálogo com as ciências da saúde. Levando em conta o modo como a antropologia caracterizou os africanos e seus descendentes em uma condição de quase-humanidade, esteve notadamente apontada a ausência de plena saúde, seja por hábitos e contextos insalubres, por herança cultural e biológica, ou organização social incapaz de prover adequadas condições de vida. Emerge destas formulações o debate entre a antropologia colonialista e a militância pan-africanista, com características depreciativas na comparação entre o processo de construção do reconhecimento da diferença de afroamericanos e ameríndios na comunidade das nações. Isto contribuiu para a proliferação de certa formulação do lugar destinado aos africanos e seus descendentes na narrativa que trata da epidemia de Aids no mundo. É com destaque à contribuição de diferentes setores dos movimentos negros na construção da Política Nacional de Atenção Integral a Saúde da População Negra (PNAISPN) e sua relação com o PEAAPNA que se explicita a correlação construída entre as ferramentas conceituais da AA e de Saúde da População Negra.","SILVA, Adailton da. Corpo negro e saúde: um estudo sobre Afrobrasileiros, Aids e Ações afirmativas. 2018. 318 f. Tese (Doutorado em Antropologia Social) - Universidade Federal do Amazonas, Manaus, 2018.||https://tede.ufam.edu.br/handle/tede/6419",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Lima, Roberta Enir Faria Neves de||http://lattes.cnpq.br/7558529084597936",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Relações étnicas no alto Rio Negro: Yanonami Peripo Iyë os filhos da lua,2016,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Yanomami||Alto Rio Negro||Relações intertribais||Upper black river||Intertribal relations||OUTROS,Não informado pela instituição,por,"O presente trabalho teve como foco principal analisar a reconfiguração das relações étnicas na região do Alto Rio Negro, especificamente no município de São Gabriel da Cachoeira, que sofreram alterações no decorrer do processo colonizador devido a inserção de novos atores no cenário regional. Militares, comerciantes, funcionários públicos, ONGs, pesquisadores nacionais e internacionais, todos deixando sua marca na região. Realizar uma análise baseando-se apenas em postulados antropológicos seria de grande auxílio, entretanto, devido à complexidade da região e à característica interdisciplinar do Programa de Pós-Graduação em Sociedade e Cultura na Amazônia nos valemos dos escritos sociológicos de Max Weber bem como os de Franz Boas, Lèvi-Strauss, Mircea Eliade, Roberto Cardoso de Oliveira, Neide Fiori, Robin Wright, Joseph Campbell. Demos andamento na pesquisa iniciando pela narrativa cronológica de ocupação da região amazônica a fim de que o leitor possa situar-se no sentido tempo-espaço. Num segundo momento nos valemos de relatos de vivência da pesquisadora e das narrativas míticas dos povos do Alto Rio Negro e em especial do Povo Yanomami a fim de mostrarmos a relevância desse tipo manifestação para a manutenção da identidade étnica dos povos da região e demonstrar que mesmo com todas as influências e mudanças nas relações intertribais ainda há forte presença do elemento cultural na vida desse povo especificamente. Metodologicamente optamos por utilizar o caminho da etnografia por nos parecer o mais adequado para nos ajudar a trilhar os caminhos junto aos povos tradicionais do alto Rio Negro. No decorrer do trabalho ficou claro que a questão identitária hoje, mais do que nunca, é ponto importante para as etnias e que as relações étnicas se reconfiguraram com o passar do tempo a fim de adaptar-se as novas necessidades sociais. Dentro dessa realidade o mundo mitológico desses povos é o que os ajuda a manter sua conexão com seus antepassados. A busca por formas de valorizar as tradições e fazer parte do processo em curso na sociedade nacional configura igualmente uma realidade.","LIMA, Roberta Enir Faria Neves de. Relações étnicas no alto Rio Negro: Yanonami Peripo Iyë os filhos da lua. 2016. 141 f. Dissertação (Mestrado em Sociedade e Cultura na Amazônia) - Universidade Federal do Amazonas, Manaus, 2016.||http://tede.ufam.edu.br/handle/tede/5106",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, José Ediane Pereira da",http://lattes.cnpq.br/6152505540213391,"Vanderlinde, Tarcísio||Não informado pela instituição",http://lattes.cnpq.br/4682387694371248||Não informado pela instituição,"Gregory, Valdir||Souza, Angela Maria de||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4763040P3||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição,A construção de um movimento negro em Marechal Cândido Rondon-PR: um estudo sobre as manifestações pós-emergência da lei 10.639/03.,2016,Universidade Estadual do Oeste do Paraná (UNIOESTE),UNIOESTE,BR,"Centro de Educação, Letras e Saúde","Programa de Pós-Graduação em Sociedade, Cultura e Fronteiras",CIENCIAS HUMANAS:HISTORIA,openAccess,masterThesis,Negros||Lei 10.639/03||movimentos sociais||interdisciplinaridade||movimento negro.,Blacks||Law 10.639 / 2003||social movements||interdisciplinary||black movement,por,"Grounded in actions and demonstrations in Marechal Cândido Rondon (PR), the dissertation is the central focus in the post-Emergency Law 10.639/03, which deals with the subject of great interest of the black population. Analyses were made with the intention of realizing the actions express the construction of social movement black spot. Investigations have as timeframe, the first initiatives undertaken in mid-2008, extending to 2014. To facilitate understanding of the subject, the studies report to the coming general context of black Africans to work in slave system in Brazil. Cover also the resistance against the system. And also include the emergence of the black social movement during the Brazilian republican period. Based on this context and in the reflections of the theory of social movements the study sought to understand references that supported the law 10.639/03. From the knowledge of the content of the law in 2008, a group of people from Rondon began producing actions aimed at enhancement of the black people in history and today in Brazil, including in the city. With the analysis of the stock, it was revealed the interdisciplinary content of the law in question. Similarly, it was also the basis for the work, analysis of bibliographies that depict the historical context of the city as well as documents, if the Statute of OERAN - Ethnic Organization Racial Nagô of Marechal Cândido Rondon, debated and voted on application in camera councilors, Statute of Racial Equality, Themed Notebooks of Paraná State Education: History and african-Brazilian culture and African / Law 10.639/03. For the same purpose, photographic records and information published in newspapers about actions and events in the locality and also on sites were observed, such as the Secretariat of the State of Paraná Education, and black organizations and social movements. With this support, actions and practices were analyzed aimed to build black social movement in Marechal Cândido Rondon",http://tede.unioeste.br:8080/tede/handle/tede/2577,Não informado pela instituição,Não informado pela instituição,"SILVA, José Ediane Pereira da. A construção de um movimento negro em Marechal Cândido Rondon-PR: um estudo sobre as manifestações pós-emergência da lei 10.639/03. 2016. 105 f. Dissertação (Mestrado em Sociedade, Cultura e Fronteiras) - Universidade Estadual do Oeste do Parana, Foz do Iguaçu, 2016."
