Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Borges, André Essenfelder",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Caminhos da cultura indígena: o peabiru e o neo-indianismo,2006,Universidade Federal de Santa Catarina (UFSC),UFSC,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Antropologia||Antropologia social||Indios -||Cultura,Não informado pela instituição,por,"Dissertação (mestrado) - Universidade Federal de Santa Catarina, Centro de Filosofia e Ciências Humanas. Programa de Pós-graduação em Antropologia Social",230689||http://repositorio.ufsc.br/xmlui/handle/123456789/88385,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Alfredo, Anselmo",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Índio, questão de majestade: a problemática indígena e a contradição agrária urbana na ocupação produtiva do Planalto Paulista no século XVIII",2004,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Agrarian -urban contradiccion||Colonial||Colonial||Contradição agrária-urbana||Indian problematic||Metropolis-colony relation||Problemática indígena||Propriedade privada da terra||Real State property||Relação metrópole-colônia,Não informado pela instituição,por,"Este trabalho busca compreender o processo de ocupação do Planalto Paulista (Brasil) no século XVIII. Trata-se de discutir como que tal povoamento esteve relacionado tanto à realização de uma ocupação produtiva como, ao mesmo tempo, o monopólio metropolitano exerceu um papel determinante. Isto porque, como iremos discutir, a busca de inserção desta economia na circulação comercial metropolitana, embora realizada indiretamente, pois que se tratava de uma economia predominantemente abastecedora das áreas com produção diretamente relacionada ao exclusivo comercial, teve um papel (tal busca) que determinou a forma da ocupação produtiva. Isto gestou uma realidade sócio-espacial específica, cuja sociabilidade, ancorada nos pressupostos do dinheiro, particulariza-se, visto que o mesmo não se fazia presente. Porém, a ocupação produtiva do século XVIII é já um resultado da desocupação tribal das terras, onde os aldeamentos indígenas do século XVI e XVII tiveram um papel importante. Isto porque discutimos como que os mesmos realizam-se como um espaço-tempo urbano que desocupam as terras indígenas e permitem um povoamento produtivo, sendo portanto, um momento de realização da propriedade privada da terra para a formação de uma realidade agrária. Desta forma, pudemos discutir como que na formação da realidade colonial a contradição agrária-urbana foi necessária para a realização produtiva do solo do Planalto Paulista, de modo a colocar a questão indígena como momento particularizador do domínio metropolitano por sobre a colônia, efetivando-a como questão de majestade. Em outras palavras, um momento do conceito de colonial que estava de fato em processo de constituição. O fenecer da presença dos aldeamentos no Planalto ao longo do século XVIII revela, contudo, a ponência de uma sociabilidade que, ainda que sob contingências, estava pressuposta, pois que se realizava como um projeto de colonização. É sob este plano que os aldeamentos são analisados no terceiro século. A descoberta do ouro no século XVIII como um momento dinamizador do processo de ocupação através da intensificação da produção do solo, revelado pelos conflitos entre posseiros por nós pesquisados, expressa que o tempo de circulação aprofunda as contradições do espaço postas no processo de ocupação do Planalto e imprime uma maior necessidade da jurisdição a resolver tais conflitos/contradições de modo a juridificar a realidade planaltina, efetivando o Domínio como um elemento mediático da sociedade já na passagem do XVIII para o XIX.",https://www.teses.usp.br/teses/disponiveis/8/8136/tde-19042022-120915/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Freire, Maria do Céu Bessa||http://lattes.cnpq.br/5205579110727490",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A criança Indígena na escola urbana: um desafio intercultural,2006,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Escola||Índios urbanos||Culturas||Interculturalismo||Escola||Índios urbanos||Culturas||Interculturalismo||School||Urban Indians, Cultures, Interculturalism||CIÊNCIAS HUMANAS: EDUCAÇÃO",Não informado pela instituição,por,"O trabalho de pesquisa cujo tema A criança Indígena na Escola Urbana: desafio intercultural tem como objetivo verificar como a escola pública urbana de Manaus trata os seus alunos indígenas e como esses alunos percebem a imagem do índio difundida nas práticas docentes, discentes e das demais pessoas que compõem o espaço educacional. Para isso, faz uma abordagem sobre a Escola pública urbana, evidenciando algumas das suas contradições presentes no tratamento das culturas dos sujeitos que dela participam, em particular, os índios citadinos da etnia Sateré-Mawé, que residem na cidade de Manaus. Apresenta algumas reflexões sobre os desafios que as crianças indígenas enfrentam e a forma como isso se constata nos discursos e nas práticas veiculadas no contexto escolar urbano. Utiliza pressupostos teóricos partindo das concepções de cultura, diversidade cultural, multiculturalismo, interculturalismo e sua relação com as práticas docentes. A metodologia utilizada para alcançar os objetivos, parte de uma abordagem qualitativa, na tentativa de apontar alternativas de investigação que atendam à problemática expressa nas questões norteadoras, utilizando entrevistas semi-estruturadas com alunos, professoras, pedagoga e diretora de uma escola pública, bem como os sentidos expressos nos seus discursos. Mas, sobretudo, como pesquisa de natureza etnográfica, parte da observação dos sujeitos em suas relações pedagógicas, particularmente as crianças indígenas e o sentimento que externam frente a este mundo diferente da cultura a qual pertencem. Para isso, experiencia entrevista coletiva com a utilização da história infantil O Gambá que não sabia sorrir , como tentativa de envolver alunos da 4ª série na faixa etária de 10 a 17 anos, através do universo lúdico, para a abordagem sobre a diferença, igualdade e alteridade, bem como a sua forma de ver e sentir-se no mundo. As informações sobre a relação cultura indígena/ cultura escolar urbana; relações entre os diversos sujeitos da Escola, entre professoras e alunos índios e não índios, mediadas pelas diferentes culturas, proporcionam uma reflexão sobre a escola plural que sempre existiu, mas que torna essa realidade invisível nas práticas pedagógicas. Finaliza com uma proposta de adequação da escola que está posta (educacional, social e culturalmente), como forma de minimizar a discriminação e fazer da diferença presente na diversidade o sentido da construção individual e coletiva de sujeitos, apontando como referência de articulação o Projeto Político Pedagógico de escola. A construção coletiva e a execução deste projeto são apontadas como a possibilidade de uma reflexão sobre a prática, considerando a perspectiva intercultural possível em cada contexto escolar, partindo do conflito entre as diferenças como oportunidade para a construção de uma sociedade mais justa.","FREIRE, Maria do Céu Bessa. A criança Indígena na escola urbana: um desafio intercultural. 2006. 118 f. Dissertação (Mestrado em Educação) - Universidade Federal do Amazonas, Manaus, 2006.||http://tede.ufam.edu.br/handle/tede/3247",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Vietta, Katya",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Histórias sobre terras e xamãs Kaiowa: territorialidade e organização social na perspectiva dos Kaiowa de Panambizinho (Dourados, MS) após 170 anos de exploração e povoamento não indígena da faixa de fronteira entre o Brasil e o Paraguai",2007,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Alteridade||Alterity||Índios Kaiowa||Kaiowa Indians||Organização social||Social organization||Territorialidade||Territoriality||Xamanismo,Não informado pela instituição,por,"Este estudo, construído através de revisão bibliografia e de pesquisa etnográfica, aborda as historias narradas pelos Kaiowa de Panambizinho (Dourados, MS), a partir de dois eixos de análise: - a ocupação não indígena da fronteira entre Brasil-Paraguai, largamente calcada nas políticas estatais, desde o final do período imperial, que se dá na contramão dos direitos jurídicos relativos à ocupação indígena de suas terras; - as percepções dos Kaiowá a respeito deste processo. A analise das narrativas reunidas durante a pesquisa permite ainda contextualizar a construção de suas noções de alteridade, territorialidade e organização social. O intenso contato e a drástica redução das terras inserem os Kaiowa em um contexto de grandes mudanças, que, entre outros aspectos, impulsionam uma simplificação de suas formas de organização e transformam as práticas de suas lideranças. Contexto onde os xamãs e as práticas rituais perdem muito de seu espaço.",http://www.teses.usp.br/teses/disponiveis/8/8134/tde-20122007-140921/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Torres, Fernanda de Jesus",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Ciclo vigília/sono em adolescentes de uma população indígena,2005,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,adolescentes||adolescents||biological rhythms||ciclo vigília-sono||fatores socioculturais||indians||índios||ritmos biológicos||sleep wake cycle||sociocultural factors,Não informado pela instituição,por,"O ciclo vigília/sono (CVS) muda durante a adolescência. Nos dias letivos, há maior sonolência diurna e menor duração de sono do que nos finais de semana. Além disso, os adolescentes apresentam atraso da fase de sono. Acredita-se que essas mudanças resultam da interação entre fatores biológicos e ambientais. Neste trabalho, observamos o CVS de 21 jovens Guarani da Aldeia Boa Vista - SP, que vivem numa floresta, sem energia elétrica. Pretendíamos verificar se eles apresentam um padrão semelhante ao descrito em adolescentes urbanos ou se tal característica é menos evidente, como tem sido relatado na população rural. Aplicamos o Questionário de Hábitos de Sono e o Questionário de Matutinidade e Vespertinidade. Os participantes preencheram diários de sono, usaram actímetros e coletaram temperatura a cada 3 horas, na vigília, por 10 ou mais dias consecutivos em 3 ocasiões com intervalos de 6 meses. Fizemos inspecção visual dos actogramas de diários e actímetros, comparando-os entre si por meio de teste t de Student; avaliamos a significância das oscilações da temperatura pelo Método Cosinor; utilizamos as correlações de Pearson e Spearman para identificar relações entre variáveis, adotando como nível de significância &#945;=0,05. Comparamos as etapas e discutimos os resultados no cenário de outras pesquisas realizadas com adolescentes. Observamos atraso da fase do sono e da temperatura oral nos Guarani, conforme descrito entre adolescentes de regiões urbanas, e menor duração do sono nos finais de semana do que nos demais dias. Os resultados apontam para a importância de fatores biológicos no atraso da fase dos ciclos vigília/sono e de temperatura na adolescência.",http://www.teses.usp.br/teses/disponiveis/47/47135/tde-12062006-134852/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Pacagnella, Raquel de Carvalho",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Perfil epidemiológico de saúde bucal da população do parque indígena do Xingu, entre os anos de 2001 e 2006",2007,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Cárie dentária||CPI index||Dental caries||DMF-T index||Epidemiologia||Epidemiology||Índice CPO-D||Índice IPC||Índios Sul-Americanos.||Oral health||Saúde Bucal||South American Indians.,Não informado pela instituição,por,"A epidemiologia da saúde bucal dos povos indígenas no Brasil ainda é pouco conhecida. Os dados disponíveis, em geral, são pertinentes às zonas urbanas. As informações sobre a epidemiologia dessas doenças no Parque Indígena do Xingu (PIX) resultam de investigações nas quais foram utilizadas diferentes metodologias de coletas e análises de dados, dificultado assim um adequado panorama epidemiológico. A partir da implantação do Distrito Sanitário Especial Indígena do Xingu (DSEI-Xingu), em 1999, foram realizados três inquéritos epidemiológicos para doenças bucais, baseados na metodologia proposta pela OMS. O presente estudo teve como objetivo analisar a epidemiologia das referidas doenças no PIX, especificamente de quatro aldeias de diferentes etnias, considerando as necessidades assistenciais odontológicas. Para tal, foi realizado um estudo epidemiológico descritivo, utilizando dados secundários colhidos pela equipe do DSEI-Xingu, provenientes de inquéritos realizados em três momentos distintos: 2001, 2003 e 2006. Foram utilizados:o índice CPO-D, para avaliação da experiência de cárie e para aferir a doença periodontal, o índice periodontal comunitário (IPC). A análise dos resultados mostrou que nas aldeias estudadas, o principal problema de saúde bucal é a cárie, atingindo no ano de 2006, 81% da população. Em relação à cárie, nota-se uma queda nas médias do CPO-D para a maioria das faixas etárias no ano de 2006 em relação a 2001 e houve melhora também nos percentuais de pessoas livres de cárie para as idades entre 0 e 19 anos. As médias de ceo-d para o grupo etário de 0 a 3 anos apresentam elevação no período, exceto na aldeia Moigu, que mostrou diminuição de 8,0 em 2001 para 1,8, em 2006. Ao se analisar os componentes do CPO-D e ceo-d, quando comparados os dados obtidos em 2006 e 2001, foi possível verificar que o componente \""cariado\"" apresentou redução para a maioria das faixas etárias em todas as aldeias, assim como o aumento dos componentes \""obturados e perdidos\"". Observou-se que para a dentição decídua o componente cariado possui grande contribuição no ceo-d em todas as aldeias, variando entre 69% a 86% do índice. Isso traduz dificuldades no acesso dessa população aos serviços odontológicos. O índice IPC mostrou aumento do percentual de pessoas sem doença periodontal em todas as aldeias, queda no percentual de pessoas com algum tipo de bolsa periodontal e cálculo como o principal problema. Em relação às necessidades de tratamento verificou-se que restaurações foram as indicações mais freqüentes e houve um aumento no número de dentes sem nenhuma necessidade. Para a doença periodontal, observou-se que mais de 80% das pessoas acima de 15 anos precisam de tratamento e necessidade de profilaxia; as necessidades por cuidados mais complexos representam apenas 3% . Concluímos que no período de 2001 a 2006,houve uma melhoria nas condições de saúde bucal dessas populações. Uma hipótese explicativa seria a estruturação do programa de saúde bucal nestas áreas.",http://www.teses.usp.br/teses/disponiveis/17/17139/tde-03032008-145628/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Santana, Pedro Abelardo de",http://lattes.cnpq.br/5223048442666006,"Alves, Francisco José||Não informado pela instituição",http://lattes.cnpq.br/7150762330763699||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Aldeamentos indígenas em Sergipe Colonial: subsídios para a investigação de Arqueologia Histórica,2004,Universidade Federal de Sergipe (UFS),UFS,BR,Não informado pela instituição,Pós-Graduação em Geografia,CNPQ::CIENCIAS HUMANAS::GEOGRAFIA,openAccess,masterThesis,Arqueologia histórica||Aldeamentos||Índios,Historical archaeology||Villages||Indians,por,"Indigenous villages in Colonial Sergipe: subsidies for the investigation of Historical Archaeology it is a master dissertation, based on historical documents and in literature. It synthesizes the knowledge produced on the villages indigenous of Sergipe, founded among the centuries 17 and 19. Taking as parameters theories and methodologies used by the Historical Archaeology, it recovers information and it formulates inquiries with the purpose of they be good as subsidies for future archaeological excavations in the sites of the old villages. They are outstanding aspects as its functions in the colonial society, its economy, the social and religious life, among others. The studied villages is: Geru, Água Azeda, Aracaju, Japaratuba, Pacatuba, São Pedro do Porto da Folha and Jacaré.",https://ri.ufs.br/handle/riufs/5604,Não informado pela instituição,Não informado pela instituição,"SANTANA, Pedro Abelardo de. Indigenous villages in Colonial Sergipe: subsidies for the investigation of Historical Archaeology. 2004. 116 f. Dissertação (Mestrado em Geografia) - Universidade Federal de Sergipe, São Cristóvão, 2004."
"Sousa, Adilson Amorim de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"O levante dos ""invisíveis"" da história : o movimento indígena no Equador na década de 1990",2006,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Social Movements||Indian||Neoliberalism||Ethnic Identity||Equador - História, 1990||Movimentos sociais||Indígenas||Conaie||Neoliberalismo||Identidade étnica||Estado||Etnicismo||Índios - Identidade étnica - Equador||Movimentos sociais||Neoliberalismo||Equador||História||93/99",Não informado pela instituição,por,"Through the last decades, among the several manifestations of social movements occurred in various countries of Latin America, we have to stand out the movements that took place in the rural areas, specially those ones that were conducted by indian organizations. These types of manifestations have played an important role in the search for another pattern of social and political organization based in respect to different kinds of patterns and cultural values. This paper objectifies specifically to understand the new features revealed by the indian movement in Ecuador, in the 90’s, since its several organizations were unified during the Conaie – Confederación de Nacionalidades Indígenas del Ecuador. Nowadays this entity is the most expressive in the popular endurance concerning the economic and political pattern settled by the State through the dispersion of neoliberal doctrines. The objective is, therefore, to indentify the guide matrices of this organization, as well as its various mobilization forms and acting stratagies. The discussion is also about the political practices in the indian movement, its insertion in the social sectors, its connections with the State and its proposals on the political and economic organization to the country. This research allows to characterize the Conaie from its ideological expression and acting strategy, showing it as the keeper of the fusion of ethnic and cultural ideas with popular factors. This point of view has allowed the indian movement to establish connections with other sectors and to share with them ordinary problems, making possible its entrance as the main social and political agent of the country.","SOUZA, Adilson Amorim de. O levante dos ""invisíveis"" da história : o movimento indígena no Equador na década de 1990. 2005. Dissertação (Mestrado em Letras) – Universidade Federal do Espírito Santo, Centro de Ciências Humanas e Naturais, Vitória, 2005.||http://repositorio.ufes.br/handle/10/3399",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Souza, Aline de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O uno e o diverso: construção nacional e incorporação indígena no pensamento de José Martí,2007,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Intellectual life||Latin America||Identity||Indians||Martí, José, 1853-1895||Vida intelectual - América Latina||Identidade||Índios - América Latina||História||93/99",Não informado pela instituição,por,"It analyses the aspects considering the construction of the nationalities in Spanish America, at the last middle of XIX century, regarding as a specific point the process of incorporation of the Indian into those nationalities, thought by José Martí. The analysis tries to point the texts which present Marti’s thoughts on the construction of the Spanish American republics, the Indian’s role on that construction, as representations of the Indians, Marti’s ideal to the Indians in that context. The research presents a general debate focused on the construction of the national thought in Spanish America in that time and the historiographic production on Martí, considering different contexts in XX century. The central proposal is to show the changes and tensions of José Martí’s thoughts about the Indians. The results evidence Martí’s national thought, which attempted to conciliate the desire of homogenization of the national culture and the maintenance of the native elements of the Indian culture, creating, therefore, speeches qualified by ambiguity, complexity and, sometimes, by contradiction among these aspects.","SOUZA, Aline de. O uno e o diverso: construção nacional e incorporação indígena no pensamento de José Martí. 2007. 224 f. Dissertação (Mestrado em História) - Universidade Federal do Espírito Santo, Centro de Ciências Humanas e Naturais, Vitória, 2007.||http://repositorio.ufes.br/handle/10/3366",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Durat, Cristiano Augusto",http://lattes.cnpq.br/6540921492436472,"Giolo, Jaime||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os processos incorporativos do indígena kaingang de Atalaia à sociedade luso-brasileira : o papel do Catolicismo,2006,Universidade de Passo Fundo (UPF),UPF,Não informado pela instituição,História,Programa de Pós-Graduação em História,CNPQ::CIENCIAS HUMANAS::HISTORIA::HISTORIA DO BRASIL::HISTORIA REGIONAL DO BRASIL,openAccess,masterThesis,Índios Kaingang - Rio Grande do Sul - História||Catolicismo||Índios Kaingang - Colonização,Kaingang indians - Rio Grande do Sul (Brazil) - History||Catholics||Kaingang indians - Colonization,por,"This study has the premise to reconstruct the relations established between the Indigenous Kaingang and the Portuguese settlers in the beginning years of occupation of the Guarapuava Plato, a territory, in the south west of Captaincy of Sao Paulo, during the years of 1812 1828. The article points at the historical aspects, noted by the proper society, involved in the process of colonialism, and by the residing chroniclers. It shows the means used by the missionaries, including the pedagogic and symbolic aspects, in exercising their missionary functions, among the indigenous Kaingang. The study permits a greater comprehension of the strategies used, and the situations lived by the groups. The primary element that permitted the reconstruction of these historical and cultural aspects, was, the Sacramental Register Book, which contains baptismal and marriage registers, also the Book of Obits. The econstruction of these relationships proportioned us a new direction, to visualize the process of Portuguese expansion in the Indigenous Kaingang territory",http://10.0.217.128:8080/jspui/handle/tede/121,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
