Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Bueno, Winnie de Campos",Não informado pela instituição,"Rodriguez, José Rodrigo||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Processos de resistência e construção de subjetividades no pensamento feminista negro: uma possibilidade de leitura da obra Black Feminist Thought: Knowledge, Consciousness, and the Politics of Empowerment (2009) a partir do conceito de imagens de controle",2019,Universidade do Vale do Rio dos Sinos (UNISINOS),UNISINOS,Brasil,Escola de Direito,Programa de Pós-Graduação em Direito,ACCNPQ::Ciências Sociais Aplicadas::Direito,openAccess,masterThesis,Imagens de controle||Patricia Hill Collins||Feminismo||Movimento Negro||Sociologia Jurídica,Controlling images||Patricia Hill Collins||Feminism||Black Movement||Sociology of law,por,"O objetivo do presente trabalho é introduzir o pensamento da socióloga Patricia Hill Collins, como uma possibilidade teórico-crítica que permite compreender como se constituem as ausências de direitos para as mulheres negras, bem como apresentar suas principais contribuições teóricas para o campo do Direito. A hipótese dessa pesquisa é que a experiência multidimensional vivenciada por mulheres negras pode ser lida como uma chave analítica para compreender como se dão os processos de subjetivação de grupos subordinados. É uma pesquisa do tipo descritivo, sendo utilizada como principal técnica de pesquisa o método bibliográfico. Como conclusão, apresento como os processos de resistência constituídos por mulheres negras são fundamentais para a construção de mudanças sociais eficazes para a alteração do panorama de desigualdades e supressão de direitos que vivenciamos nas sociedades contemporâneas.",http://www.repositorio.jesuita.org.br/handle/UNISINOS/8966,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Goulart, Henrique Rodrigues de Paula",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Entre os Estados Unidos e o Atlântico Negro: o Black Power de Stokely Carmichael (1966-1971),2019,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Black Power||Black Power||Civil rights||Cultural identities||Direitos civis||História dos Estados Unidos||Identidades pós-modernas||Intelectuais||Intellectuals||United States History,Não informado pela instituição,por,"Este trabalho analisa o pensamento e os projetos políticos de Stokely Carmichael, ativista e intelectual negro de origem caribenha engajado nos movimentos pelos Direitos Civis, Black Power e pan-africanista nos Estados Unidos e internacionalmente, entre os anos de 1966 e 1971. O objetivo é realizar uma leitura crítica das duas principais obras do ativista: o livro Black Power: The Politics of Liberation e a coletânea de discursos e artigos intitulada Stokely Speaks: From Black Power to Pan-Africanism publicadas, respectivamente, em 1967 e 1971. No decorrer dos anos, a trajetória transnacional do ativista indica mudanças importantes no que diz respeito à sua ação e às suas crenças. Portanto, acompanhamos através dos seus escritos não apenas suas proposições o seu projeto político como os fundamentos para essas transformações pessoais que informaram seu ativismo político. Nesse sentido, trata-se de analisar as distintas maneiras pelas quais as identidades nacional e negra foram expressas pelo militante.",http://www.teses.usp.br/teses/disponiveis/8/8138/tde-31072019-104448/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Perassoli Júnior, Claudio Roberto",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Espelhos negros: signos da escatologia na literatura machadiana e na série Black Mirror,2019,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Morte||Machado de Assis||Black Mirror||Literatura comparada||Semiótica||Comparative literature||Semiotics||Death,Não informado pela instituição,por,"A presente tese apresenta uma análise comparada entre signos escatológicos, ou seja, relativos à morte, presentes nos contos de Machado de Assis e nos episódios da série televisiva Black Mirror. Amparado pelos preceitos conceituais da Semiótica Interpretativa e pelo modelo metodológico enciclopédico-cognitivo de Umberto Eco, este trabalho apresenta, a princípio, uma discussão teórica realizando um recorte crítico sobre o autor brasileiro e sobre a tipologia das narrativas seriadas audiovisuais contemporâneas, a fim de respaldar o traquejo analítico empreendido. A proposta central desta pesquisa é confrontar processos de elaboração sígnica os quais envolvam questões tanatológicas em oito narrativas: Nosedive e O Espelho, White Bear e A Causa Secreta, San Junipero e A Segunda Vida, e Be Right Back e Um Esqueleto, do programa britânico e da literatura machadiana, respectivamente. Tal labor reflexivo reconhece a inserção dessas produções em um continuum sígnico, situando-as como expressões das mentalidades de seus tempos em vias escatológicas. Para concatenar tais percepções, esta tese forja o pensamento enciclopédico esboçado pelo semioticista italiano, lançando-se na escavação das representações da morte, do paraíso e as atitudes humanas diante do esgotamento da vida desde a Antiguidade Clássica até os dias atuais, por vieses históricos, culturais e sociais, permitindo que se crie um panorama-arcabouço acerca desses signos no decorrer dos tempos e suas ressonâncias. Por fim, a análise comparada manuseia semioses dispostas em cronologias, em códigos e em estruturas diferentes. Entretanto, explicitam-se pontos de confluência entre essas produções e, principalmente, os seus diálogos constantes, uma vez que apontam, ambos os agrupamentos de narrativas, para processos e mentalidades semelhantes, quando não consequentes reverberações no seio da sociedade ocidental, regida pelos preceitos do capitalismo industrial. No atual contexto tecnológico-digital, a morte torna-se assunto presente em diversos meios, ao passo que os indivíduos, consciente ou inconscientemente, a ojerizam, criando um paradoxo. Para compreender tal circunstância, assim, esta tese esboça, auxiliada por preceitos da Sociologia, da Psicologia e da História, o reflexo do homem e das dinâmicas sociais contemporâneas por meio da comparação entre os contos do escritor fluminense e os episódios da série, tomando-os como signos especulares da vivência humana do século XIX aos dias hodiernos.",http://hdl.handle.net/11449/191415||000928522||33004048019P1,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Almeida, Ivan Carlos de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Winds and feedback from supermassive black holes accreting at low rates,2019,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,accretion discs||active galactic nuclei||black holes||buracos negros||discos de acreção||núcleos ativos de galáxia||numerical simulations||simulações numéricas,Não informado pela instituição,eng,"The local universe is dominated by quiescent galaxies with little or no ongoing star formation. Once star formation has been shut down in a possible quasar phase, energy feedback in the form of outflows from a supermassive black hole (SMBH) accreting at a low rate is one of the leading candidates for heating up or removing gas accreted afterwards. In this work we performed hydrodynamic simulations of radiatively inefficient accretion flows around supermassive black holes and investigate the generation of outflows by the accretion flow. We found that hot accretion flows can produce powerful subrelativistic winds that carry considerable amounts of energy away and they can provide feedback inside the host galaxy.",http://www.teses.usp.br/teses/disponiveis/14/14131/tde-25062019-155250/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Jimenez, Andres Felipe Cardona",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Thermodynamics and Phase Transitions of Black Holes,2020,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,"black holes||buracos negros||dualidade gauge/gravidade||gauge/gravity duality||phase transitions, thermodynamics.||transições de fase, termodinâmica.",Não informado pela instituição,eng,"In this thesis we study aspects of thermodynamics, field dynamics and phase transitions of non-asymptotically flat black holes that are important in the context of gauge/gravity dualities. In Anti-de Sitter geometries the processes of black hole evaporation and phase transitions are characterized. We consider the Vaidya Anti-de Sitter spacetime as a model for evaporation or gravitational collapse, in which a time dependency is introduced by means of a mass function evolving in time. For the study of thermodynamics of black holes evolving in time we follow a formalism adapted to non-stationary spacetimes with thermodynamical quantities associated to geometric properties of the so called trapping horizons. For Anti-de Sitter geometries we compare the thermodynamical results with the corresponding dual gauge theory established in the AdS/CFT correspondence. It is also considered the field dynamics of certain geometries where perturbative results can be associated with a symmetry group not associated to the isometries of the background spacetime.",https://www.teses.usp.br/teses/disponiveis/43/43134/tde-28052020-135213/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Console, Felipe de Carvalho Ceregatti de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Black holes, instability and scalar-tensor gravity",2019,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Anti-de Sitter spacetime||Black holes||Buracos negros||Espaço-tempo Anti-de Sitter||Estabilidade||Gravidade escalar-tensorial||Scalar-Tensor gravity||Stability,Não informado pela instituição,eng,"In this work, we review three topics which are relevant on its own but which are also interconnected through the AdS/CFT correspondence: (i) black holes in AdS and its thermodynamics, (ii) nonlinear instability of AdS and (iii) scalar- tensor theory of gravity. Each one of these topics find applications in holography using the above mentioned correspondence. We review the various coordinate systems used to write the AdS metric and discuss the main black holes with AdS asymptotics as well as their thermodynamical properties. We also review current results on linear and nonlinear stability for various spacetimes, presenting a heuristic explanation for the nonlinear instability of AdS. The discussion about alternative theories of gravity is restricted to the case of scalar-tensor theories (Horndeski theories, specially). We study the multipole expansion of the electromagnetic field in the solitonic background of a shift-symmetric scalar-tensor model (up to second order in the scalar field coupling constant with the Gauss-Bonnet term). We find that the multipoles are everywhere regular and finite except for the monopole l = 0, which diverges at the origin of the spacetime coordinates.",http://www.teses.usp.br/teses/disponiveis/76/76131/tde-14052019-160701/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Vemado, Artur",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Radiative cooling and state transition in stellar mass black holes.,2020,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Accretion flow||Binárias de buracos negro em raio X||Black hole X-ray binaries||black holes||buracos negros||Disco de acreção||Numerical simulation||Radiative cooling||Raio de truncamento||Resfriamento radiativo||Simulação numérica||State transition||Transição de estado||Truncation radius,Não informado pela instituição,eng,"Black hole (BH) X-ray binaries are characterized by different spectral states along their lives. These states can be explained by the presence of a hot, geometrically thick corona for the hard state and a colder thin disk for the soft state. However, the degree to which the hot corona and the thin accretion disk coexist is not well understood. In particular, it is unclear how the inner radius of the thin disk and the properties of the hot corona (e.g. size and temperature) are related to the fundamental system properties such as the BH mass accretion rate M. In this work, two-dimensional hydrodynamical simulations with radiative cooling of accretion flows around stellar black holes were performed to investigate the interplay between the thin disk and hot corona and the relation between the truncation radius R tr and M. The contribution of Bremsstrahlung, synchrotron and comptonized synchrotron cooling processes were incorporated in the energy equation. The main results of this work are (i) the new relation R tr m -1/2 connecting two basic properties of accreting BHs and (ii) the decrease of both temperature and spatial extent of the corona with increasing M. These results are expected to shed light on observations of BH binaries.",https://www.teses.usp.br/teses/disponiveis/14/14131/tde-14052020-172856/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Soares, Gustavo Rodrigues Romano",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Accretion discs, jets, and black hole spins: a study of blazars",2020,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Accretion discs||Active Galactic Nuclei||Black holes||Blazares||Blazars||Buracos Negros||Discos de acreção||Núcleos Ativos de Galáxias||Numerical Simulations||Simulações Numéricas,Não informado pela instituição,eng,"Blazars are among the most powerful astrophysical objects in the universe. Their multiwavelength emission displays traces of non-thermal radiation whose origin is not yet fully understood, and it is dominated by the presence of a relativistic jet. Blazar emission is characterized by high-variability across different wavelenghts, which is associated with a spinning black hole and relativistic effects in the jet. Using blazars as a laboratory, in this thesis we set out to answer a few fundamental questions, such as where and how does the non-thermal emission in blazars originate?, how robust are theoretical models in explaining the efficiency of jet formation?, and can these models accurately predict the spins of the black holes associated with these jets? To answer these questions, we employ two different methods: -ray observations and general relativistic magnetohydrodynamic (GRMHD) simulations. In the first study, we used the luminosities of a class of blazars to calculate the jet efficiency, and we estimated the black holes spins. We found a mean spin of a* = 0.84, with a lower limit estimated at a*(lower) = 0.59. These results show compatibility with cosmological merger-driven evolution of SMBHs which support rapidly rotating black holes. Moreover, we found a correlation between the black hole mass and the -ray luminosity L. In the second study, we used GRMHD simulations and applied an algorithm to identify the regions in which non-thermal emission must occur. We ran simulations with different initial conditions, varying the magnetic field topology and black hole spin, and we found these regions in all simulations. In particular, we found that this also occurs in the jet for some simulations, thus suggesting that it is possible to apply radiative transfer to simulation data in order to model non-thermal emission in different astrophysical contexts.",https://www.teses.usp.br/teses/disponiveis/14/14131/tde-18052020-103653/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Takeda, Carolina Sayuri",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Geodesic motion in the spacetime of two (un)equal mass black holes,2020,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Black hole||Buraco negro||Circular orbits||General relativity||Geodesic||Geodésica||Majumdar-Papapetrou metric||Métrica de Majumdar-Papapetrou||Órbitas circulares||Relatividade geral,Não informado pela instituição,eng,"One of the main approaches to study a spacetime and understand its structure is through the investigation of geodesics. This work aims to explore the Majumdar-Papapetrou metric for a binary system of black holes, describing two extreme Reissner-Nordström black holes. The name extreme comes from the fact that the absolute value of the charge is equal to the mass of the black holes. This is a situation of equilibrium, since the gravitational attraction is exactly compensated by the electrical repulsion. For a more complete analysis, timelike and lightlike geodesics were studied for the cases of equal and different masses of the black holes, separating the cases in the plane z = 0 and away from it. In the plane z = 0, the stability of the orbits with respect to the radius &rho; was analyzed and for the situation of equal masses, bounded orbits were studied and their eccentricities calculated. By examining circular and bounded orbits in different scenarios, it was possible to find parameter regions with circular orbits and establish a relation between the amount of possible circular orbits and the black holes masses. Another point was the evaluation of the behavior of orbits for extreme differences between the values of the masses. All of these studies brought some insights into the structure of this binary MP spacetime and might be a first step towards more complex systems, such as multi black holes.",https://www.teses.usp.br/teses/disponiveis/76/76131/tde-18052020-144531/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Pereira, Roberta Duarte",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Black Hole Weather Forecasting Using Deep Learning,2020,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,aprendizado profundo||astrofísica||astrophysics||black holes||buracos negros||deep learning,Não informado pela instituição,eng,"Traditional methods of studying accretion flows onto black holes mainly consist of computationally expensive numerical simulations. This often imposes severe limitations to the dimensionality, simulation times, and resolution. Computational astrophysics is inurgent need of new tools to accelerate the calculations, thereby leading to faster results. We propose a deep learning method to make black hole weather forecasting: a data-driven approach for solving the chaotic dynamics of BH accretion flows. Our model can reproduce the results of a hydrodynamic simulation with an error <3% and at the sametime speeding-up the calculations by a factor of 1e4.5, thus reducing the simulation time",https://www.teses.usp.br/teses/disponiveis/14/14131/tde-23102020-170517/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
