Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Tsuzuki, Felipe",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Entre cientificidades e CUIAS : hibridizações no ciclo intercultural de iniciação acadêmica dos estudantes indígenas da Universidade Estadual de Londrina,2021,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Ensino de ciências||Hibridação||Educação indígena||Comissão Universidade para os índios||Ciência - Estudo e ensino||Índios - Educação||Ciências Exatas e da Terra - Matemática||Science teaching||Hybridization||Indigenous education||University for Indigenous people Commission||Science - Study and teaching||Indians - Education,Não informado pela instituição,por,"Nesta pesquisa objetivou-se a investigação dos processos de negociação de significantes emergentes nas aulas da disciplina de Ciências da Natureza do Ciclo Intercultural de Iniciação Acadêmica dos Estudantes Indígenas. As ações do Ciclo visam a qualificação acadêmica dos estudantes indígenas ingressantes na Universidade Estadual de Londrina via Vestibular dos Povos Indígenas do Paraná, objetivando o fortalecimento de sua presença e permanência na universidade por meio da iniciação ao cotidiano acadêmico. Neste processo, os estudantes indígenas cursam as disciplinas de Ciências da Natureza, Língua Portuguesa e Matemática. A pesquisa foi conduzida com inspiração na prática etnográfica, visou-se a produção de uma descrição das aulas da disciplina de Ciências da Natureza do Ciclo, no período de um Eixo Temático, com ênfase nos processos de negociação e produção das diferenças culturais. No processo de descrição das aulas percebi uma suspensão das noções de ciências compartilhadas entre os estudantes, que se mostravam mais como sistemas complexos de fragmentos, tornando central as contingências emergentes de processos de hibridização, no sentido atribuído por Homi Bhabha, de identificações negociadas: identificações indígenas tradicionais e identificações indígenas traduzidas. No contexto do Ciclo, a identificação indígena traduzida se assemelha aos objetivos do curso, pois nessa identificação os estudantes indígenas mantêm relações com sua tradição e cultura, ao mesmo tempo que negocia com a universidade e, assim, produz com ela. Enquanto a identificação indígena tradicional pareceu se resguardar há uma identidade indígena fixada historicamente. Para além dos estudantes indígenas, a pesquisa evidenciou que a própria ciência, representada nas aulas analisadas pela química, sofreu torções resultantes da hibridização no espaço de diferença cultural. Esta química, antes tida como conteúdo da disciplina de Ciências da Natureza, se produziu ciência dotada de personalidades e desejos os quais os aproximaram da relação cultural dos indígenas com a natureza. Nesse sentido, a química se produziria de uma outra forma, torcida, modificada e personificada. Por fim, os estudantes indígenas e o educador agiram ativamente nesse processo de hibridização que produziu a torção da química, o que implica na influência destes estudantes indígenas sobre o espaço universitário e as modificações provocadas nas relações inerentes a ele.",https://repositorio.uel.br/handle/123456789/17178,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Soares, Gustavo Hermes",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Análise de redes aplicada a fatores relacionados à saúde bucal de populações indígenas,2021,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Análise de redes||Health of Indigenous peoples||Índios Sul-Americanos||Network analysis||Oral health||Qualidade de vida||Quality of life||Saúde bucal||Saúde de Populações Indígenas||South American Indians,Não informado pela instituição,por,"A análise de redes representa um conjunto de métodos e teorias com grande utilidade para descrever, explorar e compreender a estrutura de relações estatísticas em sistemas complexos de variáveis. Esta é uma importante ferramenta analítica com aplicações que variam desde análise exploratória até o desenvolvimento de intervenções. O objetivo desta tese foi mapear a arquitetura de interações entre fatores de saúde bucal de populações indígenas como sistemas de redes complexas. Este volume apresenta um compilado de quatro artigos científicos que investigaram: 1) o letramento em saúde bucal e fatores associados em uma população indígena australiana; 2) a validade estrutural do questionário Oral Health Impact Profile (OHIP-14) entre populações indígenas e não indígenas do Brasil e da Austrália; 3) as dinâmicas entre fatores relacionados à saúde bucal de crianças indígenas australianas ao longo do tempo; e 4) a habilidade de medidas de centralidade de uma rede transversal para predizer desfechos de saúde bucal longitudinalmente. Foram estimadas redes de correlação parcial, regularizadas, não direcionadas, baseadas em Modelos Gráficos Gaussianos. As propriedades de rede analisadas incluíram medidas de centralidade, coeficientes locais de agrupamento e coeficientes globais de agrupamento. A estabilidade das redes foi verificada através de um procedimento bootstrap de reamostragem. A Análise Exploratório de Gráficos foi utilizada para verificar a validade estrutural do instrumento de mensuração da qualidade de vida relacionada à saúde bucal. Foram analisadas as associações entre as medidas de centralidade de uma rede transversal com dados de mulheres grávidas e dois desfechos relacionados à saúde bucal de crianças indígenas mensurados aos 5 anos por meio de regressões lineares. Foi estimada uma rede que compreende as diferenças de pontuação dos desfechos relacionados à saúde bucal de crianças indígenas entre 2 e 5 anos ajustada pela rede de dados maternos. As correlações entre as medidas de centralidade dos modelos ajustado e não ajustado foram examinadas. Itens de letramento em saúde bucal pertencentes aos mesmos domínios conceituais da escala apresentaram fortes conexões positivas. Diferentes estruturas de rede emergiram para grupos de participantes que possuíam baixo e alto níveis de letramento em saúde bucal. A Análise Exploratória de Gráficos identificou quatro comunidades de nós referentes ao instrumento Oral Health Impact Profile em todas as amostras analisadas, embora populações indígenas apresentaram consistência estrutural reduzida em comparação com seus pares não indígenas. A intervenção de saúde bucal interagiu com a rede de fatores relacionados à saúde bucal por meio da percepção da saúde geral da criança e do conhecimento da saúde bucal infantil. Foram identificadas diferentes conexões entre experiência de cárie dentária e fatores relacionados à saúde bucal em cada fase do estudo. As redes tenderam a retornar a um estado inicial após a intervenção. Força foi a única medida de centralidade associada aos valores preditivos dos nós em relação aos desfechos de saúde bucal das crianças. Valores de Força explicaram 51% e 45% da variação nos valores preditivos dos nós em relação à experiência de cárie dentária e à utilização de serviços odontológicos aos 5 anos, respectivamente. Esta tese demonstrou diferentes aplicações da análise de redes no contexto da saúde bucal indígena. Fatores relacionados à saúde bucal de populações indígenas da Austrália e do Brasil emergiram como redes. Os achados empíricos apresentados contribuem para uma compreensão abrangente das múltiplas interações entre fatores relacionados à saúde bucal destas populações e apresentam implicações para a representação de construtos psicométricos, investigação de fenômenos em saúde bucal e desenvolvimento de intervenções.",https://www.teses.usp.br/teses/disponiveis/23/23158/tde-10112021-124506/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Branco, Carlos Frederico",http://lattes.cnpq.br/1202215550562547,"Perondi, Miguel Angelo||Não informado pela instituição",http://lattes.cnpq.br/1753564667000107||Não informado pela instituição,"Almeida, Antonio Cavalcante de||Corona, Hieda Maria Pagliosa||Ramos, João Daniel Dorneles||Perondi, Miguel Angelo||Silva, Sergio Baptista da",http://lattes.cnpq.br/7575911824564297||http://lattes.cnpq.br/0340895992296358||http://lattes.cnpq.br/6707055287046591||http://lattes.cnpq.br/1753564667000107||http://lattes.cnpq.br/9943826446885266,"As araucárias na terra indígena de Mangueirinha: territórios, existências e ressitência Kaingang",2021,Universidade Tecnológica Federal do Paraná (UTFPR),UTFPR,Brasil,Não informado pela instituição,Programa de Pós-Graduação em Desenvolvimento Regional,CNPQ::CIENCIAS SOCIAIS APLICADAS::PLANEJAMENTO URBANO E REGIONAL::FUNDAMENTOS DO PLANEJAMENTO URBANO E REGIONAL,openAccess,masterThesis,Índios Kaingang||Índios - Usos e costumes||Cultura||Ontologia||Cosmologia||Kaingang Indians||Indians - Social life and customs||Culture||Ontology||Cosmology,Não informado pela instituição,por,"Esta dissertação tem como objetivo compreender as relações entre os humanos e as araucárias na Terra Indígena Mangueirinha (TIM). A pesquisa foi desenvolvida através de fontes documentais e bibliográficas. O aporte teórico utilizado na pesquisa contou com etnologia ameríndia, etnografias, trabalhos etno-históricos e arqueológicos. Os Kaingang, na TIM, vivem nas florestas com araucárias, campos e rios desde os tempos imemoriais e míticos. Os Jê, ancestrais dos Kaingang, coexistem com as araucárias há pelo menos 3.000 anos, produzindo com elas, territórios e florestas. A cosmo-ontologia kaingang divide o cosmo em três níveis: o numbê, o mundo dos mortos; o ga, o mundo dos vivos e o kafá, o mundo celestial, onde se encontram Tupe, Deus, o Sol e a Lua. Em ga, ainda existem três domínios: nen, a floresta; erê, os campos e o emã, a aldeia. Em todos esses territórios as araucárias habitam com os humanos, sendo ao mesmo tempo, a fronteira, a intermediária e o caminho entre os humanos para esses outros mundos. Com a colonização euro-brasileira nos territórios kaingang, tanto os humanos como as araucárias passaram a ter seus territórios invadidos, ocupados e explorados. No século 20, esse processo na TIM foi marcado pela grilagem e pela exploração da floresta, contudo, a resistência provocada pela aliança ancestral entre os humanos e as araucárias permitiu que, tanto a floresta com araucárias como o território da TIM, resistissem aos avanços coloniais em Mangueirinha.",http://repositorio.utfpr.edu.br/jspui/handle/1/27717,Não informado pela instituição,Não informado pela instituição,"BRANCO, Carlos Frederico. As araucárias na terra indígena de Mangueirinha: territórios, existências e resistência Kaingang. 2021. Dissertação (Mestrado em Desenvolvimento Regional) - Universidade Tecnológica Federal do Paraná, Pato Branco, 2021."
"Piaia, Eliana",http://lattes.cnpq.br/2250510784028130,"Wedig, Josiane Carine||Não informado pela instituição",http://lattes.cnpq.br/1237451314892734||Não informado pela instituição,"Freitas, Ana Elisa de Castro||Corona, Hieda Maria Pagliosa||Wedig, Josiane Carine||Silva, Sergio Baptista da||Não informado pela instituição",http://lattes.cnpq.br/8479880989089713||http://lattes.cnpq.br/0340895992296358||http://lattes.cnpq.br/1237451314892734||http://lattes.cnpq.br/9943826446885266||Não informado pela instituição,Territorialidades acionadas pelo saber-fazer artesanal de mulheres Kaingang da terra indígena Mangueirinha,2021,Universidade Tecnológica Federal do Paraná (UTFPR),UTFPR,Brasil,Não informado pela instituição,Programa de Pós-Graduação em Desenvolvimento Regional,CNPQ::CIENCIAS SOCIAIS APLICADAS::PLANEJAMENTO URBANO E REGIONAL,openAccess,masterThesis,"Índios Kaingang||Território nacional||Índios - Usos e costumes||Cultura||Reservas naturais||Índios - Qualidade de vida||Kaingang Indians||Territory, National||Indians - Social life and customs||Culture||Natural areas||Indians - Quality of life",Não informado pela instituição,por,"Esta dissertação aborda o saber-fazer artesanal de mulheres Kaingang da Terra Indígena Mangueirinha, no Sudoeste do Paraná. A partir do artesanato são acionadas diversas territorialidades que se expressam pelos movimentos de coleta, criação e comercialização de artefatos trançados com taquara e outros. Essas práticas e conhecimentos interligam a Terra Indígena e seus fragmentos florestais com as cidades. O estudo foi construído a partir da perspectiva decolonial, que permitiu analisar as violências operadas contra os povos indígenas e como essas seguem vigentes pela colonialidade do poder, do saber e do ser. A cosmo-ontologia Kaingang, expressa pelo bem viver, é um contraponto ao modelo hegemônico de desenvolvimento. Seus modos de existência estão permeados por lutas e reivindicações por direitos e reconhecimento. A pesquisa foi realizada a partir de etnografia, efetuada entre os anos de 2017 e 2021 e que se iniciou pelo meu contato profissional enquanto assistente social e se desdobrou com a minha inserção de mestrado.",http://repositorio.utfpr.edu.br/jspui/handle/1/25620,Não informado pela instituição,Não informado pela instituição,"PIAIA, Eliana. Territorialidades acionadas pelo saber-fazer artesanal de mulheres Kaingang da terra indígena Mangueirinha. 2021. Dissertação (Mestrado em Desenvolvimento Regional) - Universidade Tecnológica Federal do Paraná, Pato Branco, 2021."
"Silva, Thiago dos Santos da",Não informado pela instituição,"Calgaro, Cleide||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Entre (in)visibilidade e integração: os desafios socioambientais para estabelecimento da jurisdição indígena no Brasil a partir do movimento constitucionalista latino-americano,2021,Universidade de Caxias do Sul (UCS),UCS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Direito constitucional - América Latina||Índios - Brasil||Pluralismo jurídico,Constitutional law – Latin America||Indians - Brazil||Legal polycentricity,por,"Nação, cultura, tribo, comunidade são todos termos usados para definir a identidade de um povo ou sociedade. Na Modernidade, esses sentimentos de pertença foram encerrados na figura do Estado, instituição política, sob o ideal de criação de um sentimento de fidelidade da população. Esse paradigma, ainda que sob algumas revoltas, perdurou por mais de três séculos. Na contemporaneidade, porém, o monopólio identitário estatal está em crise, a partir da globalização dos sentidos, de modo que as identidades e pertencimentos não mais se referenciam no Estado, mas retomam um caráter local ou, ainda, global. Essa pluralidade de centros emissores de sentido é sentida, também, no sistema jurídico, vastamente dominado pelo Estado, mas que manifestações jurídicas socialmente difusas seguem se empoderando paulatinamente. Na América Latina, um movimento de cunho político, social e jurídico ascendeu, desde os anos 1980, com caráter emancipatório e descolonial, atuando nos espaços onde o Estado não respondia aos anseios da população, com o intuito de refundar as bases estatais, através de processos constitucionais revolucionários. Chamado de Constitucionalismo Latino-americano, esse processo plural de novos textos constitucionais tem um fio condutor, que é a libertação dos povos originários, por cinco séculos invisibilizados pela colonização, por meio de sua autonomização política, social e jurídica, com alicerce na adesão ao Bem Viver como lógica para encarar a relação com a natureza (natural, cultural e artificial). O constitucionalismo latino-americano tem algumas fases distintas, com graus diferentes de adiantamento sobre a pluralidade e o pluralismo, as quais permitem construir um caminho lógico percorrido pelos países locais, atingindo, ao final da primeira década do Século XXI, o patamar de reconhecimento da plurinacionalidade como fundamento, a partir de duas constituições recentes, em Equador e Bolívia. É nesse espectro que o presente trabalho se insere, a partir das experiências observadas nos Estados latino-americanos, no sentido de debruçar-se sobre o tema da jurisdição indígena, analisando quais os desafios para estabelecimento desse fenômeno jurídico no direito brasileiro, com vezes à realização de uma integração da institucionalidade estatal com os povos originários. Para tanto, o problema do presente trabalho busca responder quais as alterações constitucionais, legislativas, políticas e sociais necessárias para o estabelecimento de jurisdição indígena no direito brasileiro, reconhecendo o pluralismo jurídico, na esteira dos movimentos constitucionais latino-americanos, como ferramenta de integração e reconhecimento das diferenças, com base na filosofia do Bem Viver? A hipótese inicial, confirmada durante a pesquisa, é que o reconhecimento institucional das decisões emanadas pelos julgamentos locais, das autoridades indígenas, baseadas no seu direito consuetudinários, oferece um espaço frutífero para integração dos povos originários presentes no território brasileiro. Para tal, é necessário mediar a relação do Estado com o meio ambiente pelo Bem Viver, como lógica filosófica de base da nova institucionalidade que emergirá, direcionando o Estado a uma ética ambiental. Evitar a manutenção da invisibilidade indígena passa por reforçar práticas ambientais sustentáveis, repensar o antropocentrismo, implementando ações que permitam aos indígenas uma integração, sem que isso os obrigue a renunciar sua cultura. O objetivo geral do presente trabalho, alcançado durante a pesquisa, foi desenvolver as bases jurídico-políticas necessárias para que o Brasil reconheça uma jurisdição indígena e quais as alterações necessárias no Estado para tal [resumo fornecido pelo autor].",https://repositorio.ucs.br/11338/6805,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Medeiros, Francinara Guimarães",Não informado pela instituição,"Coimbra Junior, Carlos Everaldo Alvares||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Prevalência e fatores associados ao estado nutricional de indígenas Xavante de 10 a 19 anos da Terra Indígena Pimentel Barbosa, Mato Grosso",2021,Fundação Oswaldo Cruz (FIOCRUZ),FIOCRUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Não informado pela instituição,Não informado pela instituição,por,"Os fatores sociodemográficos e comportamentais podem estar associados ao excesso de peso e ao déficit de estatura, porém a existência desse fenômeno entre adolescentes Xavante ainda é desconhecida. O objetivo desse estudo foi investigar os fatores associados ao excesso de peso e ao déficit de estatura de adolescentes Xavante, de 10 a 19 anos, da Terra Indígena Pimentel Barbosa, Mato Grosso. Foi realizado um estudo epidemiológico transversal com 250 adolescentes. O excesso de peso foi determinado pelo índice de massa corporal para idade (IMC/I) e a baixa estatura pelo índice de baixa estatura para idade (E/I), de acordo com o sexo e pontos de corte estabelecidos pela OMS. O teste de qui-quadrado foi usado para verificar associações entre as variáveis de exposição e desfecho, em seguida, realizou-se a regressão logística simples e múltipla, ao nível de significância de 5%. Em razão dos adolescentes Xavante do sexo masculino apresentarem poucas observações para os desfechos estudados, a etapa analítica foi realizada somente para as mulheres. A prevalência de sobrepeso, obesidade e baixa estatura em adolescentes Xavante do sexo feminino foi de 48,1%, 11,3% e 34,6%, respectivamente. Enquanto os homens Xavante apresentaram 13,7% de sobrepeso e 6,0% de baixa estatura. Não foram registrados casos de obesidade para esse grupo. A chance de excesso de peso aumentou em mais de 2 vezes entre as mulheres casadas (OR = 2,29; IC 95%: 1,04- 5,04; p < 0,039) em comparação com as mulheres não casadas, em mais de 3 vezes entre as mulheres cujas mães estavam com sobrepeso (OR = 3,34; IC 95%: 1,18-9,48; p < 0,024) e em mais de 5 vezes em mulheres cujas mães eram obesas (OR = 5,39; IC 95%: 1,43-20,39; p < 0,013) em comparação com as mulheres cujas mães apresentavam peso adequado. Por outro lado, a chance de baixa estatura aumentou em mais de 9 vezes entre as adolescentes com idade ≥ 12 e < 16 anos (OR = 9,15; IC 95%: 2,43-15,08; p < 0,005) e em mais de 6 vezes em idade > 16 anos (OR = 6,52; IC 95%: 5,37-25,59; p < 0,001) em comparação com as mulheres < 12 anos. Outro dado importante foi que frequentar a escola diminuiu a chance de baixa estatura (OR = 0,02; IC 95%: 0,00-0,47; p < 0,016) em mulheres Xavante quando comparadas as mulheres que não frequentaram a escola. Esses resultados alertam sobre a necessidade de políticas públicas para o combate ao excesso de peso, assim como de estratégias que visem a diminuir as iniquidades sociais que culminam na baixa estatura entre os adolescentes Xavante.",https://www.arca.fiocruz.br/handle/icict/58589,Não informado pela instituição,Não informado pela instituição,"MEDEIROS, Francinara Guimarães. Prevalência e fatores associados ao estado nutricional de indígenas Xavante de 10 a 19 anos da Terra Indígena Pimentel Barbosa, Mato Grosso. 2021. 143 f. Tese (Doutorado em Epidemiologia em Saúde Pública) - Escola Nacional de Saúde Pública Sergio Arouca, Fundação Oswaldo Cruz, Rio de Janeiro, 2021."
"Stefanini, Marília Rulli",http://lattes.cnpq.br/2076890399249480,"Pugliesi, Marcio||Não informado pela instituição",http://lattes.cnpq.br/7844664110814299||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A inefetividade dos direitos fundamentais em relação aos povos indígenas: um olhar a partir do contexto sul-mato-grossense,2021,Pontifícia Universidade Católica de São Paulo (PUC-SP),PUC_SP,Brasil,Faculdade de Direito,Programa de Estudos Pós-Graduados em Direito,CNPQ::CIENCIAS SOCIAIS APLICADAS::DIREITO,openAccess,doctoralThesis,"Inefetividade dos direitos fundamentais||Indígenas - Direitos fundamentais||Índios da América do Sul - Brasil - Estatuto legal, leis, etc||Comissão Permanente de Assuntos Indígenas","Ineffectiveness of fundamental rights||Indians - Civil rights||Indians of South America - Brazil - Legal status, laws, etc.",por,"The problem of this thesis was based on the approach regarding the ineffectiveness of fundamental rights in relation to indigenous peoples located in the State of Mato Grosso do Sul. In fact, the issue of fundamental rights must be recognized, in a decolonizing way, at the international level, for it to be carried out according to the culture of the peoples. That being so, the justification was based on the recognition of the “other” due to anthropological data, from which the right to self-determination is based on the establishment of social, cultural, political and economic status. Therefore, it is necessary to conceive the indigenous peoples from intercultural dialogues, in order to minimize the atrocities perpetrated by a westernized culture. This time, one of the main objectives of the thesis was the recognition of indigenous people through direct participation in the State, since only holders of differentiated cultures have the legitimacy to understand the effectiveness of rights in a positive and practical plan. As all the research revolved around the State of Mato Grosso do Sul, one of the possible hypotheses for the effectiveness of the fundamental rights of these peoples was adjusted to participation with the Legislative. However, due to the fact that indigenous people are not elected as State Deputies, the alternative found was built on participation as members of the “Permanent Commissions on Indigenous Affairs”. Those commissions are species of bodies constituted by the regulations of the Legislative Houses for issuing a technical opinion on the proposals and draft laws in advance. Consequently, the primary objective of a Permanent State Commission, assisted by indigenous people, lies in the formation of a supraparty group that acts to guarantee the main indigenous demands, avoiding an ethnocidal setback. In the State of Mato Grosso do Sul, this commission is dedicated to ‘Agrarian Development, Indigenous Affairs and Quilombolas’, which is contradictory. Still, according to the current Federal Constitution and the State Constitution of Mato Grosso do Sul, the positions in permanent commissions can only be occupied by elected deputies, so we suggest the creation of positions in the Advisory Committee, composed of indigenous leaders from the State of Mato Grosso do Sul (Chamacocos, Guarani-Kaiowá, Guatós, Kadiwéus, Kambas, Kinikinaus, Ofaiés and Terenas), so that there is direct representation in the State Parliament in defense of rights that can only be recognized and carried out by those who hold the culture of the beneficiary. For this, we use the bibliographic and documentary methodology of a descriptive, analytical and reflective nature, as well as the deductive and historical method. Finally, it is worth mentioning that the scientific contribution of this study is based on the development of a worldview regarding tangential indigenous issues in the State of Mato Grosso do Sul, from which we highlight the existing marginalizations and propose their minimization through direct participation in the State Legislative House as a form of autonomy, exercise of Democracy and recognition of the subject based on their peculiarities regarding cultures and ways of life",https://repositorio.pucsp.br/jspui/handle/handle/24020,Não informado pela instituição,Não informado pela instituição,"Stefanini, Marília Rulli. A inefetividade dos direitos fundamentais em relação aos povos indígenas: um olhar a partir do contexto sul-mato-grossense. 2021. Tese (Doutorado em  Direito) - Programa de Estudos Pós-Graduados em Direito da Pontifícia Universidade Católica de São Paulo, São Paulo, 2021."
"Santos, Ivan Pereira Rodrigues dos",http://lattes.cnpq.br/3698885180323169,"Torres-Londoño, Fernando||Não informado pela instituição",http://lattes.cnpq.br/0707506010946254||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Políticas indígenas e o ser indígena na Assembleia Nacional Constituinte,2021,Pontifícia Universidade Católica de São Paulo (PUC-SP),PUC_SP,Brasil,Faculdade de Ciências Sociais,Programa de Estudos Pós-Graduados em História,CNPQ::CIENCIAS HUMANAS::HISTORIA,openAccess,masterThesis,"Índios da América do Sul - Brasil - Estatuto legal, leis, etc||Brasil. Assembléia Constituinte (1987-1988)||Brasil. [Constituição (1988)]","Indians of South America - Legal status, laws, etc||Brazil. Assembléia Constituinte (1987-1988)||Brazil. [Constituição (1988)]",por,"This study aimed to analyze the construction of the indigenous identity and the policies undertaken by the Brazilian indigenous movement presented in the Brazilian National Constituent Assembly between 1987 and 1988, which contributed directly to the elaboration of the 1988 Brazilian Constitution. We seek to understand who the people who formed that movement were; and who the Indigenous leaders of different ethnicities and regions of Brazil responsible for building a supra-ethnic identity that gave cohesion to the social movement were. Besides, placing this study in the historiographical line called New Indigenous History was one of the objectives. That led to inserting theoretical elements from anthropology to understand both the ethnic phenomenon and the construction of the identity made by those indigenous leaders. In addition, compilations produced by jurists helped to understand the Brazilian laws and their transformations. The analysis of periodical publications from Porantim newspaper, minutes of sessions and audiences of the Constituent Assembly, and speeches by different Indigenous leaders in those subcommittee audiences built the object of this investigation. The documents produced and officially presented by Indigenous and indigenist organizations, such as the Proposals and Amendments on Indigenous peoples to the text of the Brazilian Constitution, were also analyzed",https://repositorio.pucsp.br/jspui/handle/handle/24514,Não informado pela instituição,Não informado pela instituição,"Santos, Ivan Pereira Rodrigues dos. Políticas indígenas e o ser indígena na Assembleia Nacional Constituinte. 2021. Dissertação (Mestrado em História) - Programa de Estudos Pós-Graduados em História da Pontifícia Universidade Católica de São Paulo, São Paulo, 2021."
"Monachini de Carvalho, Veronica, 1992-",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Nau? etu : crianças kalapalo entre a aldeia e a cidade,2021,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Crianças indigenas||Índios Kalapálo||Indígenas da América do Sul - Brasil - Alto xingu||Alteridade||Indigenous children||Kalapalo Indians||Indians of South America - Brazil - Alto Xingu||Otherness,Não informado pela instituição,por,Orientador: Antonio Roberto Guerreiro Junior,"https://hdl.handle.net/20.500.12733/1641768||MONACHINI DE CARVALHO, Veronica. Nau? etu: crianças kalapalo entre a aldeia e a cidade. 2021. 1 recurso online (157 p.) Dissertação (mestrado) - Universidade Estadual de Campinas, Instituto de Filosofia e Ciências Humanas, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1641768. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Moreira, Luis Gustavo Guerreiro",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O militar e o índio: a influência das forças armadas na política indigenista brasileira,2021,Universidade Estadual do Ceará (UECE),UECE,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Não informado pela instituição,Não informado pela instituição,por,"Analiso a complexa relação entre dois personagens conflitantes no processo de construção da nação brasileira: o militar e o índio. Para tanto, busco compreender o pensamento dos militares sobre o lugar do índio naquilo que entendem ser um projeto de nação, bem como as estratégias de sobrevivência física e cultural dos povos indígenas. A partir disso, verifico como se estruturam o pensamento e a ação das Forças Armadas (especialmente do Exército) nos diversos aspectos da política indigenista brasileira no séc. XX, com atenção ao período posterior à Constituição Federal de 1988, discutindo seus impactos nos principais eixos estruturantes da política indigenista brasileira (fundiário, etnodesenvolvimento e promoção dos direitos sociais). Para isso, identifico os discursos e ideologias dominantes na produção intelectual dos militares (livros, artigos acadêmicos, documentos oficiais, pronunciamentos etc.). A pesquisa abrange uma multiplicidade de assuntos como desenvolvimento nacional, direitos humanos, política de segurança e defesa, tratados e convenções internacionais e soberania nacional. A amplitude temática que caracteriza a relação entre o militar e o índio indica uma prioridade estratégica das Forças Armadas: influenciar o processo de demarcação de terras indígenas. A demarcação impacta não apenas o interesse corporativo no campo da segurança e defesa nacional, mas nos projetos de ampliação das frentes agrícolas, extrativistas e de infraestrutura, representadas sobretudo pelo agronegócio. A principal fonte de pesquisa desta tese é a bibliografia militar, composta por artigos científicos, livros, revistas, monografias, dissertações e teses produzidas nas principais instituições de ensino e pesquisa vinculadas às Forças Armadas, como na Escola Superior de Guerra (ESG) e na Escola de Comando e Estado-Maior das Forças Armadas (ECEME). São objeto desta pesquisa os discursos de oficiais, entrevistas e documentos doutrinários, bem como a produção acadêmica sobre os militares, principalmente sobre sua relação com instituições civis do Brasil e com o direito internacional. Também têm relevância documentos do poder judiciário e legislativo, como os Anais da Câmara de Deputados e do Senado Federal, nas respectivas comissões que tratam da temática indígena e de Defesa, bem como os documentos do Ministério das Relações Exteriores e do atual Ministério da Justiça e Segurança Pública.",https://siduece.uece.br/siduece/trabalhoAcademicoPublico.jsf?id=103102,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
