Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Oliveira, Priscila Enrique de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Cada qual tem um pouco de médico e louco : políticas de saúde e mediações culturais entre o SPI (Serviço de Proteção aos Índios) e os indígenas,2011,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Serviço de Proteção aos Índios (SPI) - Amazônia||Indígenas da América do Sul - Brasil - Doenças||Mediação||Cultura||Indians of South America - Brazil - Diseases||Mediation||Culture,Não informado pela instituição,por,Orientador: John Manuel Monteiro,"https://hdl.handle.net/20.500.12733/1615451||OLIVEIRA, Priscila Enrique de. Cada qual tem um pouco de médico e louco: políticas de saúde e mediações culturais entre o SPI (Serviço de Proteção aos Índios) e os indígenas. 2011. 332 p. Tese (doutorado) - Universidade Estadual de Campinas, Instituto de Filosofia e Ciências Humanas, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1615451. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Bonfim, Tania Elena do",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Saúde mental e sofrimento psíquico de indígenas Guarani-Mbyá de São Paulo: um relato de experiência,2011,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Aconselhamento psicoterapêutico||Community psychology||Grupos operativos||Guarani indians||Identidade||Identity||Índios Guarani||Mental health||Operative groups||Psicologia comunitária||Psychoterapeutic counseling||Saúde mental||Setting (psicanálise)||Setting (Psychoanalysis),Não informado pela instituição,por,"O presente estudo relata uma experiência psicológica em uma comunidade indígena Guarani-Mbyá. Especificamente propõe-se a descrever uma experiência de atenção psicológica na aldeia indígena Krucutu e descrever formas de intervenção psicológica utilizadas, suas vicissitudes e a importância do setting e do campo das relações emocionais estabelecidas nessa experiência psicoterapêutica. Este trabalho se deu em aldeia Guarani de Parelheiros, na região metropolitana da cidade de São Paulo num período de quatro anos, entre 2004 até início de 2009. São descritas duas intervenções grupais, denominadas oficinas, sendo uma delas realizada com adolescentes e jovens e outra com crianças; são também descritos dois casos de atenção psicoterapêutica individual: o acompanhamento de um jovem psicótico e o de uma mulher com distúrbio de comportamento. Os resultados dessa experiência revelaram, entre outros fatores, a presença de ambigüidade, entendida como uma dificuldade na constituição da identidade pessoal. Essa ambigüidade, causadora de sofrimento psíquico foi revelada no conteúdo verbal, não verbal e nas produções gráficas. Denotou intensa angústia, gerada pelo conflito entre o desejo, quase nunca consciente, de ter aquilo que é atrativo do mundo moderno capitalista e o sentimento de lealdade às origens, à preservação de hábitos, costumes, valores, ou seja, uma devoção à vida Guarani. Quanto ao manejo técnicoclínico, houve dificuldades na manutenção do setting, porém a partir da compreensão do campo das relações emocionais foi possível a elucidação de conflitos. A própria compreensão dos entraves, de vicissitudes relacionadas com os aspectos culturais e das relações emocionais (advindos do mundo externo ou interno) foi fundamental na manutenção e desenvolvimento dos grupos e dos atendimentos individuais. Foi possível observar que a utilização das técnicas e do arcabouço teórico psicanalítico puderam ser eficazes e contribuíram para compreensão e intervenção na saúde e sofrimento psíquico dessas pessoas de etnia Guarani-Mbya, respeitando-se sua cultura e seus valores",http://www.teses.usp.br/teses/disponiveis/47/47133/tde-28042011-152310/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Mendonça, Regina Kátia Rico Santos de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Escravidão indígena no Vale do Paraíba: exploração e conquista dos sertões da capitania de Nossa Senhora de Itanhaém, século XVII ",2010,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Bandeiras paulistas de apresamento||Brasil Colonial||Colonial Brazil||Escravidão||Indians||Índios||Paulistas flags of arrest||Slavery||Vale do Paraíba||Vale do Paraíba,Não informado pela instituição,por,"O objetivo desta dissertação é refletir, analisar e apreender o sistema que envolveu o trabalho compulsório indígena na região do Vale do Paraíba Paulista, enfocando os sertões de Taubaté, no século XVII (período em que os espaços fronteiriços se alargam com o movimento das bandeiras paulistas de apresamento e mineração). Neste contexto surgem novas vilas e povoados (locais de abastecimento) ligando a região de São Paulo - Vale do Paraíba - Minas Gerais - Rio de Janeiro (via Parati) e o extermínio e escravidão de várias nações indígenas. Existem lacunas sobre o cotidiano dos colonos, religiosos e indígenas destas vilas. Os processos históricos e seus agentes serão estudados através de inventários, testamentos,cartas de alforrias, documentos diversos do Convento de Santa Clara referente ao período seiscentistas da vila de Taubaté, também serão pesquisados Atas da Câmara de Taubaté, Mapas e fontes secundárias que enriqueçam a pesquisa em questão.",http://www.teses.usp.br/teses/disponiveis/8/8138/tde-08032010-105039/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Hirooka, Lucila Brandão",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Condições de saúde bucal em pares mãe-filho na população indígena do Médio e Baixo Xingu: cárie dentária e necessidade de tratamento,2010,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Brazilian Indians||Cárie Dentária||Dental Caries||Índios Brasileiros||Mother-Child Relations||Oral health||Relação mãe-filho||Saúde Bucal,Não informado pela instituição,por,"O objetivo deste estudo foi descrever a experiência de cárie dentária e necessidade de tratamento em pares mãe-filho indígenas residentes em aldeias da região do Médio e Baixo Xingu através dos dados obtidos no Inquérito Epidemiológico de Saúde Bucal do Médio e Baixo Xingu, realizado em 2007. Participaram desse estudo, 246 crianças de 3 a 5 anos de idade e suas respectivas mães. Foram analisados os índices de cárie ceo-d e CPO-D para as dentições decídua e permanente, respectivamente e necessidade de tratamento relacionado à cárie dentária, segundo os critérios propostos pela Organização Mundial da Saúde (1997). A estratificação por sexo, faixa etária e localização por pólo-base foi usada na epidemiologia descritiva dos problemas de saúde bucal. A análise do índice CPO-D das mães evidenciou um valor médio de 14,3. Nas mães na faixa etária de 35 a 44 anos, o componente perdido foi responsável por mais de 80% da magnitude do índice e 37,2% apresentavam alguma necessidade de tratamento relacionada à cárie. O índice ceo-d dos filhos apresentou valor médio de 4,7 e não foi observada diferença em relação ao sexo. Apenas 13,4% dos filhos estavam livres de cárie e 79,7% necessitavam de tratamento. Não houve diferença na experiência de cárie de mães e filhos entre os pólos-base e a idade materna não apresentou correlação com a experiência de cárie do filho (=0,06). Não foi observada relação entre a necessidade de tratamento materno e prevalência de cárie ou necessidade de tratamento nos filhos. Não houve correlação significante entre a idade materna e experiência de cárie do filho (=0,06). Estes resultados sugerem que é importante considerar toda comunidade, e não apenas a mãe, nas relações de saúde bucal das crianças indígenas. A comunidade precisa ser envolvida no planejamento de estratégias de prevenção e promoção da saúde, adaptadas à realidade local, para que estas se tornem realmente efetivas. Os serviços de atenção à saúde bucal, ainda que presentes nesta área e com impactos importantes, precisam ser expandidos e/ou novas estratégias formuladas, particularmente em relação às crianças até cinco anos, considerando a complexidade e especificidades socioculturais dos povos indígenas.",http://www.teses.usp.br/teses/disponiveis/17/17139/tde-02122010-091906/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Maciel, Márcia Regina Antunes [UNESP]",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Raiz, planta e cultura: as roças indígenas nos hábitos alimentares do povo Paresi, Tangará da Serra, Mato Grosso, Brasil",2010,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,"Indios||Etnobotânica - Mato Grosso||Recursos naturais||Nutrição||Indios Paresi||Paresi Indians||Indian||Ethnobotany||Mato Grosso, Brazil",Não informado pela instituição,por,"Na busca por alimentos os seres humanos vêm, ao longo do tempo desenvolvendo formas e técnicas ou de coleta ou de produção, para obter o que lhes é necessário para a sobrevivência física. Assim, o surgimento da agricultura produziu os impactos de uma revolução social e cultural sobre a humanidade há cerca de dez ou doze mil anos atrás. Entre os povos que desenvolveram agricultura estão os indígenas das Américas. No Brasil habitam cerca de 460 mil índios, e mais da metade da população indígena está localizada nas regiões Norte e Centro-Oeste do país. Os Paresi, que se autodenominam Halíti, são habitantes tradicionais dos chapadões do estado do Mato Grosso. Este grupo indígena está inserido em uma área ecotonal de cerrado e Amazônia que, ao longo do tempo, tem sofrido diversos tipos de exploração, o que ocasiona dificuldades para sua sustentação e sobrevivência física. A pesquisa de campo ocorreu no período de 2008 a 2009, na aldeia Paraíso, situada na Terra Indígena (T.I.) Juininha, município de Tangará da Serra, MT. O objetivo principal foi descrever e interpretar em profundidade as práticas agrícolas tradicionais indígenas da etnia Paresi no cultivo e coleta de plantas alimentícias. O trabalho de campo foi realizado por meio de abordagem qualitativa, utilizando entrevistas não estruturadas e semi-estruturadas, conversas informais e observação participante ativa. Paralelamente a esta atividade, as plantas, citadas como alimento, foram fotografadas, para identificação botânica. Como resultado verificou-se, que nas atividades da roça distinguiram-se as seguintes etapas componentes do calendário agrícola: escolha da área, broca, derrubada, queimada, coivara, plantio, tratos culturais, oferecimento, colheita e replantio. Além disso, algumas plantas são toleradas ou manejadas dentro e no entorno da roça, como o timbó usado na pesca...","MACIEL, Márcia Regina Antunes. Raiz, planta e cultura: as roças indígenas nos hábitos alimentares do povo Paresi, Tangará da Serra, Mato Grosso, Brasil. 2010. vi, 206 f. Tese (doutorado) - Universidade Estadual Paulista, Faculdade de Ciências Agronômicas, 2010.||https://hdl.handle.net/11449/103232||000638322||maciel_mra_dr_botfca.pdf||33004064014P0||4390073683610512||6197642875669189",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Perez, Inayê Uiliana",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Uso dos recursos naturais vegetais na Comunidade Indígena Araçá, Roraima",2010,Universidade Federal de Roraima (UFRR),UFRR,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Ecologia humana||Etnobiologia||Índios||Roraima||Human ecology||Ethnobiology||Indian||CNPQ::CIENCIAS BIOLOGICAS::ECOLOGIA,Não informado pela instituição,por,"The use of plant resources by the indigenous communities has two principal components: cultive and extrativism. The extrativism don’t implicate cultive of the resource, caution and replant. The focus of this study is Araçá Community, located at Araçá Indigenous Land, Amajari Municipality, open areas region (Lavrado) of Roraima. The survey has been done by visities in the area where the information has been collected by acquaintance with the dwellers. The aspects that have been analyzed was the use of the cultivated and non cultivated plant resources by the community, the commercialization of these resources, the acquisition of products from outside of the community, agricultural cycle and social aspects involved in the crops. It was related 75 cultivated plants and 88 non cultivated plants entireling 163 plants of 65 different families, Solanaceae is the most frequent with 11 species. The plants have been organized by use categories. The human’s alimentation category is the most important because, besides the larger number of species, the use in this category is most frequent. This category presented more cultivated plants than non cultivated. The categories construction, firewood, religion and workmanship presented just non cultivated plants. Have been related 41 plants commercialized, 33 cultivated and 6 non cultivated. With the money of the commercialization, salaries, and social benefits of the government the indigenous people buy a large variety of industrialized products. The agricultural cultive occurs principally on the forested areas which has the most fertile soils. The technic utilized is the “slash-and-burn agriculture” also known as “swidden cultivation”. The most important crops are manioc, maize, sweet-potato, banana, squash, watermelon, papaya and pepper. The crops are always associated, with at least two plants in the same area. The time of utilization of the area is 2-3 years and the fallow period is 10-15 years. But, can be find areas with more than 20 years that hasn’t been utilized again. The size of the planted areas is between 0,25 to 1,5 hectare. The social aspects about the work division between women, men and children aren’t structured in the community. Doesn’t exist a pattern. This aspects varies family by family. The crops belong to the family, doesn’t exists communitarian crops.","PEREZ, Inayê Uliana. Uso dos recursos naturais vegetais na Comunidade Indígena Araçá, Roraima. 2010. 80f. Dissertação (Mestrado em Ciências Ambientais) - Programa de Pós-Graduação em Recursos Naturais, Universidade Federal de Roraima, Boa Vista, 2010.||http://repositorio.ufrr.br:8080/jspui/handle/prefix/305",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Miclos, Paula Vitali",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Prevalência de cárie dentária e doença periodontal de crianças indígenas aldeadas (etnias Tupiniquim e Guarani) no município de Aracruz, ES",2011,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Epidemiology||Indians||South american||Oral health||Dental caries||Periodontics||Epidemiologia||Índios sul-americanos||Cáries dentárias||Periodontia||Índios da América do Sul||Tratamento odontológico||Saúde bucal||Odontologia||616.314,Não informado pela instituição,por,"In Brazil there are few studies on the indigenous oral health. This study, unprecedented in the State of Espírito Santo, aimed at assessing the prevalence of dental caries and periodontal disease of the indigenous child population (ethnic Tupiniquim and Guarani) in the municipality of Aracruz, ES. This is a cross-sectional and descriptive study, with a quantitative approach. The study was approved by CEP-UFES (081/09), CONEP (0524/2010) and FUNAI. The final sample included 98 children, 57 aged 5 years and 41 aged 12 years. Two researchers were calibrated (kappa test = 0,9 to dental caries and 0,8 to periodontal disease) and participated as examiners. The clinical exams were conducted in indigenous schools, using natural light and sterilized materials (intra-oral mirror plane nº5 and explorer ―ball point‖). The results for children 5 years were: mean dmft of 3,6 with a predominance of decayed teeth (12,6%). The index showed that AG was 35,1% of children had gingival bleeding. For children aged 12 years, the DMFT was equal to 3,0 with prevalence of decayed teeth (6,6%). As the periodontal conditional, the CPI was observed 24,4% of healthy sextants, 68,3% had gingival bleeding and 7,3% with calculus. About dental caries, both age groups showed the restoration of one face as the need for treatment of increased demand. It was concluded that the oral health status of indigenous children from Aracruz-ES is not satisfactory, necessitating preventive and curative interventions. The results of this research, will serve as a basis for implementation of public politics in oral health, taking into a account the real needs of the indigenous community.","MICLOS, Paula Vitali. Prevalência de cárie dentária e doença periodontal de crianças indígenas aldeadas (etnias Tupiniquim e Guarani) no município de Aracruz, ES, ES. 2011. 92 f. Dissertação (Mestrado em Clínica Odontológica) - Programa de Pós-Graduação em Clínica Odontológica, Universidade Federal do Espírito Santo, Vitória, 2011.||http://repositorio.ufes.br/handle/10/8155",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Amorim, Siloé Soares de",Não informado pela instituição,"Eckert, Cornelia||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Os Kalankó, Karuazu, Koiupanká e Katokinn : resistência e ressurgência indígena no alto sertão Alagoano",2010,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,"Etnologia indígena||Territorialidade||Cultura indígena||Antropologia social||Antropologia visual||Trajetorias de vida||Índios Kalankó||Índios Karuazu||Índios Koiupanká||Antropologia social||Alagoas||Sertão, Região",Kalanko||Karuazu||Katokinn||Koiupanka||Resistence||Resurgence||Territory||Identity||Image||Trajectory||Trajectory||Ethnic-names||Reappearance||Bush||History||Sertão||Indians||Visual antropology||Sonorous,por,"Os Kalankó, Karuazu, Katokinn e Koiupanka. desde 1998 vem reaparecendo no cenário étnico-político como índios resistentes. Como tais, demandam do Órgão indigenista oficial, a FUNAI, reconhecimento, delimitação e demarcação etnicoterritorial. A forma particular como reapareceram marcou os quatro povos: uma aparição pública coletiva chamada ""festa do ressurgimento"". Apresentando-se de forma similar, mas em espaço físico e temporal distintos, o reaparecimento étnico dos KKKK tem como pano de fundo o processo hist6rico e a trajet6ria (dispersão e reagrupamento) desses grupos como ""rama"" e ""ponta de rama"" (dos Pankararu, seus ascendentes) no Alto Sertão alagoano. A pesquisa de campo desenvolve-se, paralelamente, no registro fílmico-fotográfico desses eventos e na reconstrução de seus etnônimos e observa, em seu conjunto, as relações entre a representação indígena e a imagem ""como um retorno a si mesmo"" como uma forma de entrever o passado desses povos em imagens do presente, nas quais os indivíduos e suas comunidades compõem sua própria forma de ""mostrar-se"" ao mundo com ""novas"" especificidades étnicas, numa tentativa de restaurar também sua memória, o que permite, nesta pesquisa, caracterizar o tratamento hist6rico atribuído aos índios, enquanto que, paralelamente, o registro imagético possibilita também formar arquivos dos mesmos no Brasil.",http://hdl.handle.net/10183/25528,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Favaretto, Beatriz",http://lattes.cnpq.br/0164993454416152,"Ormezzano, Graciela||Não informado pela instituição",http://lattes.cnpq.br/3122681952332528||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Sobre a significação das aulas de artes para as crianças indígenas Kaingáng,2010,Universidade de Passo Fundo (UPF),UPF,Não informado pela instituição,Educação,Programa de Pós-Graduação em Educação,CNPQ::CIENCIAS HUMANAS::EDUCACAO,openAccess,masterThesis,Educação||Índios Kaingang||Arte - Estudo e ensino||Índios - Educação,Education||Kaigang indians||Art - Study and teaching||Kaingang indians - Education,por,"The purpose of this study is to analyze the importance of art classes for kaingang children. This is a fundamental element to get inside the educational field of the kaigang race. The study is supported by the literature that treats about the stetic education influence in culture and history of the kaigang indigenous.The subjects of the study are students of the 5a degree of the school of the indigenous reserve Xapeco and two indian natives of the village. It reports the style of life and how are stablished the relationship between school, teachers and students. The research is part of the line of Educational Processes and Language. The study is etnographic and follow the henomenologic method as proposed by Georgi and described by Ormezzano and Torres, focusing on the discipline of arts, that is part of the curriculum since the inicial series until de medium degree, which in the third degree is named Indigenous Culture. From the analysis of the observations realized three macrodimensions have resulted: interpersonal relationships in the school, perceptions in classroom, environment and daily life. By means of this and their subdivisions, the study concludes that the art component is very much valorized by the kaingang students that, in the art classes reveal their culture and at the same time, the conception about the environment they live in. The educational and cultural processes of the art classes happen in a bilingual primary and secondary school with almost one thousand students and 98% of indigenous teachers that believe in and understand their culture with the integration of indigenous and not indigenous knowledge inserted in the local specifities and characteristics",http://10.0.217.128:8080/jspui/handle/tede/667,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Carpenedo, Vera Danair",http://lattes.cnpq.br/2959189120532804,"Marcon, Telmo||Não informado pela instituição",http://lattes.cnpq.br/7659184664426945||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Políticas de educação diferenciada : um estudo das escolas indígenas na reserva de Serrinha-RS,2011,Universidade de Passo Fundo (UPF),UPF,Não informado pela instituição,Educação,Programa de Pós-Graduação em Educação,CNPQ::CIENCIAS HUMANAS::EDUCACAO::PLANEJAMENTO E AVALIACAO EDUCACIONAL::POLITICA EDUCACIONAL,openAccess,masterThesis,Índios Kaingang||Educação intercultural||Educação e Estado||Reservas indígenas - Rio Grande do Sul,Kaingang indians||Multicultural education||Education and state||Indian reservations - Rio Grande do Sul (Brazil),por,"A dissertação ""Políticas de educação indígenas: uma proposta de educação diferenciada para a reserva da Serrinha/RS 2009-2011"" é resultante de um estudo da educação na reserva indígena de Serrinha que engloba os atuais municípios de Engenho Velho, Ronda Alta e Constantina, localizados ao norte do Rio Grande do Sul. Os índios caingangues retomaram essa reserva recentemente e estão organizando, entre outras coisas, a educação escolar, objeto do presente estudo. O objetivo geral da pesquisa é fazer um estudo de como está a educação nas escolas que atendem aos indígenas e desenvolver reflexões que possam contribuir para uma gestão diferenciada e democrática. A investigação procurou dar conta de como as escolas da reserva estão desenvolvendo o trabalho em sala de aula e de como está sendo desenvolvida a gestão da educação indígena no quadro das diretrizes educacionais de uma educação diferenciada, bilíngue e intercultural. Para tanto, foi realizada uma pesquisa de campo em cinco escolas da reserva. A metodologia apoiou-se na produção bibliográfica sobre a história, cultura e educação indígena, na legislação que fundamenta a educação indígena diferenciada, intercultural e bilíngüe e na pesquisa etnográfica, envolvendo entrevistas semi-estruturadas com professores, lideranças indígenas e gestores educacionais, histórias de vida relatadas por indígenas e observação participante no cotidiano indígena (reuniões, festas), registradas no diário de campo. O estudo contempla uma análise das políticas indigenistas tuteladas, com destaque para a atuação do Serviço de Proteção ao Índio (SPI) e da Fundação Nacional do Índio (FUNAI); do Estatuto do Índio, da diversidade cultural e da educação indígena no Brasil, na Constituição de 1988 e na LDB de 1996. Aborda-se, ainda, a história da reserva de Serrinha, localização, desenvolvimento, retomada das terras pelos índios, organização da educação escolar, caracterização das escolas pesquisadas, especificidades da cultura e da educação indígena. É feita, também, uma apreciação sobre o modo como a educação diferenciada, bilíngue e intercultural, prevista pela legislação, está ocorrendo nas escolas da área indígena de Serrinha. Nessa discussão, aprofundam-se os fundamentos necessários para assegurar uma gestão das escolas e da educação indígena que atenda a sua complexidade. Analisam-se alguns conceitos, como o de escola cidadã, o sentido da escola para os indígenas e a fragmentação das ações educativas que dificultam um trabalho articulado e emancipador. Por fim, discutem-se as possibilidades de uma educação indígena integral. Desenvolvida a pesquisa, conclui-se que persistem inúmeros desafios nas escolas da reserva para efetivar uma educação diferenciada, bilíngue e intercultural. Esses desafios passam por uma reestruturação da gestão, qualificação de professores, produção de materiais adequados e participação mais intensa e sistemática dos alunos",http://10.0.217.128:8080/jspui/handle/tede/709,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
