Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
Camila Neves Figueiredo,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Corpos negros em cena : a luta pelo direito de existir e a valorização da estética negra no Movimento Black Rio e no Movimento Negro Unificado (1970-1990),2021,Universidade Federal de Minas Gerais (UFMG),UFMG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Empoderamento||Corpo negro||Movimento Negro Unificado||Movimento Black Rio||Racismo||História - Teses||Movimento Negro Unificado (Brasil) - Teses||Negros - Teses,Não informado pela instituição,por,"O presente trabalho busca analisar o papel dos corpos negros nos movimentos negros brasileiros, em especial, o Movimento Negro Unificado e o Movimento Black Rio. O objetivo é o de entender como esses corpos são mobilizados nesses (e por esses) movimentos e quais são seus objetivos. Mobilizando os conceitos de genocídio, “direito de existir”, “performatividade”, busco compreender o papel do corpo negro nesses movimentos. Entendendo que a forma como esses corpos se comportavam no espaço público, pode ser uma forma de subversão à norma e que esses corpos, apenas existindo no espaço público, tem algo a dizer, a reivindicar. Busco entender como são as formas de reivindicação dos corpos negros e como elas podem ser consideradas políticas, enquanto linguagem e enquanto manifestação.",http://hdl.handle.net/1843/68108,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
Bruno Vinicius Leite de Morais,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O swing da cor : a linguagem política do orgulho negro na black music brasileira (1960-88),2022,Universidade Federal de Minas Gerais (UFMG),UFMG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Black music brasileira||Bossa negra||Antirracismo||Ditadura militar||Racismo||História política||História - Teses||Racismo - Teses||Antirracismo - Teses||Música popular - Brasil - Teses||Brasil - História - 1964-1985 - Teses,Não informado pela instituição,por,"This dissertation approaches the production of Brazilian Black Music released between 1960 and 1988, analyzing the circulation of anti-racist political ideas in the songs. The research identified the affirmation of black culture and the denunciation of racial prejudice in Brazil as frequent themes in a Brazilian musical production that hybridized or incorporated sounds from American Black Music. The initial mark of such production was located in 1960, with the first LP by Elza Soares and the emergence of Bossa Negra, also developed by Jorge Ben and Wilson Simonal. Starting with Bossa Negra, the research identified, in the late 1960s, the incorporation of Soul and Funk, which became hegemonic in Brazilian Black Music and reached their prime in the 1970s, with several artists. Along with the sounds, the research also identified in the lyrics of the songs, from 1967 onwards, a movement of dialogue with the reality of American black communities, in what was called the Political Language of Black Pride. In the final mark, the 1980s, the research found the withdrawal of Black Music Brasileira sounds in the phonographic market. Among the conclusions of the research on the dissemination of the anti-racist theme, there was the location of an effort by the anti-racist black militancy to change the understanding of the word “racism”: from asserting the superiority of a race and segregationism to prejudice and discrimination against black communities, an understanding that would have contributed to the deconstruction of the ideals of “racial democracy” in Brazil as a myth.",http://hdl.handle.net/1843/60227,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Bastiani, Fabio Henrique, 1997-",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Modelagem e simulação da formação de negro de fumo em reatores FSP : Modeling and simulation of carbon black formation in FSP reactors,2022,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Fluidodinâmica computacional||Pirólise||Nanopartículas||Simulação computacional||Fuligem||Computational fluid dynamics||Pyrolysis||Nanoparticles||Computational simulation||Carbon black,Não informado pela instituição,por,Orientador: Dirceu Noriler,"https://hdl.handle.net/20.500.12733/4049||BASTIANI, Fabio Henrique. Modelagem e simulação da formação de negro de fumo em reatores FSP: Modeling and simulation of carbon black formation in FSP reactors. 2022. 1 recurso online (160 p.) Dissertação (mestrado) - Universidade Estadual de Campinas, Faculdade de Engenharia Química, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/4049. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
DEBORA CASTILHO MOREIRA SILVA LOBO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,[en] DIALOGUES AND TENSIONS BETWEEN THE NATIONAL COUNCIL FOR WOMEN S RIGHTS (CNDM) AND THE UNIFIED BLACK MOVEMENT (MNU): A LOOK BACK AT THE BRAZILIAN WOMEN S LETTER TO THE CONSTITUENTS AND THE MNU PAPERS,2022,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] MOVIMENTO DE MULHERES NEGRAS||[pt] MOVIMENTO NEGRO UNIFICADO||[pt] MOVIMENTO FEMINISTA||[pt] BRANQUITUDE||[en] BLACK WOMEN S MOVEMENT||[en] UNIFIED BLACK MOVEMENT||[en] FEMINIST MOVEMENT||[en] BLANCHITE,Não informado pela instituição,por,"[pt] Em um período marcado pela repressão durante a ditadura militar no Brasil, quando houve um agravamento da situação econômica da maioria da população negra e pobre abandonada pelo Estado, movimentos sociais conseguiram obter visibilidade pela luta por direitos e pelo retorno à democracia. A partir da análise de fontes primárias – a Carta das Mulheres Brasileiras aos Constituintes elaborada pelo Conselho Nacional dos Direitos da Mulher (CNDM) e os jornais publicados pelo Movimento Negro Unificado (MNU), incluindo o documento elaborado na Convenção Nacional do Negro pela Constituinte –, foi possível perceber que, durante a elaboração da Constituição de 1988, o movimento das mulheres negras construiu diálogos marcados por tensões com o MNU e com as mulheres pertencentes ao CNDM no movimento feminista. Isso promoveu diálogos também marcados por tensões entre o CNDM e o MNU em razão da convergência das propostas que lidam com questões sensíveis à comunidade negra, às mulheres negras em especial, na Carta das Mulheres Brasileiras aos Constituintes e nas reivindicações presentes nos periódicos do Movimento Negro Unificado, com destaque especial para o documento da Convenção Nacional do Negro pela Constituinte. Documentos esses que influenciaram os direitos previstos na Constituição de 1988, ameaçados atualmente em tempos de agendas reacionárias ligadas ao exercício autoritário da política.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=58996&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=58996&idi=2||http://doi.org/10.17771/PUCRio.acad.58996,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
ANA CAROLINA DE SA QUEIROZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,[en] A DECOLONIAL PATH TO UNDERSTAND THE INSTITUTIONAL RECEPTION OF BLACK CHILDREN AND ADOLESCENTS,2022,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] DECOLONIALIDADE||[pt] CRIANCAS E ADOLESCENTES NEGROS||[pt] RACISMO ESTRUTURAL||[pt] ACOLHIMENTO INSTITUCIONAL||[en] DECOLONIALITY||[en] BLACK CHILDREN AND ADOLESCENTS||[en] STRUCTURAL RACISM||[en] INSTITUTIONAL CARE,Não informado pela instituição,por,"[pt] Diante do predomínio do número de crianças e adolescentes negros em situação de acolhimento institucional, elegeu-se como objetivo geral da pesquisa, analisar o processo de invisibilização da questão étnico-racial no contexto das unidades de acolhimento institucional para crianças e adolescentes. O campo de pesquisa se constituiu a partir da atuação em duas unidades de acolhimento do município de Itaguaí-RJ sob o seguinte aporte metodológico: 1) revisão bibliográfica, no qual identificamos as produções existentes que realizam uma análise sobre o acolhimento institucional de crianças e adolescentes, relacionando com a questão étnico-racial e englobando uma discussão Decolonial que discutem a invisibilização das questões étnico-raciais a partir de um olhar colonizador sobre os corpos negros; 2) análise documental dos prontuários das crianças e dos adolescentes acolhidos, na qual buscamos identificar a presença ou ausência da dimensão étnico-racial no espaço de acolhimento; 3) realização de grupos focais com trabalhadores das unidades de acolhimento, visando captar os sentidos atribuídos à invisibilização da questão étnico-racial. O estudo aponta para um processo contínuo e constante de invisibilização da questão étnico-racial considerando o racismo institucional e estrutural. Os profissionais ouvidos identificam que a maior parte das crianças e adolescente são negros, mas a inserção de classe sobrepõe a questão da raça, sem a compreensão que esses marcadores sociais estão intimamente relacionados.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=59498&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=59498&idi=2||http://doi.org/10.17771/PUCRio.acad.59498,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
MARIANE DE JESUS OLIVEIRA,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"[en] ABOU, BRUNO AND THE WOMAN OF THE BOTTOM OF THE SEA: REFLECTIONS ON THREE CHARACTERS OF CONTEMPORARY BLACK THEATER",2022,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] TEATRO||[pt] ARTE NEGRA||[pt] CONSTRUCO DE PERSONAGENS||[pt] PERSONAGENS NEGRAS||[pt] TEATRO NEGRO||[pt] DRAMATURGIA NEGRA CONTEMPORANEA||[pt] PERSONAGEN||[en] THEATRE||[en] BLACK ART||[en] CHARACTER BUILDING||[en] BLACK CHARACTERS||[en] BLACK THEATER||[en] CONTEMPORARY BLACK DRAMATURGY||[en] CHARACTER,Não informado pela instituição,por,"[pt] A pesquisa analisa três personagens de textos dramatúrgicos publicados em Dramaturgia Negra (2018), a primeira antologia de textos teatrais negros brasileiros. Abou, personagem do texto Quando eu morrer vou contar tudo a Deus; Bruno, personagem de Será que vai chover? e A Mulher do Fundo do Mar, personagem de Antimemórias de uma travessia interrompida. A análise busca valorizar producões artísticas que se dedicam a elaborar personagens negras a partir de referências contra hegemônicas, dando-lhes relevo e complexidade que as deslocam das velhas imagens raciais negras construídas a partir de estereótipos e do imaginário produzido no âmbito do discurso hegemônico da branquitude.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=60940&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=60940&idi=2||http://doi.org/10.17771/PUCRio.acad.60940,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
DENISE SOARES DA SILVA,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,[en] CHALLENGES OF THE BLACK COMMUNITY IN UNIVERSITY RELATIONS AT PUC-RIO AND THE IMPOSTOR SYNDROME (1990–2019),2022,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] ACAO AFIRMATIVA||[pt] SINDROME DO IMPOSTOR||[pt] ALUNO BOLSISTA NEGRO||[pt] RACISMO||[pt] SAUDE MENTAL||[en] AFFIRMATIVE ACTION||[en] IMPOSTOR SYNDROME||[en] BLACK SCHOLARSHIP STUDENT||[en] RACISM||[en] MENTAL HEALTH,Não informado pela instituição,por,"[pt] O propósito desta pesquisa é compreender como o aluno bolsista negro da PUC-Rio se sente nesse espaço de poder que é a universidade. Foram realizadas quatro entrevistas com alunos negros que contribuíram com as suas experiências para que tal objetivo fosse alcançado. Na dissertação, discutiram-se contextos históricos, sociais e políticos que marcam a luta do negro pelo exercício de uma cidadania plena, desde o século XIX até os dias atuais. Foi evidenciando que desde o Pós-Abolição, a percepção é a da existência de um passado prolongado e, ainda sentido no presente. Foram abordadas diversas temáticas que dialogaram com as experiências dos entrevistados, desvelando estruturas que favorecem o surgimento de sofrimento psicológico. Através das mobilizações de fontes orais e escritas, foi possível perceber que o sentimento de não pertencimento e de impostor vivenciado por algumas pessoas negras não é algo natural, mas construído historicamente. Construções sociais que têm como motor a colonialidade do poder, a ideologia do branqueamento físico e cultural, o mito da democracia racial e o racismo estrutural. São opressões que perpassam a vida do sujeito negro afetando sua saúde mental.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=57809&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=57809&idi=2||http://doi.org/10.17771/PUCRio.acad.57809,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
CAMILA MENDES SANTANA,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,[en] A NEW TIME FOR PLURAL NARRATIVES: IMPACTS OF CONTEMPORARY BLACK FEMALE EMPOWERMENT ON THE EDITORIAL MARKET,2021,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] DIVERSIDADE||[pt] EMPODERAMENTO||[pt] NECROPOLITICA||[pt] NARRATIVA TRANSMIDIATICA||[pt] FEMINISMO NEGRO||[pt] MIDIA||[pt] MERCADO EDITORIAL||[en] DIVERSITY||[en] EMPOWERMENT||[en] NECROPOLITICS||[en] BLACK FEMINISM||[en] MEDIA||[en] BOOK PUBLISHING,Não informado pela instituição,por,"[pt] O título desta dissertação Um novo momento para narrativas plurais é inspirado nas questões que envolvem a obra literária da autora nigeriana Chimamanda Adichie “O perigo de uma história única”. O livro surgiu de uma palestra dada pela autora nigeriana que viralizou em plataformas digitais de vídeo, em redes sociais do mundo inteiro e se transformou em obra literária traduzida para diversos idiomas. Esse fenômeno guiou a temática desta pesquisa que busca entender como as narrativas do feminismo negro contemporâneo repercutem na construção social da realidade, provocando uma aproximação dos discursos de empoderamento nas mídias sociais, dando maior visibilidade para mulheres negras no mercado editorial. Este estudo traz considerações sobre o movimento feminista negro e propõe uma reflexão sobre o mercado editorial a partir desta perspectiva. Para isso, coloca em diálogo os conceitos de violência, necropolítica, biopoder e sociedade de rede com as questões que permeiam as lutas contra o machismo e o racismo. Tendo como conteúdo de pesquisa as trajetórias profissionais de Chimamanda Adichie, Conceição Evaristo e Djamila Ribeiro. A pesquisa também aponta questões sobre a diáspora africana, as tecnologias digitais no campo da arte e da literatura, apresentando eixos do mercado editorial, empreendedorismos possíveis e reflexões acerca das oportunidades para a diversidade.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=53242&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=53242&idi=2||http://doi.org/10.17771/PUCRio.acad.53242,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Santos, Isadora Bispo dos",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Negrosul: Centro de Tradições Gaúchas na contramão do racismo: espaços de afirmação, resistência e patrimônio do povo negro",2022,Universidade Federal de Santa Maria (UFSM),UFSM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,CTG’s negros||MTG||Racismo||Segregação||Oralidade||Black CTG’s||MTG||Racism||Segregation||Orality||CNPQ::CIENCIAS HUMANAS::HISTORIA,Não informado pela instituição,por,"The research presents the perspectives for recognition of the Centro Tradicionalistas Gaúchos Negros within the scope of the Traditionalist Gaúcho MTG Movement and in the society of the State of Rio Grande do Sul in view of the cultural and social role that these entities developed during their trajectories. The guiding problem of this work concerns the investigation of the relevance of rescue actions, valorization and recognition of the participation of the black subject in the formation of the State and the struggle of these insurgent spaces against racism and segregation. The study is dedicated to the cases of CTGs Ronda Crioula in the municipality of São Sepé and CTG Clareira da Mata in the municipality of Caçapava do Sul, both founded during the 70s. Therefore, the objective of this research is to reconstruct the trajectory of CTGs Negros Ronda Crioula and Clareira da Mata, traditionalist entities, as spaces of the cultural heritage of Rio Grande do Sul, in addition to bringing the specifics of these two centers. The methodological bias will be that of oral history, as it is a method that is related to orality, an important factor that transmits culture and information for generations in Black and African Cosmology.",http://repositorio.ufsm.br/handle/1/24951,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
Leticia Nogueira Romariz Medeiros,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,The body in Grace Nichols's The Fat Black Woman's Poems: postcolonialism and carnivalization,2021,Universidade Federal de Minas Gerais (UFMG),UFMG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Body||Carnival||Postcolonialism||Feminism||Grace Nichols||Fat Black Woman||NIchols, Grace, 1950- – Fat Black Woman's Poems – Crítica e interpretação||Literatura guianense – História e crítica||Negros na literatura||Mulheres na literatura||Pós-colonialismo na literatura||Diáspora||Alteridade",Não informado pela instituição,eng,"Este trabalho analisa o livro The Fat Black Woman’s Poems (1984), de Grace Nichols, a partir da perspectiva do estudos feministas e pós-coloniais e à luz das teorias do carnaval de Mikhail Bakhtin e Mary Russo. A mulher negra e gorda descrita nos poemas é uma pessoa diaspórica e caribenha que vive em Londres e questiona as tradicionais construções de raça, gênero e outros aspectos relacionados à identidade por meio de suas atividades cotidianas. Essas construções sociais e culturais retratadas nos poemas foram estabelecidas pelo processo patriarcal de colonização que criou uma lógica binária que divide o mundo. Nesta dissertação, eu argumento que a mulher negra e gorda cria para si mesma um mundo carnavalesco no qual ela vive. Dentro desse mundo, as divisões binárias e os estereótipos excludentes não existem. Assim, a mulher negra e gorda é livre para ser e viver como preferir. Eu investigo nesse trabalho como as construções dos estereótipos coloniais e patriarcais foram estabelecidas e são refletidas no livro, assim como de que maneira as estratégias carnavalescas usadas pela mulher negra e gorda nos poemas podem questionar e recriar essas concepções. Ambos os processos – construção de estereótipos e subversão carnavalesca – ocorrem por meio do corpo e de suas expressões. Dessa maneira, o corpo se torna um lócus de submissão, mas também uma possibilidade de insurgência. Para questionar os estereótipos e as construções culturais coloniais e patriarcais, a mulher negra e gorda usa esse corpo de maneira subversiva, criando novas imagens de si por meio do auto-amor. O livro consiste em uma jornada partindo do ódio e da violência da colonização e do patriarcado para alcançar o auto-amor da mulher negra e gorda e de seu mundo carnavalesco. The Fat Black Woman’s Poems apresenta novas e melhores possibilidades de uma existência menos excludente e mais afetuosa.",http://hdl.handle.net/1843/35874,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
