Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
Lucas Carneiro de Carvalho,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os Aranã e sua indianidade: disputas internas por legitimidade e o reconhecimento oficial como grupo indígena,2008,Universidade Federal de Minas Gerais (UFMG),UFMG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Etnogênese||Aranã||Etnicidade||Identidade||Indios Aranã Identidade étnica||Antropologia||Etnologia,Não informado pela instituição,por,"This work encompasses the construction process of the Aranã indigenous groups ethnic identity. The dissertation investigates how this group, when dealing with external agents, constructed its own conception of Aranã indigenousness. However, the group used information and data which were previously unknown to it. One of the central points of this work is to state that the use of external data and information, previously unknown to the group, does not invalidate their ethnic-ity nor their process of regaining their traditions and their history. In the Aranã case, the commu-nity had always affirmed that it was descended of indigenous people of the region, that its ances-tors were capture in the woods. Nonetheless, they did not know their groups ethnic name. It was looking into western historiography that the group managed to (re)discover its indigenous name. Two distinct family groups comprised the Aranã: the Caboclo family and the Índio family. This work investigates how the cooperation between the different families was set and what the common characteristics were which led to the construction of a common identity. However, the relations among the two family groups ended up becoming tense enough to provoke an internal division. The dissertation uses both interviews and documents produced by the Aranã people themselves to investigate how the two families were united, the falling out and, afterwards, the division of the group. When analysing the interviews and the documents, one realises that there are numerous issues behind that which is made explicit. This work makes use of theories and methodologies concerning ethnicity and identity to better approach the Aranã case. As a result, it leads some suggestions as to how to approach similar cases of ethnic and identity.",http://hdl.handle.net/1843/VCSA-7EDT5Y,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ribeiro, Andréa Araújo",Não informado pela instituição,"Pereira, Maria Luiza Garnelo||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Do olhar ao cuidar: desafios na atenção à saúde indígena na casa de saúde do índio de Manaus,2008,Fundação Oswaldo Cruz (FIOCRUZ),FIOCRUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Não informado pela instituição,Não informado pela instituição,por,"Este trabalho visou analisar as práticas discursivas dos profissionais de saúde da Casa de Saúde do Índio de Manaus – CASAI de Manaus – e os sentidos atribuídos, por eles, sobre os indígenas assistidos na instituição; viabilizando, assim, a compreensão da implicação desses sentidos nas práticas sanitárias ali desenvolvidas. Na época da pesquisa, foram analisadas notícias veiculadas em um jornal de grande circulação no Amazonas sobre a instituição responsável pela saúde indígena – a FUNASA, visando contextualizar os sentidos atribuídos pela sociedade brasileira em relação a FUNASA e a implicação destes sentidos nas políticas públicas de saúde indígena. A pesquisa foi desenvolvida a partir da abordagem da pesquisa qualitativa, subsidiada pelo método etnográfico e utilização das técnicas da observação direta, entrevistas semi-estruturadas e análise documental. A análise foi consubstanciada pelas teorias da semiologia dos discursos e antropologia social a partir do enfoque da política indigenista tutelar brasileira. O estudo concluiu que o perfil de atuação dos profissionais de saúde da CASAI é subsidiado pelo ação civilizatória do Estado brasileiro, que tem como propósito auxiliar o índio a ‘evoluir’ a se tornar ‘civilizado’; negando, assim, a autonomia política dos indígenas submetidos a assistência em saúde nesta instituição. Em relação aos textos postos em circulação na mídia, constatou-se que estes se configuraram em denúncias e exposição das dificuldades de viabilização de políticas e ações mais adequadas e sérias por parte da FUNASA em relações aos indígenas. O desenvolvimento desta pesquisa viabilizou o entendimento/contextualização das práticas de atenção em saúde realizadas na CASAI de Manaus e do cenário das políticas de saúde indígena no Brasil. A partir deste trabalho, visamos proporcionar reflexões para a operacionalização de melhorias no cenário da assistência em saúde aos povos indígenas no contexto brasileiro.",https://www.arca.fiocruz.br/handle/icict/31017,Não informado pela instituição,Não informado pela instituição,"RIBEIRO, Andréa Araújo. Do olhar ao cuidar: desafios na atenção à saúde indígena na casa de saúde do índio de Manaus. 2008. 108 f. Dissertação (Mestrado em Saúde, Sociedade e Endemias da Amazônia) - Instituto Leônidas e Maria Deane, Fundação Oswaldo Cruz; Universidade Federal do Amazonas, Manaus, 2008."
"Rocha, Esron Soares Carvalho||http://lattes.cnpq.br/7850652543261163",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Uma etnografia das práticas sanitárias no Distrito Sanitário especial indígena do Rio Negro - Noroeste do Amazonas,2008,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios Sul-Americanos||Saúde indígena||Práticas sanitárias||Agente indígena de saúde||Índios Baniwa||South american indians||Indigenouns health||Sanitary practices||Indian health-care agent||OUTROS,Não informado pela instituição,por,"O estudo se caracteriza como uma etnografia das práticas sanitárias desenvolvidas no DSEI Rio Negro, com ênfase na organização do trabalho dos profissionais de enfermagem, aí compreendidos o enfermeiro, o técnico de enfermagem e o agente indígena de saúde. Os objetivos compreendem a análise das práticas sanitárias do corpo de enfermagem da Equipe Multidisciplinar de Saúde na oferta de atenção diferenciada à saúde e em interação com o agente indígena de saúde; do perfil-sócio-demográfico e o processo de formação dos Agentes Indígenas de Saúde (AIS) Baniwa; das representações sociais e práticas sanitárias dos AIS, buscando apreender sua compatibilidade e/ou incompatibilidade com a política de atenção diferenciada do subsistema de saúde indígena. A pesquisa é um estudo exploratório, descritivo, do tipo qualitativo, orientado pelo modelo interpretativo da teoria das representações sociais e da pesquisa avaliativa em saúde. Os resultados obtidos mostram que os AIS Baniwa enfrentam problemas ligados à baixa escolaridade, e que seu processo de formação profissional pouco avançou após 6 anos de implantação do DSEI. O perfil de atuação da EMSI é marcado pelo modelo assistencial curativo à demanda espontânea, ainda que os profissionais efetuem assistência a agravos de tipo infeccioso, crônico-degenerativo e de grupos populacionais específicos (grupo materno-infantil), com prejuízo dos componentes de vigilância a saúde previstos na organização dos programas nacionais de saúde. Dentre o conjunto de atividades essenciais desenvolvidas no DSEI, a logística de deslocamento consome grande parte do tempo e energia da EMSI, com implicações negativas na supervisão e acompanhamento dos agentes de saúde e na implementação do princípio da atenção diferenciada previsto na Política Nacional de Saúde Indígena. As áreas são ainda bastante fragmentadas e a atenção diferenciada se confunde com a extensão de cobertura provida pela implantação do DSEI.","ROCHA, Esron Soares Carvalho. Uma etnografia das práticas sanitárias no Distrito Sanitário especial indígena do Rio Negro - Noroeste do Amazonas. 2008. 180 f. Dissertação (Mestrado em Sociedade e Cultura na Amazônia) - Universidade Federal do Amazonas, Manaus, 2008.||http://tede.ufam.edu.br/handle/tede/2280",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ribeiro, Núbia Braga",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os povos indígenas e os sertões das minas do ouro no século XVIII,2008,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Catechism||Catequese||Colônia||Colony||Hinterland||Indians||Índios||Land||Sertão||Terra,Não informado pela instituição,por,"Este estudo aborda as políticas de ocupação e exploração das minas dos sertões concomitante as reações indígenas, no século XVIII, principalmente, a partir da década de 1730. Ao analisar as fontes, contempladas nas correspondências entre autoridades, instruções, planos de catequese e civilização, se constatou que a violência, como resultado da prática consuetudinária, prevaleceu sobre as leis de integração social dos gentios. Avaliou-se as investidas dos índios, ao impedirem o êxito dos propósitos do Antigo Sistema Colonial, tornaram objetos da política de Estado incluindo o destino desses povos na pauta de diretrizes, donde derivou a série de planos de catequese. Entretanto, nada mais foram que alternativas dissimuladas de cooptação, articuladas numa seqüência estratégica de anulação das resistências indígenas, como a invenção dos aldeamentos foi um meio de confiná-los em redutos projetados para infligir os hábitos da vida sedentária e a extinção da vida nômade. Pretendia-se adaptá-los ao modelo de civilização européia, promover a convivência com os não índios e viabilizar o acesso às minas. Nesta perspectiva a colonização, inevitavelmente, esteve associada à apropriação das riquezas, condição determinante do sentido à conquista e a razão à catequese. Em contrapartida, originou uma situação permanente de tensões diretamente vinculada à desapropriação das terras indígenas, conjuntamente revelou a maior incidência das disputas nas áreas dos principais focos de lutas indígenas e identificou-se, exatamente, nelas a concentração da política indigenista. Embora aparentemente as estratégias ressoassem o intuito de apaziguar os índios mediante os instrumentos de sujeição, tutela, liberdade restrita, a guerra ofensiva foi um recurso condicionado aos agravos das reações indígenas. Contudo, a guerra, fenômeno histórico-cultural tanto indígena quanto europeu, se efetivou nos combates armados de ambos os lados. Assim, sob o artifício da fé e civilização se enunciou o dever cristão de conduzir o bárbaro selvagem à salvação. No entanto, o cumprimento do dever esteve conexo à recompensa de administrar a vida dos índios, por conseguinte, de administrar a opulência do patrimônio abrigado nas sesmarias e datas minerais localizadas nos sertões. Em função disso, foi indispensável à pesquisa apreender a concepção de sertões e reconhecer a significância do nomadismo, comum aos índios, que forneceu a imagem de espaços em movimentos, compreendendo fronteiras imprecisas que se interagiam nas dimensões étnicas, sociais e econômicas. A itinerância dos índios conferiu atributos à identidade dos ambientes naturais, à medida que se deslocavam se constituía a referência de fluidez dos espaços, mas para dominá-los dependia de fixá-los em limites. Portanto, a correlação entre mobilidade dos sertões e inconstância dos gentios configurou uma geopolítica específica do interior da América portuguesa interligado pelos caminhos trilhados das minas do ouro entre Minas-Goiases-Cuiabá, Minas e Espírito-Santo, Minas-Bahia e assim por diante. As Minas Gerais setecentista, respeitadas as peculiaridades do contexto e das diversas etnias dos povos indígenas, guardavam os metais preciosos e delas se partia para outras minas. Os sertões dos índios eram os sertões das Minas do ouro, espalhadas ao longo dos rios, distantes do litoral, se apresentaram nos focos de reações indígenas que se interpunham como desafio para atingi-las.",http://www.teses.usp.br/teses/disponiveis/8/8138/tde-24112009-160156/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Parisi, Rosana Soares Bertocco",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Xucuru-Kariri: a reconstituição da trajetória de um grupo indígena remanejado de suas habitações em \'novaterra\',2008,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Condicionamento térmico||Indian (habitation)||Índios (habitação)||Mud wall||Sustainability||Sustentabilidade||Terra-crua||Thermal conditions,Não informado pela instituição,por,"A pesquisa teve como propósito reconstituir a trajetória e a construção de novas habitações para um grupo de índios da etnia Xucuru-Kariri, remanejados do agreste alagoano para a Reserva de Caldas, município do sul de Minas, localizada na Fazenda Boa Vista, a 6 Km da área urbana. As habitações foram construídas empregando a \'terra armada\', através de uma adaptação tecnológica do bajareque mexicano associado à taipa de mão ou pau-a-pique que passou a ser denominada como \'novaterra\'. Depois de concluídas as habitações, foram realizadas análises relativas ao desempenho térmico, com o objetivo de se estabelecerem comparações entre o desempenho térmico de uma das unidades de terra e o de uma habitação edificada no mesmo local empregando materiais convencionais. Em períodos distintos de primavera-verão e outono-inverno e em situações distintas - na ausência e com a presença de forros, as variações de temperatura foram aferidas junto aos dois tipos de construção. Finalmente, entendeu-se a importância da elaboração de um \""guia de procedimentos da tecnologia adaptada\"", com o objetivo de disseminar seu emprego em habitações, principalmente em regime de autoconstrução. Também concluiu-se sobre o importante papel do emprego da \'novaterra\' como reinterpretação das tecnologias de terra trazidas para o Brasil durante o período colonial, estabelecendo-se parâmetros para outras pesquisas sobre habitações sustentáveis e de baixo impacto para o meio ambiente.",http://www.teses.usp.br/teses/disponiveis/18/18139/tde-08022011-095729/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, Renata Bortoletto",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os Chiquitano de Mato Grosso: estudo das classificações sociais em um grupo indígena da fronteira Brasil-Bolívia,2008,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Anthropology||Antropologia||Chiquitano||Chiquitano||Identidade Social||Índios da América do Sul||Kinship||Parentesco||Social Identity||South American Indians,Não informado pela instituição,por,"Este trabalho apresenta uma reflexão baseada em pesquisa bibliográfica e etnográfica a respeito das formas de socialidade dos Chiquitano, grupo indígena da família lingüística Chiquitano que habita a região da fronteira mato-grossense com a Bolívia. Mesmo com uma expressiva população em território brasileiro, de cerca de 2.000 indivíduos, apenas recentemente esses índios foram reconhecidos pelo órgão indigenista oficial por ocasião de uma perícia realizada em suas terras. Com base em uma pesquisa bibliográfica apoiada no levantamento das fontes documentais de origens diversas sobre a longa história de contato, que remonta ao século XVI, é aqui efetuada uma análise que possibilita mapear certas características dos contatos dos Chiquitano com as populações vizinhas, ao mesmo tempo em que procura circunscrever um conjunto de denominações atribuídas a eles ao longo destes anos. A partir de uma pesquisa etnográfica de campo é efetuada uma descrição da constituição dos grupos locais denominados de Fazendinha, de Vila Nova e de Santa Luzia, em especial quanto às relações de parentesco, de casamento e de compadrio, com enfoque no modo de inserção de estrangeiros ao grupo. Do mesmo modo, o xamanismo e a escola são estudados com o objetivo de refletir sobre os espaços de abertura para o outro, integrando aspectos sociológicos e cosmológicos de um grupo ainda pouco conhecido pela Etnologia Brasileira.",http://www.teses.usp.br/teses/disponiveis/8/8134/tde-04072008-140131/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Doriguello Júnior, César Augusto [UNESP]",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os indígenas nas páginas da revista do instituto histórico e geográfico brasileiro (1838-1873),2008,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Indios||Historiografia||Brasil Civilização||Brasil Historia Imperio 1822-1889||Scholastic||Indigeous (Indians)||Civilization||Imperial Brazil,Não informado pela instituição,por,"A presente pesquisa tem por objetivo analisar a visão a respeito do elemento indígena construída pelos letrados reunidos no Instituto Histórico e Geográfico Brasileiro entre os anos de1838 e 1873. Parto da hipótese de que o discurso historiográfico produzido naquele espaço do saber postulou uma distinção entre passado e presente no tocante aos indígenas, a partir da tese de que eles seriam resquícios de uma antiga civilização que se degenerou. Dessa forma, estudar presença indígena nas terras brasileiras significava investigar uma era recuada na qual se poderia encontrar um precedente civilizacional para o Brasil e, concomitantemente, refletir acerca dos modos de se incorporar os índios contemporâneos ao novo impulso de civilização iniciado pela consolidação do Brasil independente.","DORIGUELLO JÚNIOR, César Augusto. Os indígenas nas páginas da revista do instituto histórico e geográfico brasileiro (1838-1873). 2008. 131 f. Dissertação (mestrado) - Universidade Estadual Paulista, Faculdade de Ciências e Letras de Assis, 2008.||http://hdl.handle.net/11449/93454||000551768||doriguellojr_ca_me_assis.pdf||33004048018P5||4852480160057336",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Bertolani, Marlon Neves",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Representações sociais da saúde e políticas de saúde voltadas a populações indígenas : uma análise da relação entre o sistema de saúde guarani e a biomedicina,2008,Universidade Federal do Espírito Santo (UFES),UFES,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,health social policy||social representations||indians' health||Guarani's helthcare system||biomedicine||política social de saúde||representações sociais||saúde indígena||cultura||sistema de saúde Guarani||biomedicina||Política de saúde||saúde||Índios Guarani||Serviço Social||32,Não informado pela instituição,por,"The Brazilian indigenous movement, from the 1980s on, has definitively set in the national agenda the indigenous right to specific service, which should be able to join health improvement and the respect to cultural diversity. Based on the Theory of Social Representations, the main objective of this research is to identify and to analyze the relationships between two different healthcare systems biomedicne and the Indigenous healthcare system , in the context of actions towards the Guarani indians living in settlements in the outskirts of Aracruz (Espírito Santo, Brazil). It tries to understand how much impact on the actions developed in this área was caused by the social representations that indigenous and health professionals have created regarding the various aspects of this issue, concerning themselves and others , in a scenary marked by inter-ethnical relationships. Because of the complexity of implementing this proposition, which intends to understand actors representations in connection with daily life, an approach envolving a pool of different methodologies for collecting and analysing data has been required: document research, participant observation, semi-structured interview and content analysis. The results have shown the existence of power relationship and fight for hegemony between the subjects linked to the two healthcare systems hereby been analysed. The Guarani representations of health and biomedicine are in accordance with the group s health demands and lead their claims, among which the right to difference is of great importance. Thus, the indigenous experts and leaders have mobilized their available symbolical capital in strategies that aim at preserving the Guarani healthcare system within their own group, gaining this way more control over Occidental agency, as well as more space regarding biomedicine. On the other hand, in the representations expressed by health professionals, the indigenous healthcare system is shown as subordinated and as having a more symbolical than really empirical effectiveness. This attitude is reinforced by the actions put into effect by the Fundação Nacional de Saúde (Health National Foundation), which has ignored the indigenous demands. Besides that, the manner in which health professionals represent the indigenous culture and behavior regarding health and/or the provided services has revealed the perpetuation of an ancient position which is expressed by the envolving society and based on the undestanding of the indigenous by the lack paradigm. This way, the possibilty of understanding them in their concrete positiveness or of perceiving how the other really is get lost. So, what can be said about the Guarani focused in this research is that the recognition of the indian medicine and of theese people s right to their culture, although ratified by the Brazilian State under a formal point of view, has in fact been kept as part of an enormous ""alphabet of dead letters"".","BERTOLANI, Marlon Neves. Representações sociais da saúde e políticas de saúde voltadas a populações indígenas: uma análise da relação entre o sistema de saúde guarani e a biomedicina. 2008. 183 f. Dissertação (Mestrado em Política Social) - Programa de Pós-Graduação em Política Social, Universidade Federal do Espírito Santo, Vitória, 2008.||http://repositorio.ufes.br/handle/10/6506",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Bagolin, Darni Pillar",http://lattes.cnpq.br/0787750093866329,"Golin, Tau||Não informado pela instituição",http://lattes.cnpq.br/3147241105057327||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"O indígena na República Velha : as instituições de ""proteção"" no Rio Grande do Sul",2009,Universidade de Passo Fundo (UPF),UPF,Não informado pela instituição,História,Programa de Pós-Graduação em História,CNPQ::CIENCIAS HUMANAS::HISTORIA::HISTORIA DO BRASIL::HISTORIA DO BRASIL REPUBLICA,openAccess,masterThesis,Índios - Educação||Índios - Missões||Rio Grande do Sul - História||Brasil - História - 1889-1930,Indians - Education||Indians - Missions||Rio Grande do Sul (Brazil) - History||Brazil - History - 1889-1930,por,"O trabalho apresenta-se com a temática sobre a questão das instituições de proteção aos indígenas que estavam presentes no Estado do Rio Grande do Sul, durante o período da República Velha (1889-1930), a partir de pesquisa sistematizada, salientando-se através de diferentes mídias com técnicas bibliográficas e de análise documental em fontes impressas e virtuais. Para tais propósitos, inicialmente, recordar-se-á o que há de relevante a considerar do período Colonial e Imperial (compreende-se entre as Missões Jesuíticas e as farmer s frontier). Posteriormente, enfocam-se a situação do índio no Estado, durante a os primórdios republicanos (compreende-se entre a relação com o movimento maçônico republicano até o envolvimento da mídia jornalística) e, finalmente, as políticas governamentais sobre os indígenas durante o período de 1907 a 1930 no Rio Grande do Sul (compreendem-se a Liga Patriótica de Catequese aos Silvícolas, Proteção Fraterna aos Indígenas e o Serviço de Proteção ao Índio). Através do método dedutivo aristotélico e da corrente filosófica humanista, encontra-se o caminho á resposta da ineficácia e não plenitude das referidas instituições.",http://10.0.217.128:8080/jspui/handle/tede/99,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Deuschle, Agnes Hübscher",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Figurações do indígena na ficção rio-grandense,2008,Universidade Federal de Santa Maria (UFSM),UFSM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Índio||Figura||Mímese||Ficção||História||Indian||Figure||Mimesis||Fiction||History||CNPQ::LINGUISTICA, LETRAS E ARTES::LETRAS",Não informado pela instituição,por,"The figure of the Indian has been a theme in many works and has been approached in multifaceted ways in Brazilian literature. The variegated focus given to the figure of the Indian in literature requires careful analysis. The Indians' Figurations in Rio-Grandense Fiction undertakes to investigate, in the context of the relationships between history and literature, the construction of the Indian in Rio-Grandense fiction. The hypothesis considers that, as it has been observed in the socio-historical reality, the Indian, in literature, is customarily silenced by the dominant culture. The basis for analysis includes Guarani characters Pedro Missioneiro (O Continente I, VERISSIMO, 1949) and Francisco Abiaru (Breviário das terras do Brasil, ASSIS BRASIL, 1988). The choice of this corpus is the consequence of thematic proximity and several narrative and intertextual similarities regarding the Guarani historical context. For the study of the figure of the Indian in literature, we considered the conceptual notions of the construction and representation of the reality in fictional discourse, as drawn from Erich Auerbach's essay Figura (1939), and from his book Mímesis (1946).","DEUSCHLE, Agnes Hübscher. The indians figuration in rio-grandense fiction. 2008. 121 f. Dissertação (Mestrado em Letras) - Universidade Federal de Santa Maria, Santa Maria, 2008.||http://repositorio.ufsm.br/handle/1/9791",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
