Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Ribas, Dulce Lopes Barboza",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Saúde e nutrição de crianças indígenas Terena, Mato Grosso do Sul, Brasil",2001,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Avaliação Nutricional||Consumo de Alimentos||Food Consumption||Índios Sul-Americanos||Infant Health||Nutritional Assessment||Saúde Infantil||South American Indians,Não informado pela instituição,por,"Objetivo. Ampliar as possibilidades de observação e construção de indicadores sociais e biológicos de grupos indígenas é uma necessidade urgente. Neste sentido, realizou-se estudo com objetivo de avaliar as condições de saúde e nutrição de crianças indígenas, com a descrição das condições socioeconômicas, demográficas e ambientais. Métodos. A amostra do estudo constituiu-se de 354 crianças de zero a cinqüenta e nove meses de idade. Foram obtidas medidas de peso, estatura e circunferência braquial, para avaliação nutricional. O método recordatório de 24 h foi utilizado para a avaliação do consumo alimentar. Resultados. As condições socioeconômicas e ambientais eram precárias, com diferenças significativas na distribuição, segundo a localização dos domicílios. Os dados indicaram precariedade dos serviços de assistência à saúde matemo-infantil. As famílias que receberam os benefícios são principalmente aquelas que possuem maior facilidade de acesso e não às submetidas a maiores riscos. A diarréia e as infecções respiratórias foram as principais causas das internações hospitalares. A amamentação é prolongada, com elevada freqüência e forte componente cultural agindo favoravelmente. O consumo alimentar foi caracterizado pela monotonia da dieta, com aporte insuficiente de energia e nutrientes. Os déficits nutricionais verificados são baixos quando comparados com prevalências de comunidades indígenas da região amazônica, mas superiores às prevalências de déficits de estatura/idade da população brasileira como um todo. Conclusões. Os resultados indicam déficits nutricionais nas crianças indígenas, como reflexo direto da pobreza a que estão submetidas, incluindo condições ambientais e socioeconômicas desfavoráveis e deficiência alimentar continuada.",http://www.teses.usp.br/teses/disponiveis/6/6133/tde-27032020-120205/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Pagliaro, Heloisa",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A revolução demográfica dos povos indígenas do Brasil: a experiência dos Kaiabi do Parque Indígena do Xingu - Mato Grosso - 1970-1999,2002,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Demografia Indígena||Demography of indigenous people||Fecundidade||Fertility of Indigenous People||Índios da América do Sul||Kaiabi||Kaiai||Population Recovery of Indigenous People||Povos Indígenas||South American Indians,Não informado pela instituição,por,"Objetivo. Nesta investigação, analisa-se a dinâmica demográfica dos índios Kaiabi do Parque Indígena do Xingu (PIX), Mato Grosso, Brasil, no período 1970-1999. Métodos. Análise transversal e longitudinal da dinâmica demográfica, com base em nas informações do registro de eventos vitais da população das aldeias Kaiabi do PIX, gerados pelo programa de saúde da UNIFESP no Xingu, apoiados por levantamento histórico e etnográfico. Resultados. O contato com a sociedade nacional, nas décadas de 1920 a 1950, na região do rio Teles Pires, deu origem à depopulação das aldeias por confrontos e epidemias e à migração de parte dos Kaiabi para o Xingu. Em 1970, havia 204 no Parque e em 1999, 758. O crescimento da população foi de 4,5% ao ano, a taxas bruta de natalidade é alta ( 53,7 por mil habitantes) e de mortalidade baixa (8,1 por mil habitantes). Na população, 56,2% são menores de 15 anos de idade, sendo a taxa de mortalidade infantil de 15,2 por mil nascimentos vivos, em razão de um programa de saúde indígena existente na área desde 1965. A recuperação demográfica desta população se assemelha a do conjunto da população do Xingu, também atendida pelo programa de saúde. Destaca-se a analise da fecundidade por coortes acompanhadas por períodos de 35 anos, e a importância da coleta sistemática de dados demográficos para populações indígenas.",http://www.teses.usp.br/teses/disponiveis/6/6132/tde-02042009-112848/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Cohn, Clarice",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A criança indígena: a concepção Xikrin de infância e aprendizado,2000,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Antropologia cultural e social||Aprendizagem||Children||Crianças||Cultural and social anthropology||Indians||Índios||Learning,Não informado pela instituição,por,"Essa dissertação investiga o modo como os Xikrin do Bacajá, grupo Kayapó (Jê) que vive no sudoeste do Pará, concebem a infância e o aprendizado. Para tanto, parte de uma descrição da experiência das crianças, na vida cotidiana e nos rituais, e das ocasiões e modos de ensino e aprendizado, de maneira a perceber o que neles há de específico. Essa descrição é seguida de um exame da concepção xikrin da infância e do aprendizado, complementado por uma reflexão sobre o que seria para eles o conhecimento a ser transmitido e o valor que atribuem a essa transmissão. Por fim, uma análise da pintura corporal infantil fornece indicações sobre as etapas de crescimento tal como marcadas pelos próprios Xikrin, e, quando contrastada com a dos adultos em seus motivos e situações de uso, revela um modo de expressar o que há, para eles, de singular na infância. Além da contribuição específica para os estudos Jê e Kayapó, pretende-se, pelo tema do trabalho, contribuir para uma área de pesquisa que tem se fortalecido e gerado novos debates.",https://www.teses.usp.br/teses/disponiveis/8/8134/tde-15042024-142639/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Schuch, Ilaine",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Perfil socioeconomico e alimentar das familias indigenas Kaingang de Guarita-RS,2001,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios Kaingang||Consumo||Proteínas||Vitaminas||Indians Kaingang||Consumption||Protein||Vitamins,Não informado pela instituição,por,Orientador: Maria Antonia Martins Galeazzi,"https://hdl.handle.net/20.500.12733/1589326||SCHUCH, Ilaine. Perfil socioeconomico e alimentar das familias indigenas Kaingang de Guarita-RS. 2001. 133p. Dissertação (mestrado) - Universidade Estadual de Campinas, Faculdade de Engenharia de Alimentos, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1589326. Acesso em: 21 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Diehl, Eliana Elisabeth",Não informado pela instituição,"Santos, Ricardo Ventura||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Entendimentos, práticas e contextos sociopolíticos do uso de medicamentos entre os Kaingáng (Terra indígena Xapecó, Santa Catarina, Brasil)",2001,Fundação Oswaldo Cruz (FIOCRUZ),FIOCRUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Não informado pela instituição,Não informado pela instituição,por,"Os medicamentos säo possivelmente a tecnologia biomédica mais difundida no mundo, sendo demandados e utilizados pelas mais diversas populaçöes. Questöes que envolvem o uso e os entendimentos que os índios Kaingáng da Terra Indígena Xapecó, Santa Catarina, têm a respeito dos medicamentos. Para o desenvolvimento da pesquisa (realizada de setembro de 1999 a fevereiro de 2000), utilizou-se a perspectiva da antropologia médica, em especial da antropologia farmacêutica, que é uma abordagem voltada para o estudo de medicamentos em contextos locais, analisando essa tecnologia como um fenômeno cultural e social e näo somente como pertencente aos domínios da farmacologia e bioquímica. Através de métodos antropológicos e epidemiológicos, buscou-se levantar dados sobre os diferentes setores que fazem parte dos sistemas de saúde atuantes entre os Kaingáng. Além disso, procurou-se examinar o tema à luz da recém implantada política de assistência à saúde para os povos indígenas, baseada no modelo diferenciado de atençäo e nos Distritos Sanitários Especiais Indígenas (DSEI). A precariedade em que vive a maioria da populaçäo da aldeia Sede caracteriza-se por moradias inadequadas e pela falta de sistema de esgoto e de abastecimento de água, bem como de um tratamento adequado ao lixo. As doenças infecto-parasitárias nas crianças de 0 a 14 anos foram o principal motivo de consulta na ""Enfermaria"" da aldeia Sede. A análise das prescriçöes médicas, da dispensaçäo sem receita pelos atendentes/auxiliares de enfermagem e da ""farmácia caseira"" os medicamentos encontrados nos domicílios Kaingáng revelou que alguns grupos terapêuticos se sobressaem, entre eles os antibacterianos, os analgésicos näo opióides, os antiparasitários, os ansiolíticos e os anticonvulsivantes. A pluralidade de opçöes terapêuticas disponíveis aos Kaingáng permite a busca de diferentes recursos de cuidado, cujo comportamento é influenciado pela maneira como os sistemas e setores de saúde estäo organizados e interagindo, bem como pelos conhecimentos, crenças, valores e práticas específicos a esse grupo indígena. Os dados do trabalho confirmam que näo há uma medicina essencial, independente da história de interaçäo entre diferentes culturas. Pensar a questäo dos medicamentos no modelo diferenciado de atençäo à saúde indígena permanece um desafio a ser superado.",https://www.arca.fiocruz.br/handle/icict/4557,Não informado pela instituição,Não informado pela instituição,"DIEHL, Eliana Elisabeth. Entendimentos, práticas e contextos sociopolíticos do uso de medicamentos entre os Kaingáng (Terra indígena Xapecó, Santa Catarina, Brasil). 2001. 230 f. Tese (Doutorado em Saúde Pública) - Escola Nacional de Saúde Pública Sergio Arouca, Fundação Oswaldo Cruz, Rio de Janeiro, 2001."
"Leite, Maurício Soares",Não informado pela instituição,"Santos, Ricardo Ventura||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Avaliação do estado nutricional da população Xavante de avaliação do estado nutricional da população Xavante de São José, Terra Indígena Sangradouro - Volta Grande, Mato Grosso",1998,Fundação Oswaldo Cruz (FIOCRUZ),FIOCRUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Não informado pela instituição,Não informado pela instituição,por,"O presente estudo descreve o crescimento físico e a epidemiologia da anemia na população Xavánte da aldeia de São José, Terra Indígena Sangradouro - Volta Grande, Mato Grosso. O inquérito antropométrico incluiu medidas de massa corporal, estatura (ou comprimento), circunferência braquial e dobra cutânea tricipital de 546 indivíduos de 0 a 90 anos. A prevalência e a distribuição da anemia foram determinadas a partir da dosagem de hemoglobina, realizada em 238 indivíduos desta mesma população. A avaliação do estado nutricional de crianças e adultos revela que entre os adultos já são comuns casos de obesidade, enquanto entre as crianças a desnutrição protéico-enegética é um problema freqüente. Quando comparadas à população-referência do NCHS, as crianças Xavánte são pequenas em termos de estatura para a idade, mas apresentam uma proporção adequada entre massa corporal e estatura. De acordo com os critérios da Organização Mundial da Saúde (WHO, 1995), 31,7% dos menores de cinco anos apresentam baixa estatura para a idade e seriam, portanto, diagnosticados como desnutridos. A comparação com a população brasileira revela médias de estatura bastante próximas e mesmo superiores às brasileiras, particularmente a partir dos cinco anos de idade. Diante das precárias condições sanitárias e da elevada prevalência de doenças infectoparasitárias observadas na aldeia, podemos atribuir os déficits estaturais a uma elevada prevalência de desnutrição protéico-enegética. Por outro lado, 71,7% da população adulta apresenta algum grau de sobrepeso. Ao contrário das crianças, os adultos apresentam medidas de composição corporal geralmente superiores às medianas do NCHS. A anemia afeta grande parte da população de São José. O grupo etário mais atingido é o das crianças abaixo de dez anos, seguido pelas mulheres em idade reprodutiva, com prevalências de 73,8% e 29,4%, respectivamente. O problema é mais grave entre as crianças de menor idade: 96,8% dos menores de dois anos foram diagnosticados como anêmicos. Fatores provavelmente ligados à etiologia da anemia em São José são as deficiências nutricionais, o enteroparasitismo e a hipoferremia decorrente de processos infecciosos. A comparação deste conjunto de dados com aqueles relativos a outra comunidade Xavánte (a de Pimentel Barbosa) revela uma situação mais precária em São José, onde registram-se maiores prevalências de sobrepeso e de anemia.",https://www.arca.fiocruz.br/handle/icict/5049,Não informado pela instituição,Não informado pela instituição,"LEITE, Maurício Soares. Avaliação do estado nutricional da população Xavante de São José, Terra Indígena Sangradouro - Volta Grande, Mato Grosso. 1998. 143 f. Dissertação (Mestrado em Saúde Pública) - Escola Nacional de Saúde Pública Sergio Arouca, Fundação Oswaldo Cruz, Rio de Janeiro, 1998."
"Escobar, Ana Lúcia",Não informado pela instituição,"Coimbra Junior, Carlos Everaldo Alvares||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Epidemiologia da tuberculose na populaçäo indígena Pakaánova (Wari), Estado de Rondônia, Brasil",2001,Fundação Oswaldo Cruz (FIOCRUZ),FIOCRUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Não informado pela instituição,Não informado pela instituição,por,"A tuberculose permanece como grave problema de saúde pública no Brasil. Atinge níveis preocupantes em certos segmentos sociais, como é o caso dos povos indígenas. O objetivo deste trabalho é desenvolver um estudo sobre a epidemiologia da tuberculose entre a população Pakaánova, de Rondônia. Para tanto, contou com duas abordagens principais: Primeiramente, a análise epidemiológica dos registros constantes do banco de dados do Programa Estadual de Controle da Tuberculose em Rondônia, buscando resgatar o perfil da doença entre grupos indígenas, os quais são socialmente mais vulneráveis e exibem problemáticas distintas quanto ao controle da doença. Foram conduzidas análises estatísticas descritivas e multivariada multinomial dos casos notificados em 1992 e entre 1994 e 1998, buscando identificar fatores relacionados à ocorrência de óbito, abandono do tratamento e ausência de informação. Foram identificadas associações entre variáveis relativas à doença, ao serviço de saúde e aos resultados do tratamento. Há indícios de que as populações indígenas de Rondônia apresentam riscos de adoecer e morrer superiores aos dos demais habitantes do Estado. Chama-se a atenção para a necessidade de implementação de medidas de prevenção e controle voltados especificamente para a realidade dos povos indígenas. Em segundo lugar, foi desenvolvida investigação em três aldeias Pakaánova, quando foram avaliadas as condições gerais de saúde e nutrição, realizada vacinação BCG e desenvolvido inquérito tuberculínico. Através da análise das notificações de casos feitas ao PCT-RO e de registros existentes na Casa de Saúde do Índio de Guajará Mirim e nos Postos de Saúde das aldeias estudadas foi identificada a incidência da doença e suas relações com procedimentos de controle, especialmente os relacionados com a vacinação BCG, tendo sido identificado efeito protetor entre BCG e tuberculose, em especial nas crianças. Quanto à vacinação, foi analisada a cobertura vacinal obtida pelos serviços de saúde entre a população das aldeias estudadas, próximas a 100%. Além disto, através da realização de teste tuberculínico, buscou-se identificar que características da população estudada são determinantes para que determinados indivíduos reajam ao PPD. Concluiu-se que o PPD, mesmo diante de altas coberturas vacinais com BCG, é uma ferramenta importante na identificação de casos de doença entre os Pakaánova.",https://www.arca.fiocruz.br/handle/icict/4484,Não informado pela instituição,Não informado pela instituição,"ESCOBAR, Ana Lúcia. Epidemiologia da tuberculose na populaçäo indígena Pakaánova (Wari), Estado de Rondônia. 2001. 147 f. Tese (Doutorado em Saúde Pública) - Escola Nacional de Saúde Pública Sergio Arouca, Fundação Oswaldo Cruz, Rio de Janeiro, 2001."
"Silva, Juliano Gonçalves da",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O indio no cinema brasileiro e o espelho recente,2002,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Indígenas||Cinema||Imagem||Estética||Indians||Cinema||Image||Aesthetic,Não informado pela instituição,por,Orientador: Fernão Pessoa de Almeida Ramos,"(Broch.)||https://hdl.handle.net/20.500.12733/1606373||SILVA, Juliano Gonçalves da. O indio no cinema brasileiro e o espelho recente. 2002. 139f Dissertação (mestrado) - Universidade Estadual de Campinas, Instituto de Artes, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1606373. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, Fabiola Andrea",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,As Tecnologias e seus Significados. Um Estudo da Cerâmica dos Asuriní do Xingu e da Cestaria dos Kayapó-Xikrin sob uma Perspectiva Etnoarqueológica,2000,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Antropologia cultural e social||Cultura material indígena||Cultural and social anthropology||Indians||Indigenous material culture||Índios,Não informado pela instituição,por,"Através do estudo da cerâmica dos Asuriní do Xingu e da cestaria dos Kayapó-Xikrin, desenvolvi uma reflexão sobre os diferentes significados das tecnologias. Em outras palavras, tentei evidenciar que os processos produtivos da cultura material não são, exclusivamente, um indicador da adaptabilidade ou da eficiência do homem na resolução dos problemas originado da sua relação com o mundo material, mas que ao mesmo tempo, eles são uma construção social. A partir dos dados coletados, tentei contribuir para as discussões sobre os processos de formação do registro arqueológico e mais precisamente, sobre as causas e consequências da variabilidade artefatual em sua dimensão formal, quantitativa, espacial e relacional. Acima de tudo, este trabalho é um exemplo das possibilidades que a abordagem etnoarqueológica pode oferecer para a reflexão sobre os registros arqueológicos, bem como, para os estudos de cultura material de diferentes populações.",http://www.teses.usp.br/teses/disponiveis/8/8134/tde-03122013-165920/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Oliveira, Augusto Marcos Fagundes",Não informado pela instituição,"Teixeira, Marli Geralda||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"""Ser pataxó: educação e identidade cultural""",2002,Universidade Federal da Bahia (UFBA),UFBA,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios||Pessoa||Identidade||Grupo étnico||Educação||Cultura||Comunidade||Sociedade indígena||Sociedade nacional||Indian||Person||Identity||Ethnic group||Indian society||National society||Education||Culture||Community,Não informado pela instituição,por,302 f.,http://www.repositorio.ufba.br/ri/handle/ri/11816,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
