Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Pereira, Danielle Krislaine",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"""Falaram que aqui era um deserto, mas estamos vivos e estamos aqui"" : caminhos para o ensino da história e cultura indígena na escola = : ""Fóg ag tóg tág ki ti kuprã...",2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Educação||Efeito das inovações tecnológicas||Índios da América do Sul||História||Brasil||Education - Brazil||History||Study and teaching||Textbooks||History - Indians of South America||Brazil - Social policy,Não informado pela instituição,por,"Resumo: O Brasil é um país com diversidades étnicas e culturais, marcadas pela plurietnicidade dos povos indígenas, africanos, europeus, dentre outros Partindo dessa premissa, na primeira década dos anos 2, em meio a um contexto democrático, optou-se por instituir mudanças no país, com o intuito de combater o preconceito e a discriminação A Lei 11645/28, que inclui no currículo oficial da rede de ensino a obrigatoriedade da temática “História e Cultura Afro-Brasileira e Indígena”, leva a pressupor que ocorreram mudanças na abordagem que a temática indígena recebe nos livros didáticos Porém, sabe-se que ainda há muito a fazer para obter uma aprendizagem mais significativa sobre povos indígenas Nessa perspectiva, a instituição escolar é considerada uma aliada essencial para combater as ideias e atos preconceituosos e o livro didático é um veículo importante nesse processo Neste sentido e, tomando como base o texto introdutório do Guia PNLD 217 – História (BRASIL, 216), no qual se anuncia que o tratamento da temática indígena ainda se coloca como o componente mais frágil no conjunto das obras didáticas aprovadas para a área de História para os Anos Finais do ensino fundamental, elaborou-se a seguinte problemática de pesquisa: Como avançar na direção de um ensino/aprendizagem mais significativo sobre as sociedades indígenas? Para responder a essa indagação procurou-se conhecer os resultados de diferentes pesquisas sobre como os povos indígenas são apresentados no livro didático e elaborou-se um relatório com a sistematização de tais dados Esse relatório foi apresentado a diferentes pessoas que compõem as sociedades indígenas, com a intenção de que os mesmos, por meio de entrevista, socializassem suas análises sobre tais resultados e indicassem as possibilidades que vislumbram na direção de um ensino/aprendizagem mais potente sobre as sociedades indígenas nos livros didáticos e,consequentemente, na forma como esse tema é trabalhado na escola Priorizou-se os povos indígenas Kaingang, Guarani e Xetá, que nos presentearam com momentos enriquecedores de grande aprendizagem, mostrando-nos caminhos em prol de uma educação mais potente e satisfatória, rompendo com as velhas formas de ensino e proporcionando conhecimentos mais significativos sobre essa sociedade",https://repositorio.uel.br/handle/123456789/16667,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Domingues, Gislaine",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Atitudes linguísticas dos kaingang da terra indígena Apucaraninha,2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Lingua Kaingang||Atitudes linguísticas||Linguas em contato||Indios Kaingang||Bilinguismo||Kaingang language||Linguistic attitudes||Language in contact||Kaingang Indians||Bilingulism,Não informado pela instituição,por,"Resumo: Esta tese apresenta uma investigação sobre as atitudes linguísticas dos Kaingang da Terra Indígena Apucaraninha, localizada na região norte do Estado do Paraná O cenário sociolinguístico da aldeia é complexo, haja vista o conflito instaurado pelo contato entre as línguas portuguesas e kaingang Buscamos analisar e descrever o uso das línguas nos domínios sociais da aldeia (em casa, na aldeia, nos espaços da religião/igreja) e apontar os possíveis fatores que têm favorecido a manutenção da língua indígena, no contexto de diglossia Da mesma maneira, tratamos da relação entre o falante e a língua, a partir da avaliação que os Kaingang estabelecem com a língua indígena e a língua portuguesa, no espaço da educação escolar Discutimos também questões relacionadas à identidade Kaingang, com base nas comparações entre as falas dos colaboradores desta tese e a de participantes de outro trabalho realizado por Pereira (2) O estudo de caráter sociolinguístico tem como principal aporte teórico a Sociologia da Linguagem, discutindo as temáticas das atitudes, do bilinguismo e da diglossia Desenvolvemos a tese partindo do pressuposto de que o conjunto de valores e representações acerca da língua é fundamental para ditar os rumos que ela seguirá Os passos metodológicos seguidos pela pesquisa foram: observação; elaboração de questionário; entrevistas; transcrição e análise dos dados O corpus foi coletado de forma presencial durante nossas idas para a aldeia, entre os anos de 219 e 22 Também foram realizadas entrevistas de forma remota No total contamos com 12 participantes, sendo 6 do gênero feminino e 6 do gênero masculino, observadas três faixas etárias: 14 a 18 anos, 19 a 3 anos e acima de 31 anos Utilizamos como base para as entrevistas um questionário elaborado sob critérios próprios de pesquisas semelhantes, aplicadas à realidade sociolinguística e cultural das comunidades indígenas, com perguntas específicas para avaliar atitudes em relação às línguas kaingang e ao português Os resultados apontaram para a valorização positiva da língua Kaingang, sendo a variedade linguística usada em praticamente todos os espaços sociais da terra indígena; a Língua Portuguesa, por sua vez, circula nos espaços institucionais (escola, posto médico, algumas igrejas) No espaço da religião, o uso da língua Kaingang foi observado em alguns dos cultos de matriz cristã/evangélica e nas celebrações e ritos da religião tradicional dos Kaingang Em relação às práticas de escrita, dá-se prioridade à língua portuguesa Nas práticas sociodiscursivas orais, o Kaingang é a língua mais usada, dada a importância que a oralidade tem para os indígenas As atitudes em relação ao uso das línguas portuguesa e kaingang no espaço da escola apontaram para o interesse pelo modelo de ensino bilíngue Para os falantes da Terra Indígena Apucaraninha, a língua indígena é um traço constitutivo da identidade Kaingang",https://repositorio.uel.br/handle/123456789/8512,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Catarino, Bruna Garcia",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,E assim começou a história que já havia começado : a presença indígena e as ações educativas patrimoniais do Museu Histórico de Cambé (1985 a 2019),2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,História social||Educação patrimonial||Índios da América do Sul||Paraná||História regional||Social history||Patrimonial education||Indians of South America||Regional history||Paraná,Não informado pela instituição,por,"Resumo: A região do atual município de Cambé - PR permaneceu atrelada a uma “história oficial” até o final do século XX Por um longo período vinculou-se sua gênese histórica a tal perspectiva, nomeadamente a partir da chegada da Companhia de Terras do Norte do Paraná (CTNP), e isso se percebe por meio da materialidade de documentos produzidos durante as atividades de um importante órgão de difusão da memória e de identidade no município: o Museu Histórico de Cambé (MHC), inaugurado em 1985 As atividades, a história e a memória difundidas por esta instituição são importantes, pois entender como a temática e a presença indígena são trabalhadas nos faz refletir como a perspectiva de mudança no ensino ocorreu e continua ocorrendo Tendo como referência tais fatos, o objetivo deste trabalho foi analisar como a temática indígena é desenvolvida e trabalhada pela ação educativa patrimonial do Museu Histórico de Cambé desde a sua fundação até os dias atuais (1985 a 219) Para isso, utilizou-se como fonte histórica os relatórios de atividades do MHC, entrevistas realizadas com atuais e ex-funcionários e atividades desenvolvidas nas décadas de 198 e 199 por alunos das escolas públicas do município, que participavam das monitorias Também foram reproduzidas as mesmas atividades aplicadas nas décadas de 198/199 com alunos do 3º ano do Ensino Fundamental II de uma escola municipal de Cambé Utilizou-se como metodologia de pesquisa a História Regional, pois entender como a população do município se apropria das memórias fornecidas pela história é de suma importância para este trabalho",https://repositorio.uel.br/handle/123456789/9768,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ribeiro, Lucas Fernando",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Autobiografias étnico-comunitárias : a produção audiovisual como experiência político-identitária indígena na universidade,2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Comunicação||Índios||Baixada Maranhense (MA: Microrregião)||Identidade cultural||Estudos interculturais||Communication||Indians||Cultural identity||Cross-cultural studies||Self-representation,Não informado pela instituição,por,"Resumo: As autobiografias étnico-comunitárias são uma atividade curricular desenvolvida no Ciclo Intercultural de Iniciação Acadêmica dos estudantes indígenas da UEL A produção de vídeos autobiográficos tem como proposta reafirmar a identidade étnico-comunitária e dar visibilidade para presença indígena na universidade Esta pesquisa visa compreender de que forma o processo de produção dos vídeos se converte em uma política identitária que fortalece a presença desses estudantes na universidade O aparato teórico deste estudo compreende os conceitos de hibridação e identidades culturais, interculturalidade, estereótipos e autorrepresentação Como metodologia, propõe-se uma cartografia (GUATTARI; ROLNIK, 1996; PASSOS; KASTRUP; ESCÓSSIA, 215) dos processos de construção de sentidos na elaboração dos vídeos A análise parte das afetações do cartógrafo, gestadas pelos estudantes, durante o processo de produção dos vídeos autobiográficos que convergem para a experiência da política identitária Os resultados demonstraram que falar sobre ser indígena e sobre suas trajetórias pode ser, para alguns deles, motivo de descoberta e celebração de sua ancestralidade, enquanto para outros soa como um fardo identitário que nem sempre estão dispostos a carregar",https://repositorio.uel.br/handle/123456789/8799,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ferreira, Maria Evanir Vicente",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Aspectos demográficos e mortalidade de populações indígenas do estado do Mato Grosso do Sul,2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios||Mortalidade||Mato Grosso do Sul||Índios||Aspectos demográficos||Mortality||Health||Indians||Brazil,Não informado pela instituição,por,"Resumo: Atualmente as condições precárias de saúde das populações indígenas no Brasil são evidenciadas pela desigualdade nas taxas de mortalidade entre estespovos e a população brasileira em geral Partindo da hipótese que as condições desaúde da população indígena são piores que da população total do mesmo Estado,este estudo teve como objetivo analisar os aspectos demográficos e o padrão demortalidade da população indígena aldeada do Estado do Mato Grosso do Sul,comparativamente ao da população total do mesmo Estado O campo de estudo foia área de abrangência do Distrito Sanitário Especial Indígena, cuja sede se situa nomunicípio de Campo Grande Os dados, referentes ao período de 21 a 27,foram obtidos dos registros efetuados pela Fundação Nacional da Saúde noSistema de Informação de Atenção à Saúde Indígena e do consolidado mensalpreenchido pelas equipes multidisciplinares de saúde As informações referentes àpopulação total do Estado foram obtidas do módulo demográfico e do Sistema deInformação de Mortalidade do Departamento de Informática do SUS A estruturaetária das populações foi analisada a partir da construção de pirâmides etáriasTambém foram construídos os seguintes indicadores de saúde: coeficiente demortalidade infantil e seus componentes, coeficiente de mortalidade geral emortalidade proporcional por faixa etária e coeficiente de mortalidade por causasbásicas segundo capítulos e agrupamentos da Classificação EstatísticaInternacional de Doenças e Problemas Relacionados à Saúde, Décima RevisãoPara efeito de comparação entre as duas populações, foram padronizadas as taxasde mortalidade por faixa etária, considerando como população padrão a populaçãototal do Estado Entre os principais resultados, observou-se, na população indígena,que é alta a proporção de indivíduos menores de 15 anos e reduzido o número deidosos Na comparação da mortalidade proporcional entre as populações de estudo,foram verificadas taxas mais elevadas de mortalidade em idades precoces napopulação indígena, comparativamente à população total do Estado Em relação àmortalidade por causas, verificou-se diferença na importância das causas de morteentre as populações, caracterizada pela maior importância das doenças infecciosase parasitárias na estrutura de óbitos da população indígena Na comparação doscoeficientes, os homens indígenas apresentaram taxas mais elevadas para ascausas externas, doenças do aparelho respiratório e doenças infecciosas eparasitárias Porém, entre as mulheres, as taxas só foram significativamente maiselevadas para as causas externas e doenças infecciosas e parasitárias Apopulação indígena também apresentou especificidade na mortalidade por causasexternas, representado pela grande importância de lesões autoprovocadasintencionalmente (suicídios) na juventude Os resultados obtidos permitemevidenciar que as condições de saúde da população indígena são piores que a dapopulação total do Estado Tais constatações sugerem desigualdade nas condiçõesde vida entre as populações estudadas",https://repositorio.uel.br/handle/123456789/11264,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Pereira, Gilza Ferreira de Souza Felipe",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Mulheres Avá-Guarani no oeste do Paraná : a educação superior indígena enquanto espaço de resistência,2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios||Educação (Superior)||Índios||Educação||Mulheres indígenas||Indians||Indians||Indian women||Avá-Guarani Indians||Education - Brazil||Education (Higher),Não informado pela instituição,por,"Resumo: Este trabalho, escrito em primeira pessoa por uma estudante de pós-graduação stricto-sensu, reflete parte do meu percurso enquanto mulher, mãe e pesquisadora Kaingang, me encontrando e dialogando com as vivências das mulheres Avá-Guarani acadêmicas e egressas da educação superior Resultado da minha participação como pesquisadora Kaingang junto com outros pesquisadores indígenas e não indígenas, este trabalho intencionou analisar a participação das mulheres Avá-Guarani, acadêmicas e egressas da educação superior, no processo de resistência política desse grupo étnico Para isso, o trabalho foi constituído por aspectos fundamentais: apresento, inicialmente, uma breve contextualização histórica, política e cultural do povo Guarani no Brasil e no Paraná; reflito sobre a emergência e expansão do movimento indígena, a luta das lideranças indígenas na conquista de direitos específicos por meio da Constituição Federal de 1988; apresento um breve retrospecto histórico, trazendo reflexões sobre a educação indígena, bem como da política de educação escolar indígena e da educação superior indígena no Brasil e no Paraná A pesquisa constitui-se de três momentos os quais se apresentam articulados por meio de revisão bibliográfica, de levantamento e analise documental e da pesquisa de campo A partir de minhas incursões nos tekohás Avá-Guarani na região Oeste do Paraná por meio das observações, diálogos e entrevistas ouvindo e sentindo as narrativas das sujeitas da pesquisa, destaco que as mulheres Avá-Guarani destes territórios, estão ocupando todos os espaços de luta, inclusive a escola indígena e as universidades, adentrando os movimentos indígenas e buscando políticas especificas, tornando-se, cada vez mais, mulheres lideranças na busca por melhores condições de vida para sua família e, sobretudo, para seu povo",https://repositorio.uel.br/handle/123456789/10061,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Bilar, Jenifer Araujo Barroso",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,As trajetórias dos indígenas assistentes sociais no Paraná : desafios e perspectivas para o exercício profissional,2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Serviço social||Índios||Baixada Maranhense (MA: Microrregião)||Assistentes sociais||Índios||Social service||Indians||Social workers||Education (Higher)||Indians,Não informado pela instituição,por,"Resumo: O presente trabalho se inspira na recente presença, atuação e percursos de indígenas assistentes sociais graduados em Serviço Social nas instituições estaduais de educação superior do Paraná Tal fenômeno emerge e se contextualiza a partir das experiências de ingresso de indígenas na educação superior pública nas duas últimas décadas no Paraná e no Brasil De tal forma, intenciona identificar e analisar os aspectos que caracterizam as trajetórias profissionais dos assistentes sociais indígenas no Paraná por meio das vozes de tais sujeitos A pesquisa constitui-se de três momentos os quais se apresentam articulados por meio de revisão bibliográfica, de levantamento e analise documental e de pesquisa de campo As narrativas dos sujeitos da nossa pesquisa sinalizam que a ocupação de cargos nos circuitos de trabalho indígena, dentro e fora das terras indígenas, dependerá das negociações e reivindicações estabelecidas por estes profissionais junto as lideranças indígenas e instituições contratantes Para tanto entendemos que a ampliação, criação e consolidação dos circuitos de trabalho indígena que envolvam os assistentes sociais indígenas, dependerão das compreensões acerca da profissão, bem como do reconhecimento atribuído a estes profissionais por suas próprias comunidades e lideranças",https://repositorio.uel.br/handle/123456789/12322,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Andrade, Eduardo Tardeli de Jesus",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Kaga inh, hãrá inh há é : processos de enfermidade e cura entre os Kaingang da terra indígena Apucarana",2024,Universidade Estadual de Londrina (UEL),UEL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios da América do Sul||Paraná||Índios Kaingang||Índios Kaingang||Saúde e higiene||Paraná||Indians os South America,Não informado pela instituição,por,"Resumo: Este trabalho, de cunho etnográfico, foi realizado à partir de pesquisa de campo entre os Kaingang da Terra Indígena(TI) Apucarana, localizada no município de Tamarana, Paraná Pretende-se acessar, à partir de suas narrativas, os sentidos atribuídos às experiências kaingang relativas ao processo de adoecer e curar Considerando a pluralidade médica presente na TI e a conseqüente intermedicalidade protagonizada pelos kaingang, pretende-se apreender aspectos de seus conhecimentos relativos à atenção à saúde, tais como as interpretações das causas das enfermidades, seus especialistas em cura, especificidades de suas práticas curativas, como também da utilização dos remédios do mato, amplamente utilizados pelos moradores desta TI Parte-se do princípio de que suas concepções e práticas, relativas à atenção à saúde, são resultado de um processo histórico em que os Kaingang reafirmam sua identidade Dessa forma, se apropriam de elementos culturais exógenos e recriam constantemente suas concepções e práticas médicas, orientados por aspectos estruturais de sua cultura, tais como sua cosmovisão, que prevê agência e intencionalidade à todos os seres naturais, e à relação íntima e simbólica que estabelecem com os seres da natureza, relação esta de pertencimento ao meio ambiente, uma visão holística, não antropocêntrica",https://repositorio.uel.br/handle/123456789/14618,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Andreazza, Laís",Não informado pela instituição,"Subtil, Leonardo de Camargo||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O tratamento jurídico da utilização do mercúrio na lavra de ouro artesanal e em pequena escala no Brasil a partir da Convenção de Minamata : dos impactos socioambientais à crise humanitária nas terras indígenas Yanomami,2024,Universidade de Caxias do Sul (UCS),UCS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Minas e recursos minerais - Aspectos ambientais||Mercúrio - Contaminação||Convenção de Minamata sobre Mercúrio||Índios Yanomami||Direito ambiental - Brasil,Mines and mineral resources - Environmental aspects||Mercury - Contamination||Minamata Convention on Mercury||Yanomamo Indians||Environmental law - Brazil,spa||por,"A utilização do mercúrio na lavra do ouro é um problema de atenção mundial, pois o caráter transfronteiriço da contaminação por mercúrio exige atenção da comunidade internacional. Com o objetivo de frear as emissões e liberações antropogênicas de mercúrio e seus compostos, além de proteger a saúde humana e o meio ambiente, a Convenção de Minamata foi aprovada em 2013. Diante do cenário de avanço do garimpo ilegal, especialmente nas Terras Indígenas Yanomami, e a contaminação do meio ambiente e de alimentos tradicionais, foi estabelecido o seguinte problema de pesquisa: Em um contexto marcado pelo avanço da mineração ilegal nas terras indígenas Yanomami, e a utilização do mercúrio para beneficiamento do ouro, de que forma o Estado brasileiro atende às normas estabelecidas pela Convenção de Minamata sobre o Mercúrio, quanto à lavra de ouro artesanal e em pequena escala? O objetivo geral consiste em analisar os danos ambientais e à saúde humana provocados pela mineração de ouro, bem como as obrigações internacionais assumidas pelo Brasil ao ratificar a Convenção de Minamata sobre o Mercúrio, e a influência do instrumento no controle e redução da utilização do mercúrio na mineração do ouro artesanal e em pequena escala. Refletidos nos dois capítulos da dissertação, são dois os objetivos específicos: (I) Compreender as características da atividade minerária do ouro, os danos ambientais e à saúde provocados pela mineração, sobretudo pela utilização do mercúrio na lavra do ouro e, verificar o regime jurídico brasileira acerca da mineração do ouro; (II) Analisar a estrutura da Convenção de Minamata sobre o Mercúrio, instrumento jurídico internacional ratificado pelo Brasil para controle de redução e emissão de mercúrio, com ênfase nas medidas adotadas para a mineração de ouro artesanal e em pequena escala, a crise humanitária instaurada na comunidade indígena Yanomami e análise da edição de legislação em âmbito nacional acerca da utilização do mercúrio. Como metodologia da presente pesquisa, empregou-se o método hipotético-dedutivo, com abordagem de pesquisa qualitativa e procedimento de pesquisa bibliográfico e documental. Concluiu-se que, os esforços do Estado brasileiro para implementar a Convenção de Minamata, embora com programas setoriais de implementação, em estágio inicial, e com decisões judiciais que reprimem a competência estadual para legislar em favor do sistema produtivo minerário afim de eliminar o uso de mercúrio e seus compostos, não se revelam suficientes para frear a emissão do químico e sua contaminação à população brasileira, sobretudo as populações indígenas Yanomami, causando graves danos à saúde humana e ao meio ambiente. [resumo fornecido pelo autor]",https://repositorio.ucs.br/11338/13322,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ortis, Maria Laura Brito",Não informado pela instituição,"Luchese, Terciane Ângela||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Educação indígena Kaingang : mediações, histórias e memórias (Canela/RS)",2024,Universidade de Caxias do Sul (UCS),UCS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios - Educação||Índios Kaingang - Canela (RS)||Cultura,Indians - Education||Kaingyn Indians - Canela (Brazil)||Culture,eng||por,"Esta pesquisa está vinculada à linha de pesquisa História e Filosofia da Educação do Programa de Pós-Graduação em Educação, curso de Mestrado da Universidade de Caxias do Sul. A investigação trata do grupo Kaingang que vive em Canela/RS e o problema que mobilizou a investigação foi: como as experiências vividas e compartilhadas permitem preservar as memórias e as histórias ancestrais? E como mediam os saberes construídos para preservação cultural? A pesquisa teve como objetivo geral: analisar o processo de preservação de saberes e culturas por meio de mediações no grupo Kaingang que vive em Canela/RS, pensando nas tradições, memórias e histórias do grupo. Para sua realização, além de pesquisa bibliográfica, metodologicamente realizou-se entrevistas fundamentadas na História Oral, com Cacique Mauricio Ve?n Ta?in; Oseias da Silva (Jymi?); Viviane Farias (Jakufej); Márcio Salvador (Kakupry), Josemari da Silva Corrêa; Marlene Salvador; Alexandre Tomas Pereira (Vén Kág); e Juliana Lopes (Pe?jó), indígenas da etnia Kaingang da Aldeia Kógunh Mág. Os principais autores que fundamentam o estudo são: Ferreira (2013, 2020), Claudino (2013), Markus (2006) e Halbwachs (2006). Inicio apresentando um ponto da minha história como indígena da etnia Tariana e os principais aprendizados. Na sequência, a partir de referencial bibliográfico, situo a História Dos Povos Indígenas Kaingang no Rio Grande do Sul, discorrendo sobre a história de luta e conquista dentro do território e sua organização sociocultural. Na continuidade, procuro evidenciar a importância da educação no contexto escolar indígena, onde os saberes e as histórias são transmitidos por meio da oralidade na língua materna da comunidade e que a escrita é utilizada para que a oralidade seja registrada. E, ainda, apresento as vivências de um grupo de indígenas Kaingang que há pouco tempo vivem na floresta Nacional do Ibama em Canela. A partir de entrevistas, apresento a análise das memorias e tradições desse grupo, o qual é interligado com o cosmo, com entendimento na compreensão dos aspectos da natureza. É importante perceber que os Kaingang mantêm muito vivas em suas memórias as formas de ensinar as crianças de acordo com seus processos próprios e isso está sendo ressignificado como um importante espaço de fortalecer a construção e o empoderamento do povo Kaingang. A vida dos indígenas Kaingang funciona com base na espiritualidade, que permeia aspectos culturais no respeito à identidade: as pinturas na confecção dos artesanatos e a manutenção das tradições, da história, do idioma e do conhecimento indígenas enaltecem os saberes ancestrais. Assim, a crença na interdependência desses indígenas e da natureza favorece a preservação da natureza, pois garante também a sobrevivência da sua própria cultura e do povo Kaingang. Salientamos a importância de preservação cultural por meio da convivência, de conservação de rituais que entre os mais jovens e mais velhos, pela oralidade, são tradições mantidas.[resumo fornecido pelo autor]",https://repositorio.ucs.br/11338/14124,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
