Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Simeão, Alisson do Valle",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,O direito dos quilombolas aos seus territórios como direito fundamental,2010,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa (IDP)",IDP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Direitos Fundamentais||Quilombolas||Direito Territorial,Não informado pela instituição,por,Dissertação apresentada ao Programa de Mestrado do Instituto Brasiliense de Direito Público – IDP como parte dos requisitos para a obtenção do título de mestre.,"SIMEÃO, Alisson do Valle. O Direito dos quilombolas aos seus territórios como direito fundamental. Brasília, 2010. 196 f. -Dissertação (Mestrado). Instituto Brasiliense de Direito Público.||https://repositorio.idp.edu.br/123456789/83",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Almeida, Vanusa Sousa",http://lattes.cnpq.br/9586524064414330,"Bandeira, Fabio Pedro de Souza Ferreira||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Uso, manejo e estrutura da vegetação da caatinga por duas comunidades quilombolas do município de Jeremoabo, Bahia, Brasil",2011,Universidade Estadual de Feira de Santana (UEFS),UEFS,Brasil,DEPARTAMENTO DE CIÊNCIAS BIOLÓGICAS,Doutorado Acadêmico em Botânica,CIENCIAS BIOLOGICAS::BOTANICA||BOTANICA::BOTANICA APLICADA,openAccess,doctoralThesis,Quilombo||Caatinga||Plantas medicinais||Fitossociologia,Medicinal plants||Phytosociology,por,"Research in the field of ethnobotany, principally quantitative, with quilombola communities are still scarce, especially in Bahia, one of the states that represents the largest quilombola communities in the country (678 communities). Local knowledge about the use and diversity of plant resources in the quilombola communities of Casinhas e Baixa dos Queles, located in the municipality of Jeremoabo, Bahia, aimed to verify the culturally important species, their patterns of use, and relate them to the structural descriptors of the local vegetation. For this we used the quantitative and qualitative methods of ethnobotany, together with the methods of the ecological study of vegetation. 46 collaboratores in the two communities were interviewed to determine the local value of the plant species, as well as 12 local specialists in the B. Dos Quelés community. These groups were interviewed to determine which plant species were the most culturally prominent. The inclusion criterion for participating in the study was: to be quilombola, at least eighteen years old and to have lived in the quilombola region for at least ten years. For the study of phytosociology, 2 areas were selected. The first area included an area of greater intensity of use (area 1) and the other of little human impact (area 2) in the community B. Dos Queles. The point quadrant method was applied with inclusion of all species that have the DNS (diameter at ground level) ≥ 3 cm and height ≥ 1 m They were cited eighty-six plant species by the collaboratores of both communities, distributed among 36 families and 60 types. These species are used as medicine (75.6%), ritual or religious (22.1%), construction (19.8%), food (15.1%), fuel (9.3%), veterinary (5 8%), honey (5.8%), forage (4.6%), handicrafts (1.2%) and marketing (1.1%). The five species that had the highest local value by community, in descending order were: Casinhas - Gochnatia oligocephala (Gardner) Cabrera (Asteraceae) (candeia - 5,49), Hymenaea courbaril L. (Fabaceae) (jatobá - 3,87), Poincianella microphylla (Mart. ex G.Don) L.P.Queiroz (Fabaceae) (catingueira - 2,88), Lippia thymoides Mart. & Schauer (Verbenaceae) (alecrim - 2,70), Schinus terebentifolia Raddi (Anacardiaceae) (aroeira - 2,23), For the Baixa dos Quelés:: Gochnatia oligocephala (candeia - 4,83), Myrcia polyantha. DC. (Myrtaceae) (araçá preto - 4,07), Schinus terebentifolia (aroeira - 3,09), Mimosa tenuiflora (Wild.) Poir. (Fabaceae) (jurema-preta - 2,66), Cordia curassavica (Jacq.) Roem. & Schult. (Boraginaceae) (caatinga-de-cheiro - 2,59). Seventy-one species stood out in local therapy more culturally prominent. The five most prominent species are listed as follows: Gochnatia oligocephala (0.52), Cordia curassavica (0.37), Schinus terebentifolia (0.27), Mimosa tenuiflora (0.25 ), Lippia thymoides (0.23). Fourteen systems of disease were identified and the most common included the respiratory system (21.23%) and digestive system (20.54%) , they were the most frequent treatment with medicinal plants. The species Gochnatia Oligocephala was indicated in the local treatment of gastritis, Cordia curassavica to combat the symptoms of the common cold. Of the 64 species found in both forest environments, 32 species (50%) have recognized use and are grouped into nine categories of use. Leguminosae (sensu Engler) (9) and Myrtaceae (6) were the families with the greatest number of species. The category with the highest number of species was the medical (17) followed by fuel (13) and construction (8). Gochnatia oligocephala (candeia) and Pityrocarpa moniliformis (Benth.) Luckow & R. W. Jobson (quipé) were the species with the highest number of use, four each. Myrcia polyantha (araçá-preto) and Gochnatia oligocephala (candeia) had the highest IVI in the study of structure area 1 and together they hold 34.54% of IVI. These species are mainly used as fuel. The correlation analysis showed that the ecological parameters such as density (r=0.49,p<0.05), frequency (r=0.47,p<0.05), and importance value (r=0.58,p<0.05) were significaqnt and positive with the local value calculated for the plant species in the community of Baixa dos Quelés. The study of use, handling, and knowledge about plants by quilombolas, beyond recording and valuing the knowledge of these traditional communities, may be considered in public health policies aimed at meeting the needs of these populations and in the programs of local conservation.",http://tede2.uefs.br:8080/handle/tede/1066,Não informado pela instituição,Não informado pela instituição,"ALMEIDA, Vanusa Sousa. Uso, manejo e estrutura da vegetação da caatinga por duas comunidades quilombolas do município de Jeremoabo, Bahia, Brasil. 2011. 161 f. Tese (Doutorado Acadêmico em Botânica)- Universidade Estadual de Feira de Santana, Feira de Santana, 2011."
"Silva, Josoel Pereira da",http://lattes.cnpq.br/6062851331262139,"Dias, André Luís Mattedi||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Louceiras que Burnem: As Representações Matemáticas no Livro Didático e as Práticas Matemáticas na Realidade Quilombola,2010,Universidade Estadual de Feira de Santana (UEFS),UEFS,Brasil,DEPARTAMENTO DE LETRAS E ARTES,Mestrado Acadêmico em Desenho Cultura e Interatividade,"LINGUISTICA, LETRAS E ARTES::ARTES||LINGUISTICA, LETRAS E ARTES",openAccess,masterThesis,Matemática||Cultura||Quilombola,Mathematical||Culture,por,"In this paper I examine two mathematical traditions, one of them is present in the doings, practices and representations of the black (quilombola) community from Irará, whose main activity is the production of pottery ware, made through knowledge passed from parents to children, another tradition is in textbooks used in schools that deal with this community. The specific focus is the geometric knowledge present at everyday situations in black community, buildings, uses and consumption of various types of objects and products, from utensils until artistic production, getting through food and comparing them with the geometric knowledge present in textbooks. The survey covered two moments; the first one comprises the day-to-day in that community, its knowledge and practices, characterized by the making of pottery, which develops itself from the removal of mud, getting through production of parts, until getting through its marketing. The second one corresponds to the daily school community members, showing that the examples and illustrations of geometric shapes present in the textbook are not related to the mathematical activities developed in the black community, contributing thereby to be neglected the practices and representations of its daily.",http://tede2.uefs.br:8080/handle/tede/1184,Não informado pela instituição,Não informado pela instituição,"SILVA, Josoel Pereira da. Louceiras que Burnem: As Representações Matemáticas no Livro Didático e as Práticas Matemáticas na Realidade Quilombola. 2010. 169 f. Dissertação (Mestrado Acadêmico em Desenho Cultura e Interatividade)- Universidade Estadual de Feira de Santana, Feira de Santana, 2010."
"Farias Júnior, Emmanuel de Almeida||http://lattes.cnpq.br/8651348432983480",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,“Tambor Urbano”: deslocamento compulsório e a dinâmica social de construção da identidade quilombola,2008,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Eslocamento compulsório||Identidade Étnica||Quilombolas||Unidades de Conservação||CIÊNCIAS HUMANAS,Não informado pela instituição,por,"Este trabalho de pesquisa visa analisar a relação entre políticas governamentais, em particular a política ambiental e os agentes sociais autodefinidos remanescentes de quilombos em Novo Airão, Amazonas. Objetivamos ainda, estudar os mecanismos de construção da identidade étnica quilombola e a relação com a implantação da política ambiental que criou o Parque Nacional do Jaú, bem como as medidas administrativas dela decorrentes, que ocasionaram o cerceamento das práticas tradicionais de utilização dos recursos naturais, de certos ritos de coesão social, tal como os festejos religiosos, e causando ainda o deslocamento compulsório de parte das famílias quilombolas para a periferia de Novo Airão. Neste sentido, este trabalho, busca ainda compreender a dinâmica social de construção da identidade quilombola por essas famílias que foram deslocadas, referidas atualmente ao que se designou “Tambor urbano”. Para subsidiar nosso trabalho de pesquisa, fizemos leituras de referências bibliográficas que analisaram situações sociais designadas como quilombolas em “regiões” amazônicas, como também em estudos sobre o conceito de quilombo. Nos apoiamos em trabalhos de campo e surveys realizados na cidade de Novo Airão desde 2005, como também na Comunidade Quilombola do Tambor, rio Jaú, em setembro de 2007. Além de outras atividades referentes à pesquisa, como audiências, seminários, assembléias, e outras. A partir deste trabalho de pesquisa que temos realizado, concluímos que não se tratam de duas metades de uma unidade social, mas sim de uma situação social. Levados a este ponto, Comunidade Quilombola do Tambor e Remanescentes de Quilombo de Novo Airão. Designam associações diferentes, mas expressam uma única identidade coletiva. Constatamos, assim, uma certa dinâmica da pluralidade de autodefinições. Ela converge para a criação de uma situação designada como “unidade de mobilização”, a partir das quais, estas identidades são acionadas e se relacionam com fronteiras definidas. Isso não quer dizer que os agentes sociais estejam mantidos numa camisa de força. Em verdade estas identidades podem ser acionadas ou não. No entanto, elas se referem à garantia da reivindicação de direitos, o que não quer dizer que elas se esgotem somente no conteúdo das reivindicações.","FARIAS JÚNIOR, Emmanuel de Almeida. “Tambor Urbano”: deslocamento compulsório e a dinâmica social de construção da identidade quilombola. 2008. 213 f. Dissertação (Mestrado em Sociedade e Cultura na Amazônia) - Universidade Federal do Amazonas, Manaus, 2008.||https://tede.ufam.edu.br/handle/tede/6503",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Cavalcante, Inara Mariela da Silva||http://lattes.cnpq.br/3016233414211881",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Acesso e acessibilidade aos serviços de saúde em três quilombos na Amazônia paraense: um olhar antropológico,2011,Universidade Federal do Amazonas (UFAM),UFAM,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Serviços de saúde - Quilombos da Amazônia paraense||Sistema Único de Saúde - Acessibilidade||Saúde - Planejamento e gestão dos serviços||Access to the health services||African Continental Ancestry Group||Unique System of Health||CIÊNCIAS DA SAÚDE: SAÚDE COLETIVA,Não informado pela instituição,por,"As populações quilombolas estão entre os grupos em situação de vulnerabilidade no Brasil, no que diz respeito a serviços de saúde. Este estudo qualitativo se desenvolveu com o objetivo de conhecer o acesso e a acessibilidade aos serviços de saúde em quilombos na Amazônia Paraense, em três comunidades: África/Lanranjituba, em Abaetetuba, Santo Antonio/Foz do Cravo, em Concórdia do Pará e Mangueiras, em Salvaterra, na ilha do Marajó. Os sujeitos da pesquisa foram os moradores, os gestores e os profissionais de saúde dos municípios. Outras fontes foram os dados das condições socioeconômicas das famílias do ―Projeto Corpo Presente‖ e análise documental de relatórios e informações do Ministério da Saúde. A pesquisa descreve o acesso aos serviços de saúde a partir de quatro dimensões, Geográfica, Funcional, Cultural e Econômica. Faz uma análise transversal do acesso enquanto categoria do planejamento e gestão dos serviços de acordo com a re-interpretação de modelos assistenciais em saúde. Constatou-se a dificuldade e/ou impossibilidade dos quilombolas em terem acesso e acessibilidade a todos os níveis de complexidade de assistência em saúde, sendo isto, resultado de um conjunto de processos que envolvem vários aspectos como: a distância dos centros urbanos; a falta de serviços que ofereçam acesso a estes por via terrestre e fluvial; os elevados custos financeiros (transporte, alimentação, medicamentos, estadia na cidade, etc.) da busca por serviços de saúde; a falta de adequação aos hábitos e costumes afrodescendentes por parte dos gestores e profissionais de saúde que os atendem e a funcionalidade dos serviços de saúde ofertados. Conclui-se que os serviços de saúde são apenas ofertados pelos gestores municipais a partir dos Modelos Economista e Planificador em virtude do sistema brasileiro de alocação de verbas para saúde, portanto, não existe uma Política Nacional de acesso e acessibilidade aos serviços de saúde que permita concretizar a Política Nacional de Saúde Integral da População Negra. Assim, é fundamental o planejamento de políticas públicas de saúde de acesso e acessibilidade a partir de uma lógica participativa e promotora da equidade em saúde, compatíveis coma a dinâmica geográfica e sócio-cultural da Amazônia Brasileira.","Cavalcante, Inara Mariela da Silva. Acesso e acessibilidade aos serviços de saúde em três quilombos na Amazônia paraense: um olhar antropológico. 2011. 141 f. Dissertação (Mestrado em Saúde, Sociedade e Endemias na Amazônia) - Universidade Federal do Amazonas, Manaus, 2011.||http://tede.ufam.edu.br/handle/tede/3404",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Sa, Maria Lucia Barreto",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Saberes e Praticas Alimentares em Uma Comunidade Quilombola no Ceara,2010,Universidade Estadual do Ceará,UECE,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Comunidade Quilombola - Ceara||Nutrição - Brasil,Não informado pela instituição,por,Não informado pela instituição,https://siduece.uece.br/siduece/trabalhoAcademicoPublico.jsf?id=66879,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Dias, Darlan Airton",Não informado pela instituição,"Menezes, Carlyle Torres Bezerra de||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Conflitos socioambientais decorrentes da presença humana em unidades de conservação: estudo de caso da comunidade Quilombola São Roque, nos Parques Nacionais de Aparados da Serra e da Serra Geral",2010,UNESC,UNESC,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Parques||Unidades de onservação||Quilombos da região Sul do Brasil||Conflito social,Não informado pela instituição,por,"Dissertação apresentada ao Programa de Pós-Graduação da Universidade do Extremo Sul Catarinense, para obtenção do Título de Mestre em Ciências Ambientais.",http://repositorio.unesc.net/handle/1/1164,"A partir da criação do Parque Nacional de Yellowstone, nos Estados Unidos, disseminou-se pelo mundo um modelo de unidades de conservação que se baseiam no paradigma de que a natureza deve permanecer intocada, isto é, resguardada da ação humana. Os seres humanos podem visitar o parque, mas não podem residir nele e tampouco extrair dele o seu sustento. Ocorre que, via de regra, os parques são implantados desconsiderando a presença humana e causando conflitos socioambientais, especialmente com povos tradicionais, que mantêm um forte vínculo com o território em que vivem. Neste contexto se insere o conflito entre a Comunidade Quilombola São Roque e os Parques Nacionais de Aparados da Serra e da Serra Geral, situados no sul do Brasil. Esses parques, que protegem importantes ecossistemas do Bioma Mata Atlântica e sítios de rara beleza cênica, foram implantados sem considerar a existência prévia da comunidade. Com a implantação dos parques, a comunidade teve sua dinâmica de vida, seus modos de viver e seus meios de subsistência radicalmente alterados. A Constituição brasileira assegura aos remanescentes dos antigos quilombos a propriedade das terras que estejam ocupando, como forma de proteger um povo culturalmente diferenciado. Por outro lado, a legislação prevê que nos parques não devem existir propriedades privadas e que os moradores ali residentes devem ser reassentados em outro local. Procurou-se analisar este conflito, sob as perspectivas jurídica e ambiental, propondo alternativas para solucionálo. Foram entrevistadas famílias que vivem dentro dos parques e visitadas suas áreas de cultivo, como meio para conhecer suas práticas agrícolas e identificar eventuais impactos ambientais. O sistema tradicional de cultivo agrícola da comunidade é uma variação da agricultura de pousio, que denominam “hortação”. Esta prática apresenta baixo impacto ambiental e se manteve sustentável ao longo de mais de um século. No entanto, as restrições decorrentes da implantação dos parques implicaram em alterações radicais nas práticas agrícolas da comunidade, tornando-as suscetíveis à incorporação de técnicas não sustentáveis. Também se procedeu a uma pesquisa de jurisprudência nos tribunais brasileiros, constatando-se que, no julgamento da Petição nº 3388/RR, o Supremo Tribunal Federal (STF) admitiu a constitucionalidade da dupla afetação de uma área destinada simultaneamente a um parque nacional e a um povo indígena. Pesquisando-se conflitos semelhantes, foram identificados dois casos em que a solução fundou-se na recategorização da unidade de conservação de proteção integral para outras categorias menos restritivas. Tanto o direito difuso ao meio ambiente ecologicamente equilibrado quanto os direitos territoriais e culturais dos quilombolas são direitos fundamentais, vinculados ao princípio da dignidade da pessoa humana. Mais precisamente, são posições fundamentais jurídicas que configuram direitos a algo. Tem-se uma colisão de princípios fundamentais, cuja aplicação de um não anula a existência do outro. Com base na máxima da proporcionalidade, são propostas quatro alternativas constitucionais para a solução do conflito socioambiental estudado: 1) dupla afetação: a comunidade permanece nos parques; 2) recategorização dos parques: criação de uma Reserva de Desenvolvimento Sustentável (RDS); 3) recategorização dos parques: criação de outra categoria de unidade de conservação; 4) desafetação dos parques.",Não informado pela instituição,Não informado pela instituição
"Hoffmann, Claudia Cristina",http://lattes.cnpq.br/2134571301365001,"Gregory, Valdir||Não informado pela instituição",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4763040P3||Não informado pela instituição,"Vanderlinde, Tarcísio||Silva, José Bento Rosa da||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",http://lattes.cnpq.br/4682387694371248||http://lattes.cnpq.br/2061265340914904||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição,Fronteiras de um quilombo em construção : um estudo sobre o processo de demarcação das terras da Comunidade Negra Manoel Ciríaco dos Santos Guairá/PR.,2012,Universidade Estadual do Oeste do Paraná (UNIOESTE),UNIOESTE,BR,"Centro de Educação, Letras e Saúde","Programa de Pós-Graduação em Sociedade, Cultura e Fronteiras",CIENCIAS HUMANAS:SOCIOLOGIA,openAccess,masterThesis,quilombo remanescente||comunidade negra||demarcação de terras||fronteiras||identidades,remnant quilombo||black community||demarcation of land||boundaries||identities,por,"The present study examined experiences of the Black Community Manoel Ciríaco dos Santos, located in Maracaju dos Gauchos, Guaíra, PR. This community is involved in a process of identifying the remaining quilombola community and demarcation of land, in a context of public policies to promote racial equality, appreciation of blacks and quilombolas (maroons) in Brazil and in the state of Paraná. The text was written based on interviews, community visits, data collection and data sources such as documents, photographs and memories recorded on the community. The processes of demarcation of Quilombola lands in Brazil occur after the interest and request of community members who have this goal, to the Palmares Cultural Foundation (PCF), citing signs of africanities, features of traditional community and self recognition of remnant quilombo, based on Federal Decree 4887-2003 and practiced by the National Institute of Colonization and Agrarian Reform (INCRA). From the interest of members of the black community Manoel Ciríaco dos Santos to be remnant quilombo, historical, identity, cultural and spatial changes were perceived and these changes affected their daily lives. Among the major changes it s possible to highlight conflicts and different interests in face of territorial and border changes. Accordingly, the multiple boundaries related to the territory of the black community in question were analyzed, because these are fluid and go beyond the visible boundaries such as fences, walls or documents. They are boundaries between groups, individuals, institutions and ideological positions that indicate tension and reveal the dynamics of living in community and society.",http://tede.unioeste.br:8080/tede/handle/tede/2589,Não informado pela instituição,Não informado pela instituição,"HOFFMANN, Claudia Cristina. Fronteiras de um quilombo em construção: um estudo sobre o processo de demarcação das terras da Comunidade Negra Manoel Ciríaco dos Santos Guairá/PR. 2012.. 2012. 122 f. Dissertação (Mestrado em Sociedade, Cultura e Fronteiras) - Universidade Estadual do Oeste do Parana, Foz do Iguaçu, 2012."
"Silva, Simone Rezende da",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Negros na Mata Atlântica, territórios quilombolas e a conservação da natureza",2008,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Mata Atlântica||Mata Atlântica||Nature conservation||Preservação ambiental||Quilombolas||Territories quilombolas,Não informado pela instituição,por,"A Mata Atlântica é uma das florestas tropicais mais importantes do mundo, rica em biodiversidade e em sociodiversidade. Contudo, é também uma das mais ameaçadas, tendo sido consumida no processo de conquista e desenvolvimento do Brasil, atualmente restam apenas 7,3% de sua área original, distribuídos em alguns contínuos e fragmentos ao longo da costa atlântica. Durante esse processo de consumo das florestas atlânticas, muitas foram as populações tradicionais, entre as quais quilombolas, que buscaram as fronteiras florestais e desenvolveram aí modos de vida mais integrados aos sistemas naturais e estabeleceram segmentos da sociedade culturalmente diferenciados. Esta pesquisa procurou ressaltar a importância destes remanescentes florestais atlânticos, bem como os processos que levaram à sua quase total destruição, além ainda de analisar o papel das populações tradicionais, especificamente das populações quilombolas para a manutenção desses remanescentes, pois se verifica que boa parte dos contínuos florestais ou dos pequenos fragmentos que ainda compõem a Mata Atlântica são sobrepostos aos territórios de muitas populações rurais negras, quilombolas. Afirma-se nesta pesquisa que esta sobreposição não se trata de mero acaso, mas sim o resultado de um processo histórico que marginalizou populações negras e fez muitas dessas buscarem abrigo e se fixarem em zonas afastadas dos incipientes centros urbanos ou das grandes monoculturas que substituíram as florestas nativas. E que são estas populações, em grande parte, responsáveis pela existência e manutenção da Mata Atlântica restante no país. A pesquisa procedeu ao estudo de três comunidades quilombolas em distintas regiões de nosso litoral (Mandira em São Paulo, São Jorge no Espírito Santo e Povoação de São Lourenço em Pernambuco), que embora diferenciadas em seus contextos ecológicos, históricos e culturais, tinham em comum os conflitos territoriais, ou seja, a luta para manutenção ou reconquista de seus territórios no domínio da Mata Atlântica, o que nos permitiu uma amostragem diversificada das paisagens atlânticas e também de medidas conciliatórias entre a permanência das populações em seus territórios e a conservação da natureza.",http://www.teses.usp.br/teses/disponiveis/8/8135/tde-27112008-170206/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Marques, Sílvia Corrêa",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Paisagens reveladas: o Jaó caboclo, quilombola, brasileiro",2012,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Archaeological Museum Studies||Arqueologia da Paisagem||Caboclos||Heritage||Landscape Archaeology||Musealização da Arqueologia||Patrimônio||Peasants||Quilombos||Quilombos,Não informado pela instituição,por,"Esta pesquisa está voltada para o estudo arqueológico do Jaó, uma das áreas do Estado de São Paulo categorizada como comunidade remanescente de quilombo no ano de 2000. O sítio arqueológico histórico do Jaó está localizado na cidade de Itapeva, sudoeste do Estado. Trata-se de um bem que permaneceu indiviso entre os herdeiros, um sítio caboclo de raiz africana que se formou nos anos posteriores à abolição e que se constituiu como propriedade privada, no contexto da decadência do Tropeirismo. As comunidades negras rurais se constituíram a partir de uma grande diversidade de processos e estão presente em todo território nacional. Busca-se através da Arqueologia da Paisagem e do cotejamento com as fontes históricas, cartoriais e orais, outros caminhos interpretativos para a paisagem quilombola. Assim, na interface entre Arqueologia e Museologia, esta pesquisa pretende demonstrar como o Jaó e seu entorno podem ser vistos como um território privilegiado para uma ação baseada na identificação, valorização e preservação do patrimônio tanto material como imaterial, ainda não analisados plenamente. O trabalho de campo tem como objetivo principal apresentar aos habitantes do quilombo, a paisagem e os lugares da memória como referências patrimoniais. Estes, uma vez localizados, serão a base para ações de musealização",http://www.teses.usp.br/teses/disponiveis/71/71131/tde-27112012-125012/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
