Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Bezerra, Edmundo Cunha Monte",Não informado pela instituição,"Paraíso, Maria Hilda Baqueiro||Não informado pela instituição",Não informado pela instituição,"Barbosa, Bartira Ferraz||Araújo, Dilton Oliveira de Araújo||Silva, Edson Hely||Aras, Lina Maria Brandão de||Paraíso, Maria Hilda Baqueiro||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,"Os índios Xukuru e a Serra do Ororubá: história, natureza e o trabalho indígena no universo agroindustrial em Pesqueira/PE (1940-1960)",2020,Universidade Federal da Bahia (UFBA),UFBA,brasil,Não informado pela instituição,Programa de Pós-Graduação em História,História,openAccess,doctoralThesis,índios Xukuru||agroindústria||Serra do Ororubá||Pesqueira||Fábrica Peixe||Xukuru indians||agribusiness,Não informado pela instituição,por,"Neste estudo, analisamos as experiências de trabalho dos Xukuru do Ororubá na agroindústria em Pesqueira/PE, entre as décadas de 1940-1960, como agricultores, fornecedores de frutas e operários nas indústrias instaladas naquele município, sobretudo na Fábrica Peixe. Pensamos os percursos teórico-metodológicos a partir dos relatos de memórias orais dos indígenas, e de uma diversidade de registros documentais e bibliográficos cujos enfoques e abordagens dialogaram ou discutiram sobre a presença dos índios e outros sujeitos sociais nos mundos do trabalho, somando-se aos estudos e pesquisas nos campos da História Social e Ambiental. Em nossas análises, também buscamos evidenciar as mudanças ambientais ocorridas na Serra do Ororubá, onde habitam os Xukuru, em razão das ações de fazendeiros criadores de gado e industriais, diante da diversidade de recursos naturais destinados, principalmente, aos engendramentos fabris. Como exemplo, elencamos as extensas áreas desmatadas para a monocultura do tomateiro, utilizado na fabricação de polpas, extratos e outros tipos de conservas. O recorte temporal foi pensando a partir dos relatos de memórias dos índios Xukuru do Ororubá sobre o ambiente de moradia e das experiências de trabalho na agroindústria, em meados de 1940. E o período final de nossas análises, no início da década de 1960, está relacionado à estratégia adotada, na época, pelos diretores das Indústrias Peixe para manutenção das atividades, com o chamado “Sistema de Parceria”, motivando a substituição do trabalho temporário assalariado e o aumento da exploração da mão de obra na região. Buscamos com a pesquisa realizada, ampliar os conhecimentos sobre os índios na História do Nordeste, a partir da ótica dos próprios Xukuru do Ororubá, e também contribuir com as discussões e análises que evidenciam os protagonismos dos índios na História de Pernambuco.",http://repositorio.ufba.br/ri/handle/ri/33181,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Vanin, Alex Antônio",http://lattes.cnpq.br/7097729324183491,"Tedesco, João Carlos||Não informado pela instituição",http://lattes.cnpq.br/7607226919113693||Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Os Kaingang de Cacique Doble e a política indigenista do Serviço de Proteção aos Índios : trabalho, educação e integração (1941-1967)",2020,Universidade de Passo Fundo (UPF),UPF,Brasil,Instituto de Filosofia e Ciências Humanas - IFCH,Programa de Pós-Graduação em História,HISTORIA DO BRASIL::HISTORIA REGIONAL DO BRASIL,openAccess,masterThesis,Serviço de Proteção aos Índios||Índios Kaingang - Cacique Doble (RS)||Rio Grande do Sul - História,Indian Protection Service||Indigenism||Kaingang - Cacique Doble (RS),por,"The present study aims to contemplate, as main theme, the indigenous policy of the Indian Protection Service (SPI), during the period from 1941 to 1967, in a specific experience of its implementation among the Kaingang of the Cacique Doble Indigenous Post, this located in the north / northeast region of the state of Rio Grande do Sul. The research problem is centered on understand the consequences of this policy, around the changes resulting from it’s implementation among the Kaingang of Cacique Doble, in the areas of social relations, work, production and relationship with the land and the conflicts that made up this reality. The sources used are mainly composed of the SPI documentation referring to the Cacique Doble Indigenous Post, bibliographic sources about the region where it was inserted and also institutional documents from the federal agency and the ministries to which it was subordinated. It is intended to understand the aspects of structure the indigenous integration project, in this period when the objectives of indigenous action are reoriented and acquire features corresponding to the changes that occur in the development of national economic production, with the adoption of developmentalism as a model of economic growth. The SPI becomes the driver of this new economic orientation, which materialized in indigenous action through the objective of training productive rural workers. Around this, the SPI action aimed to fix the Kaingang to the land, delimit its territoriality to the space defined by the federal agency, with a view to elevating it to the intended condition of rural worker, capable of achieving its emancipation from state tutelage. At the same time, it was attempted to integrate the indigenous people through the introduction of an educational system that aimed at the nationalization of the Kaingang, the overlapping of their vernacular language, customs and inserted rituals aimed at the cult of the nation. Therefore, the SPI at the Cacique Doble Indigenous Post, sought to redefine the indigenous social and spatial organization, through work and education, instituting for both a strict discipline based on a regime of punishments, which, however, before being passively accepted by Kaingang, faced indigenous resistance to these integrative processes.",http://tede.upf.br:8080/jspui/handle/tede/2143,Não informado pela instituição,Não informado pela instituição,"VANIN, Alex Antônio. Os Kaingang de Cacique Doble e a política indigenista do Serviço de Proteção aos Índios : trabalho, educação e integração (1941-1967). 2020. 225 f. Dissertação (Mestrado em História) - Universidade de Passo Fundo, Passo Fundo, 2020."
"MUNIZ, Mariana Correa Soares",http://lattes.cnpq.br/2247140490383474,"COELHO, Elizabeth Maria Beserra||Não informado pela instituição",http://lattes.cnpq.br/5976340283035276||Não informado pela instituição,"COELHO, Elizabeth Maria Beserra||OLIVEIRA, Ana Caroline Amorim||ALMEIDA, Emerson Rubens Mesquita||Não informado pela instituição||Não informado pela instituição",http://lattes.cnpq.br/5976340283035276||http://lattes.cnpq.br/6279006668275644||http://lattes.cnpq.br/1595716220604286||Não informado pela instituição||Não informado pela instituição,"“Além de índio, ainda é doido”: o processo de internação de um indígena em uma instituição total",2020,Universidade Federal do Maranhão (UFMA),UFMA,Brasil,DEPARTAMENTO DE SOCIOLOGIA E ANTROPOLOGIA/CCH,PROGRAMA DE PÓS-GRADUAÇÃO EM POLÍTICAS PÚBLICAS/CCSO,Antropologia,openAccess,masterThesis,saúde mental;||povos indígenas;||instituições totais;,mental health;||indian people;||total institutions;,por,"This dissertation discusses the relationship between mental health and indigenous peoples, in the context of a total institution. In 1999, indigenous mental health became a more frequent issue with the implementation of Distritos Sanitários Indígenas for the Fundação Nacional de Saúde (FUNASA). Alcoholism, use of synthetic drugs, depression and suicide are factors that, in the last decades, have contributed for indigenous people to receive more and more diagnoses of mental illness and to be referred for specialized treatment outside their territories. In this context, in 2007 the Política de Atenção Integral à Saúde Mental das Populações Indígenas (PAISMPI) was created, pointing out as a guideline to ensure the mental health of these people through appropriate measures that respect their ethnic specificity and guarantee a specific and differentiated servisse. The analysis developed here addresses two issues: understanding how policies of a general nature - particularly those aimed at mental health - can manage actions aimed at specific peoples; and to understand how the dynamics of mental health care for indigenous people are sent out of their territories. Based on the situation of an indigenous Tenetehara/Guajajara admitted to a mental institution five times between the years 2016-2019. To understand the dynamics of care, it analyzes the medical records of a Clinic located São Luís (MA). Some semi-structured interviews were also carried out with professionals who had contact with the indigenous people during their internment period. It concludes that the Clinic - as a total institution - produced destructive impacts on the life of the indigenous subject, distancing him from objects and feelings that connect him to the dimension of his self. The PAISMPI (2007) proved to be ineffective in terms of the monitoring system in indigenous mental health actions and in the permanent training of human resources.",https://tedebc.ufma.br/jspui/handle/tede/4082,Não informado pela instituição,Não informado pela instituição,"MUNIZ, Mariana Correa Soares. “Além de índio, ainda é doido”: o processo de internação de um indígena em uma instituição total. 2020. 150 f. Dissertação (Programa de Pós-Graduação em Políticas Públicas/CCSO) - Universidade Federal do Maranhão, São Luís. 2020."
"Abrahao, Giovanna Campos Paranhos [UNIFESP]",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Concentrações séricas de 25-hidroxivitamina D e suas associações com intolerância à glicose em uma população indígena, os índios Xavante",2020,Universidade Federal de São Paulo (UNIFESP),UNIFESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,25-Hydroxyvitamin D||Glucose Intolerance||Xavante Indians||25-Hidroxivitamina D||Intolerância À Glicose||Índios Xavante,Não informado pela instituição,por,"Background and aims: Type 2 diabetes is a multifactorial disease resulting from diverse genetic and environmental factors as well as the interaction between them. Low levels of 25-hydroxyvitamin D [25(OH)D], an indicator of vitamin D status, have been associated with an increased risk of type 2 diabetes, but not consistently. Also, it remains to be determined if this association differs among ethnic groups. Therefore, we aimed to evaluate vitamin D status and its association with glucose intolerance in a Brazilian indigenous population, the Xavante Indians. Methods: The study population consisted of 819 full Xavante Indians (410 women), aged !18 years and living in two indigenous reserves located in Mato Grosso State, central region of Brazil. Clinical examination and anthropometrical measurements were made, blood samples were obtained for total cholesterol, HDL-cholesterol, triglycerides and 25(OH)D measurement. Fasting and 2-h post 75 g oral glucose load capillary glucose was measured. Vitamin D status was defined by serum 25(OH)D levels: vitamin D sufficiency (25(OH)D: 30e100 ng/mL), vitamin D insufficiency (25(OH)D: 20- <30 ng/mL) and vitamin D deficiency (25(OH)D: < 20 ng/mL). Multiple logistic regression was performed to identify independent associations between 25(OH)D levels and impaired glucose tolerance or diabetes mellitus. Results: Analyses stratified by 25(OH)D levels shows that 65.5% of the population had vitamin D deficiency/insufficiency (25(OH)D < 30 ng/mL). 25(OH)D concentrations were lower in individuals with impaired glucose tolerance or diabetes mellitus than in normal glucose tolerant individuals. Multiple logistic regression analysis showed an inverse association between increments of 25(OH)D and presence of diabetes mellitus (OR per 1 ng/mL increase in 25(OH)D: 0.97; 95% confidence interval: 0.95e0.99), or impaired glucose tolerance (OR per 1 ng/mL increase in 25(OH)D: 0.87; 95% confidence interval: 0.85 e0.89), in an age, sex, BMI and season of sampling-adjusted model. Conclusions: The present population-based study found a high prevalence of hypovitaminosis D among Xavante Indians. In this at-risk population of type 2 diabetes, a significant association of higher serum 25(OH)D with a decreased prevalence of diabetes mellitus and impaired glucose tolerance was observed.",https://sucupira.capes.gov.br/sucupira/public/consultas/coleta/trabalhoConclusao/viewTrabalhoConclusao.jsf?popup=true&id_trabalho=9969095||GIOVANNA CAMPOS PARANHOS ABRAHAO.pdf||https://hdl.handle.net/11600/64761,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Gomes Júnior, Alaor de Abreu",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Relatório Figueiredo e a Comissão Nacional da Verdade : a política indigenista no Estado de Goiás,2020,Universidade Estadual de Goiás (UEG),UEG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Serviço de Proteção aos Índios||Relatório Figueiredo||Comissão Nacional da Verdade||Indian Protection Service||Figueiredo report||National Truth Commission||CIENCIAS HUMANAS::HISTORIA||CIENCIAS HUMANAS::SOCIOLOGIA||CIENCIA POLITICA::ESTADO E GOVERNO,Não informado pela instituição,por,"A presente pesquisa teve como objetivo analisar, criticamente, as nuanças e características da política indigenista nacional e seus efeitos determinadas etnias indígenas no Estado de Goiás. As ações do Estado republicano brasileiro em relação aos indígenas basearam-se no regime de tutela estatal gerenciado por um órgão federal criado especialmente para essa finalidade (Serviço de Proteção do Índio e Fundação Nacional do Índio). Com isso, o objeto do trabalho se focaliza na aplicação dessa política indigenista, em relação a duas populações indígenas goianas, AváCanoeiro e Iny Karaja. A problemática surgiu na observação de que, ao longo do período pesquisado, houve a continuidade da política indigenista, caracterizando-se um processo de violações físicas dessas etnias indígenas e de intensificação de nterferência em seu território. Para o desenvolvimento desse trabalho efetuou-se um levantamento do debate bibliográfico sobre a política indigenista no país e em Goiás. A pesquisa desenvolvida priorizou, em sua análise, dois importantes documentos: o Relatório Figueiredo (1967) e o Relatório da Comissão Nacional da Verdade (2014), pois ambos contêm informações fundamentais sobre a maneira como a política indigenista foi implementada no país entre as décadas de 1960 e 1980.","GOMES JÚNIOR, Alaor de Abreu. Relatório Figueiredo e a Comissão Nacional da Verdade : a política indigenista no Estado de Goiás. 2020. 147 f. Dissertação( Mestrado em Territórios e Expressões Culturais no Cerrado) - Unidade Universitária Anápolis de Ciências Socioeconômicas e Humanas, Universidade Estadual de Goiás, Anápolis,GO .||http://www.bdtd.ueg.br/handle/tede/596",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Paiva, Rayza Mucunã",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os Kaxinawá do Acre e os livros da Coleção Autoria Indígena: uma análise em design editorial,2020,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Análise gráfica||Autoria indígena||Comissão Pró-índio do Acre||Comissão Pró-índio do Acre||Design gráfico||Graphic analysis||Graphic design||Huni Kui||Huni Kui||Indian authorship,Não informado pela instituição,por,"No propósito de contribuir para a formulação e desenvolvimento de questões pertinentes à configuração de impressos voltados para difundir, adequada e sensivelmente, culturas ancestrais, a presente pesquisa se propõe a analisar detalhadamente o componente gráfico dos livros de autores da etnia Kaxinawá que integram a \""Coleção Autoria Indígena\"", publicada pela Comissão Pró Índio do Acre, CPI-AC, organização da sociedade civil que atua no campo dos direitos indígenas. Com publicações para as etnias Yawana- wa, Katukina, Shawãdawa, Poyanawa, Yaminawa, Kaxinawá, Ashaninka, Manchineri e Apurinã, todas habitantes das cabeceiras dos rios do Acre, a \""Coleção Autoria Indígena\"" resulta de um pioneiro projeto de formação de professores indígenas, que se desenvolveu durante 25 anos, de 1985 a 2008. Através do levantamento de dados sobre as publicações, realizado em campo na sede da CPI-AC em Rio Branco; de entrevistas com os membros da entidade; e de revisão bibliográfica a respeito do contexto histórico das etnias indígenas acreanas, assim como do projeto \""Uma experiência de autoria dos índios do Acre\""; são apresentados e analisados os métodos editoriais e as características gráficas dos livros da Coleção. Em seguida, mediante o estudo de aspectos fundamentais da cosmologia e da cultura visual e material Kaxinawá; associado à análise e mapeamento dos elementos gráficos compositivos dos livros produzidos exclusivamente por professores dessa etnia, foi possível compreender a relação entre a configuração gráfica de tais impressos e as manifestações visuais tradicionais daquele povo.",https://www.teses.usp.br/teses/disponiveis/16/16140/tde-04042021-234309/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Góes, Moisés de Almeida",Não informado pela instituição,"Carbonai, Davide||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A legalização da mineração na tribo indígena cinta larga um caminho necessário?,2020,Universidade Federal do Rio Grande do Sul (UFRGS),UFRGS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Terras indigenas||Mineração||Índios Cinta larga||Garimpo||Ciência política,Cinta Larga Indians||Mining on indigenous lands||Legalization,por,"Deux décennies d'extraction illégale de diamants sur leurs terres, perpétrée par des mineurs d'or, de plusieurs problèmes dans leurs relations avec le gouvernement fédéral et d'autres organes étatiques chargés de la protection juridique des droits légaux de cette communauté. Il cherche à comprendre la complexité qu'implique l'extraction de diamants dans l'histoire du peuple Cinta Larga jusqu'à la situation actuelle vécue par la communauté face à l'extraction de l'or. Il a été analysé, de manière ponctuelle, dix ans d'activité du ministère public fédéral, dans l'interstice de 2004 et 2013, dans l'exploitation minière illégale dans la communauté recherchée, après un massacre mondial survenu en 2004. Nous avons tenté de comprendre , parce que même avec le massacre de 2004, malgré la pression du MPF, le gouvernement fédéral n'a-t-il pas pu arrêter l'activité minière illégale qui a lieu dans cette communauté? Après cela, des recherches sur le terrain ont été menées pour comprendre la situation actuelle de l'exploitation minière dans la communauté, et pour vérifier la possibilité de légaliser l'exploitation minière dans la tribu, et si elle devient légalisée, qui devrait effectuer l'exploitation minière, les Indiens ou des tiers? Enfin, il est devenu clair que la légalisation de l'exploitation minière et la compatibilité de l'exploration minière avec la préservation culturelle et ethnique de la tribu Cinta Larga est un sujet d'une complexité relative, et la communauté autochtone doit être entendue à toutes les étapes, avant de décider de la légalisation de exploration de diamants.",http://hdl.handle.net/10183/217774,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Tófoli, Ana Lucia, 1975",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"""Faz tempo que disseram que não era mais para pegar menino nos matos"" : narrativas de partos entre indígenas Tapeba e Tremembé no Ceará",2020,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Gravidez||Parto||Nascimento||Índios Tapeba||Índios Tremembé||Mulheres indígenas||Childbirth||Pregnancy||Birth||Indian women||Indians Tapeba||Indians Tremembé,Não informado pela instituição,por,Orientador: Jose Mauricio Paiva Andion Arruti,"https://hdl.handle.net/20.500.12733/1640694||TÓFOLI, Ana Lucia. ""Faz tempo que disseram que não era mais para pegar menino nos matos"": narrativas de partos entre indígenas Tapeba e Tremembé no Ceará. 2020. 1 recurso online (293 p.) Tese (doutorado) - Universidade Estadual de Campinas, Instituto de Filosofia e Ciências Humanas, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1640694. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"ROCHA, Adauto Santos da.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Xukuru-Kariri: migrações indígenas para trabalho em Alagoas e no Sudeste do país (1952-1990).,2020,Universidade Federal de Campina Grande (UFCG),UFCG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,História dos Índios Brasileiros||Migrações Indígenas – Trabalho||Xukuru-Kariri – Exploração – Mundo do Trabalho||Deslocamentos Indígenas||Trabalhos Fabris e Domésticos||History of Brazilian Indians||Indigenous Migration - Work||Xukuru-Kariri - Exploration - World of Work||Indigenous Displacements||Factory and Housework||História,Não informado pela instituição,por,"Nesta dissertação, discutimos as dimensões do trabalho e os muitos atores envolvidos no cotidiano dos Xukuru-Kariri a partir de 1952, quando o Serviço de Proteção aos Índios (SPI) adquiriu uma faixa de terras em Palmeira dos Índios/AL, criou a Aldeia Fazenda Canto e instalou o Posto Indígena Irineu dos Santos para controlar a mão de obra dos aldeados e conter os deslocamentos para atividades sazonais. Contudo, apesar do reconhecimento oficial, os problemas sociais, as estiagens prolongadas, a falta de empregos e a concentração fundiária de fazendeiros invasores criaram uma arena favorável à procura de trabalho fora do território indígena, acentuada até a década de 1990 com a ampliação do parque industrial no Sudeste do Brasil. Quando a agricultura no Posto Irineu dos Santos não supria as necessidades básicas de sobrevivência, indígenas Xukuru-Kariri exerciam atividades como vaqueiros em fazendas nos derredores da cidade, migravam para trabalhos no Semiárido e na Zona da Mata de Alagoas e para diversas atividades urbanas e fabris no Sudeste do país. As explorações nos mundos do trabalho, com insalubres condições socioeconômicas, o fim das atividades sazonais e a esperança de melhores condições de vida, com as práticas agrícolas, favoreciam retornos aos locais de origem. As distintas situações históricas vivenciadas fortaleceram o sentimento de pertença aos territórios em Palmeira dos Índios e acirraram os conflitos com fazendeiros locais. Fundamentamos nossas discussões a partir das reflexões de autores como Edson Silva, João Pacheco de Oliveira, Marilda Aparecida de Menezes, E. P. Thompson, Carlo Ginzburg, Maurice Halbwachs e em análise documental nos acervos do Grupo de Pesquisas em História Indígena de Alagoas (GPHIAL), em Palmeira dos Índios; do Museu do Índio, no Rio de Janeiro; da Superintendência do Desenvolvimento do Nordeste (SUDENE), no Recife; e em memórias orais, documentos pessoais, anotações e fotografias cedidas por indígenas. Buscamos discutir as variadas experiências dos Xukuru-Kariri nos mundos do trabalho, processos fundamentais para a consolidação de retomadas territoriais e exigência de direitos reconhecidos constitucionalmente.","http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/12883||ROCHA, A. S. da. Xukuru-Kariri: migrações indígenas para trabalho em Alagoas e no Sudeste do país (1952-1990). 2020. 190 f. Dissertação (Mestrado em História) – Programa de Pós-Graduação em História, Centro de Humanidades, Universidade Federal de Campina Grande, Paraíba, Brasil, 2020. Disponível em: http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/12883",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"SILVA, Josélia Ramos da.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Água que limpa e protege: uma história cultural da água nos saberes indígenas Pankararu.,2020,Universidade Federal de Campina Grande (UFCG),UFCG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,História Cultural||Práticas Educativas Indígenas||Água||Índios Pankararu||Espírito das Águas||Cultural History||Indigenous Educational Practices||Water||Pankararu Indians||Spirit of the Waters||História,Não informado pela instituição,por,"Apropriada pelos diversos discursos ao longo da história e representada por múltiplas configurações sociais, a água constitui também as formas como os sujeitos se veem e se compreendem no mundo. Nesta direção, esta dissertação analisa as práticas educativas advindas a partir da concepção da água nos saberes culturais indígenas, mais especificamente em duas escolas estaduais Pankararu, Dr. Carlos Estêvão e Pankararu Ezequiel, localizadas no Brejo dos Padres em Pernambuco, durante os anos de 2002 a 2019. Por meio de uma educação dos sentidos, dialogamos com diversos autores, entre eles Sandra Pesavento (2003) e Gaston Bachelard (1989). Utilizamos ainda o conceito de experiência de Jorge Larrosa Bondía (2016) e as noções de apropriação e representação de Roger Chartier (1990), além de Clifford Geertz (2008) para discutir o entendimento de interpretação e cultura. O debate teórico aguçou nosso olhar para sentirmos a água como um elemento cultural que educa o povo Pankararu. O tema dessa pesquisa e o aporte teórico escolhido apontam para nosso lugar de fala: a História Cultural, que nos permite pensar/problematizar como um mineral – a água – historicamente provoca ou povoa o imaginário escolar indígena, seu cotidiano de sobrevivência (beber e comer), seus rituais de cura (remédios e banhos) e suas práticas espirituais. Metodologicamente, trabalhamos com a análise documental, nos orientando pela discussão de monumentalização do documento a partir de Le Goff (1990). Realizamos ainda entrevistas com professores das duas escolas pesquisadas, que ministram as disciplinas de História, Geografia, Ciências e Educação Indígena. Entre as fontes utilizadas estão as políticas educacionais indígenas vigentes, o projeto político pedagógico das Escolas Pankararu e os livros didáticos e paradidáticos, bem como fontes imagéticas, por meio de desenhos criados pelos discentes (do 6º ao 9º ano do Ensino Fundamental) sobre a água. Concluímos que as águas são apropriadas pelos Pankararu como fonte de vida e representadas como um elemento sagrado, suscitam sensibilidades e percepções, guardam memórias e histórias, escutas e falas que educam os sentidos e povoam o imaginário social dos Pankararu, numa relação de convivência e cuidado com a natureza, noção que perpassa o diálogo com o paradigma ecológico.","http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/12887||SILVA, J. R. da. Água que limpa e protege: uma história cultural da água nos saberes indígenas Pankararu. 2020. 190 f. Dissertação (Mestrado em História) – Programa de Pós-Graduação em História, Centro de Humanidades, Universidade Federal de Campina Grande, Paraíba, Brasil, 2020. Disponível em: http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/12918",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
