Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Trindade, Lyna Bezerra",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Uma história de vida no movimento indígena de Roraima : as representações do Tuxaua Jacir de Souza,2017,Universidade Federal de Roraima (UFRR),UFRR,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Movimentos||Direitos||Índios||Igreja||Trajetória||História||Movements||Rights||Indians||Church||Trajectory||History||CNPQ::CIENCIAS HUMANAS,Não informado pela instituição,por,"This research aims to understand the life trajectory of the indigenous leader Macuxi, Jacir de Souza, from the construction of his references and the subjectivity of his representations in the social and political fight within the historical context of formation and consolidation of the indigenous movement of Roraima during the period of the 1970s and 1980s. Seeking to understand the formation of this social subject from his references analyzing his autobiographical narrative. As a methodological tool, the concepts of life histories are used, based on the hermeneutic theory of Paul Ricoeur. The first chapter presents the socio-historical aspects that serve as the background for the analysis of this narrative. The second chapter talks about the theoretical-methodological part of the research. And the third chapter, will describe the life narrative of this historical-social subject.","TRINDADE, Lyna Bezerra. Uma história de vida no movimento indígena de Roraima: as representações do Tuxaua Jacir de Souza. 2017. 85f. Dissertação (Mestrado em Sociedade e Fronteiras) - Programa de Pós-Graduação em Sociedade e Fronteiras, Universidade Federal de Roraima, Boa Vista, 2017.||http://repositorio.ufrr.br:8080/jspui/handle/prefix/385",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Pinto, Luciana de Queiroz",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A representação do indígena na cartografia portuguesa do século XVI,2017,Universidade do Estado do Rio de Janeiro (UERJ),UERJ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Historical cartography||Indians||Image and imagery||Portuguese art||Cartografia histórica||Índios||Imagem e imagética||Arte portuguesa||CNPQ::CIENCIAS HUMANAS::HISTORIA,Não informado pela instituição,por,"O pioneirismo português nas Navegações levou ao desenvolvimento da cartografia, sendo o século XVI, o seu auge. Essa técnica foi importante para delimitar o território, expressar o imaginário referente ao Novo Mundo e destacar traços culturais dos nativos através das representações imagéticas nos mapas coloniais, retratavam um novo mundo e uma nova humanidade: as populações autóctones da América. Ao longo do século dezesseis os indígenas foram decodificados e reinterpretados em cartas de missionárias, narrativas de cronistas e em documentos cartográficos. Essas imagens, presentes nos mapas lusitanos que destacam Brasil e a América do Sul caracterizavam uma visão etnocêntrica do português em relação aos nativos da América. A iconografia revela uma descrição do bom e do mal selvagem, ou seja, em alguns mapas são ilustrados como integrantes da paisagem, cheio de exotismo e romantismo; em outros documentos aparecem imagens de homens selvagens e canibais; assim, concluímos que os mapas manuscritos transmitiam visões ambíguas sobre os indígenas. Neste sentido, a pesquisa visa analisar e sistematizar as imagens, assim como as informações contidas nestes documentos, fazendo um cruzamento de fontes cartográficas e relatos dos viajantes. Tal trabalho também busca aprofundar-se nessas representações imagéticas, para compreender a perspectiva etnocêntrica e cristianizada em relação ao indígena, sendo uma forma de legitimar a escravização, aculturação e extermínios desses povos. A linha de pesquisa baseou-se na Nova História Cultural, utilizando a metodologia de um regime de memória, dialogando com a antropologia e a geografia, considerando as problemáticas inerentes ao tema. A iconografia nesses documentos foi analisada além do seu teor artístico, mas de sua intencionalidade. O foco no quinhentismo justifica-se devido às descobertas, possessões territoriais e consequentemente, o auge da cartografia lusitana.","PINTO, Luciana de Queiroz. A representação do indígena na cartografia portuguesa do século XVI. 2017. 187 f. Dissertação (Mestrado em História Social do Território) - Universidade do Estado do Rio de Janeiro, São Gonçalo, 2017.||http://www.bdtd.uerj.br/handle/1/13556",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Dias, Crislaini da Silva",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"A função e o comportamento do traço nasal em yaathe, língua indígena brasileira",2017,Universidade Federal de Alagoas (UFAL),UFAL,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,"Índios da América do Sul - Brasil - Línguas||Yaathe (Língua indígena) - Fonologia||Nasalidade (Fonética)||Indians of South America - Brazil - Languages||Yaathe (Indigenous language) - Phonology||Nasality (Phonetics)||CNPQ::LINGUISTICA, LETRAS E ARTES::LINGUISTICA",Não informado pela instituição,por,"In this work, we intend to describe the behavior and function of the nasal feature in the Yaathe indigenous language, spoken by the Fulni-ô Indians, whose village is located in Águas Belas, Pernambuco, Brazil. The data used come from two different sources: one part belongs to the Documentation Project of the Brazilian Indigenous Language Yaathe (Fulni-ô), collected between 2011 and 2013; another part are elicited data collected in 2016, at the Federal University of Alagoas, to this investigation. We use as a basis the works on the language of Costa (1999), Cabral (2009) and Silva (2011; 2016). For the description of the data, we start with the classical structural theories. To better explain the attested phenomena, we rely on the Autossegmental Theory proposed by Goldsmith (1976) and on the Prosodic Phonology of Nespor and Vogel (1986). This work is organized in three sections: in the first section, we make an explanation about the Fulni-ô people and language, which are much more ethnographic informations, as well as pointing to the research objectives; in the second section, we approached the theoretical contribution used in our research; in the last section, we describe and analyze the data, observing the occurrence of the nasal feature in the language, in order to verify its function in terms of distinctiveness, as well as its behavior in relation to the application of the described phonological rules. We can observe that nasalization, in previous works, was only considered phonetic, caused by phonological rules. In the data that we analyzed we find cases in which the nasalization of the vowel occurs without being able to attest the application of rules from the synchronous point of view. This allows us to raise some hypotheses about the derivation of nasal vowels, based on alternations, mainly, and to propose that some of these vowels should be considered phonemes.","DIAS, Crislaini da Silva. A função e o comportamento do traço nasal em yaathe, língua indígena brasileira. 2019. 42 f. Dissertação (Mestrado em Letras e Linguística) – Faculdade de Letras, Programa de Pós-Graduação em Letras e Linguística, Universidade Federal de Alagoas, Maceió, 2017.||http://www.repositorio.ufal.br/handle/riufal/5115",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Costa, Carolina da Silva",Não informado pela instituição,"Fernandes, Mário Luiz||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Narrativas jornalísticas sul-mato-grossense : o conflito entre indígenas e fazendeiros na terra Ñande Ru Manragatu,2017,Universidade Federal de Mato Grosso do Sul (UFMS),UFMS,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios||Representação (Filosofia)||Jornalismo - aspectos sociais||Indians||Representation (Philosophy)||Journalism - Social aspects,Não informado pela instituição,por,"O presente trabalho teve como objetivo analisar o discurso de representação do indígena, em 15 narrativas do Correio do Estado, veiculadas durante o período de 27/08/2015 a 22/10/2015, sobre o conflito entre fazendeiros e indígenas em Antônio João, Terra Ñande Ru Marangatu, da etnia Guarani/ Kaoiwá em Mato Grosso do Sul. O jornal objeto da pesquisa torna-se importante nesta análise em função de sua tradição e credibilidade em Mato Grosso do Sul, além ser o mais antigo veículo impresso. A metodologia proposta para a análise das reportagens é a análise crítica da narrativa, narratologia, que permitiu compreender com profundidade as estratégias do jornalismo de dar fluxo às narrativas hegemônicas, no que se refere a formação de um discurso de representação do indígena, ou mesmo descortinar matrizes discursivas que se organizam em meio ao processo dramático de contar estórias, compondo um cenário de personagens reais, porém relacionados ao universo jornalístico que não atinge absolutamente à objetividade. A rigor, no conjunto de todas as narrativas do Correio do Estado, o discurso dos ruralistas é predominante em toda a estória narrada pelo jornal, em contrapartida, o discurso de representação do indígena está vinculado a atos de criminalidade; entretanto, se inserem nos combates pela defesa da sua terra, contra o discurso ideológico das grandes oligarquias ruralistas.",https://repositorio.ufms.br/handle/123456789/3193,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Melo, Karina Moreira Ribeiro da Silva e, 1978-",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Histórias indígenas em contextos de formação dos Estados argentino, brasileiro e uruguaio : charruas, guaranis e minuanos em fronteiras platinas (1801-1818)",2017,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Índios Charrua - História||Índios Guarani - História||Índios Minuano - História||Fronteiras - Brasil||Indians Charrua - History||Indians Minuano - History||Indians Guarani - History||Borders - Brazil,Não informado pela instituição,por,Orientador: Sidney Chalhoub,"https://hdl.handle.net/20.500.12733/1632745||MELO, Karina Moreira Ribeiro da Silva e. Histórias indígenas em contextos de formação dos Estados argentino, brasileiro e uruguaio: charruas, guaranis e minuanos em fronteiras platinas (1801-1818). 2017. 1 recurso online (352 p.) Tese (doutorado) - Universidade Estadual de Campinas, Instituto de Filosofia e Ciências Humanas, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1632745. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Mejía, Ernenek, 1980-",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Contra-invenciones indígenas : antropologías, políticas y culturas en comparación desde los movimientos Nahua (Jalisco, México) y Tupinambá (Bahía, Brasil) = Contra-invenções indígenas: antropologias, políticas e culturas em comparação desde os movimentos Nahua (Jalisco, México) e Tupinambá (Bahia, Brasil)",2017,Universidade Estadual de Campinas (UNICAMP),UNICAMP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Índios Nahuas||Índios Tupinambá||Movimento indígena||Pensamento crítico||Nahuas Indians||Tupinambás Indians||Indigenous movement||Comparison||Critical thinking,Não informado pela instituição,spa,Orientador: Emília Pietrafesa de Godoi,"https://hdl.handle.net/20.500.12733/1633142||MEJÍA, Ernenek. Contra-invenciones indígenas: antropologías, políticas y culturas en comparación desde los movimientos Nahua (Jalisco, México) y Tupinambá (Bahía, Brasil) = Contra-invenções indígenas: antropologias, políticas e culturas em comparação desde os movimentos Nahua (Jalisco, México) e Tupinambá (Bahia, Brasil). 2017. 1 recurso online (318 p.) Tese (doutorado) - Universidade Estadual de Campinas, Instituto de Filosofia e Ciências Humanas, Campinas, SP. Disponível em: https://hdl.handle.net/20.500.12733/1633142. Acesso em: 22 fev. 2025.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Santos, Jandevaldo Felipe dos",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K8559756E0,"Brito, Ênio José da Costa||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Os encontros entre missionários e indigenas: nas Cartas do Pe. José de Anchieta,2017,Pontifícia Universidade Católica de São Paulo (PUC-SP),PUC_SP,Brasil,Faculdade de Ciências Sociais,Programa de Estudos Pós-Graduados em Ciência da Religião,CNPQ::CIENCIAS HUMANAS::SOCIOLOGIA::OUTRAS SOCIOLOGIAS ESPECIFICAS,openAccess,masterThesis,"Anchieta, José de, padre [1534-1597] - Correspondência||Obras da Igreja junto aos índios||Jesuítas - Missões - Brasil","Anchieta, José de, padre [1534-1597] - Correspondence||Works of the Church with the Indians||Jesuits - Missions - Brazil",por,"This dissertation is focused on studies of contact zones and the cultural meetings between native Brazilian people and Jesuits missionaries in Portuguese America, dated by sixteenth century. For noticing the stress and conflicts, we choose analyses some letters written by priest Jose de Anchietain reference to the missionary activities in the cities of Sao Vicente and Piratininga (1554 1570). Based on an interdisciplinary premise, in cooperation with Anthropology and History references about the theme, the proposal of our analysis is identifying references in the missionary letters which allow us to think how native Brazilian people were instructed about religion and how they resisted to the new culture that they were being forced to, as well as the challenges and possible contradictions shown in the Colonizer’s praxis. We intend, this way, contribute to the knowledge expansion about the introduction of the Catholicism in Brazil by sixteenth century, in the context of Science of Religion",https://tede2.pucsp.br/handle/handle/20305,Não informado pela instituição,Não informado pela instituição,"Santos, Jandevaldo Felipe dos. Os encontros entre missionários e indigenas: nas Cartas do Pe. José de Anchieta. 2017. 94 f. Dissertação (Mestrado em Ciência da Religião) - Programa de Estudos Pós-Graduados em Ciência da Religião, Pontifícia Universidade Católica de São Paulo, São Paulo, 2017."
"Bartholomeu, Dante Hesse",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4866347P5,"Torrão Filho, Amilcar||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Entre moralizados e civilizados: indígenas e portugueses no brasil através da obra de Wilhelm Ludwig Karl Von Eschwege (1810-1821),2017,Pontifícia Universidade Católica de São Paulo (PUC-SP),PUC_SP,Brasil,Faculdade de Ciências Sociais,Programa de Estudos Pós-Graduados em História,CNPQ::CIENCIAS HUMANAS::HISTORIA,openAccess,doctoralThesis,Barão de Eschwege||Portugueses - Brasil - História||Índios da América do Sul - Brasil - Aculturação||Índios da América do Sul - Brasil - Relações com o governo,Baron of Eschwege||Portugueses - Brazil - History||Indians of South America - Brazil - Acculturation||Indians of South America - Brazil - Government relations,por,"This research aims to understand how German traveler Wilhelm Ludwig Karl von Eschwege, the Baron of Eschwege, understands and represent the dichotomy between “civilized” man – the Portuguese and their administration in Brazil – and the native indigenous Brazilian – the “savage” man, which he represents under a rousseaunian perspective – in the first half of the 19th century. Thus, through travel literature, this project establishes the following questioning: to Eschwege, which of the aforementioned agents will stand as civilized and which one will stand as moralized, in a philosophical point of view, given the fact that these nations coexist and relate themselves in the whole of Brazil‟s territory during the years of his stay; between 1810 and 1821. What are the social-political aspects that dialogue through convergences and divergences, when the traveler puts these nations in comparison? This way, in an attempt of showing the indigenous societies and the Portuguese corporation through representations shaped in a specific and delimited universe, there is an effort in understanding and problematizing, based on narratives and experiences described in the journey reports, the means of coexistence and social relations between these agents. This is achieved under the prism of the root source Eschwege, whose reports led to an influence of the European imaginary on the New World",https://tede2.pucsp.br/handle/handle/20125,Não informado pela instituição,Não informado pela instituição,"Bartholomeu, Dante Hesse. Entre moralizados e civilizados: indígenas e portugueses no brasil através da obra de Wilhelm Ludwig Karl Von Eschwege (1810-1821). 2017. 238 f. Tese( Programa de Estudos Pós-Graduados em História) - Pontifícia Universidade Católica de São Paulo, São Paulo."
"Moretti, Leandro Lucato",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4420254D1,"Gonçalves, Maria da Graça Marchina||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Modos de beber em áreas indígenas no Mato Grosso do Sul: aproximações entre a psicologia social e perspectivas kaiowá e guarani,2017,Pontifícia Universidade Católica de São Paulo (PUC-SP),PUC_SP,Brasil,Faculdade de Ciências Humanas e da Saúde,Programa de Estudos Pós-Graduados em Psicologia: Psicologia Social,CNPQ::CIENCIAS HUMANAS::PSICOLOGIA::PSICOLOGIA SOCIAL,openAccess,masterThesis,Índios Kaiowá - Uso de álcool||Índios Guarani - Uso de álcool||Saúde indígena,Guarani Indians||Kaiowá Indians||Indigenous health,por,"Alcoholic beverages and ways of drinking are present in the daily lives of the Kaiowá and Guarani and often, are related to several problems faced by these groups, such as internal violence among relatives. However, it should be understood that despite of the introduction of distilled beverages by settlers arriving in the territories traditionally occupied by the Kaiowá, there were already fermented beverages belonging to these groups that were consumed for different reasons based on cosmology and the ideal way of life. In this sense, in this work, it was adopted as a general objective to know, describe and register alcoholization processes and the different meanings elaborated internally regarding the consumption of beverages, more specifically in the aldeia Panambizinho. The method used here has an ethnographic inspiration, which allowed to approach the perceptions and perspectives of the Kaiowá and Guarani. From the different inputs in the field research, it was possible to perceive that drinking take on several potencies related to the well-being of these groups, such as sociability, body building and health, among others. Despite transformations and changes generated by the contact with the Western way of life, it is still possible to perceive permanences in the ways of drinking, which can be shaped as forms of resistance against the violence characteristic of this contact",https://tede2.pucsp.br/handle/handle/20535,Não informado pela instituição,Não informado pela instituição,"Moretti, Leandro Lucato. Modos de beber em áreas indígenas no Mato Grosso do Sul: aproximações entre a psicologia social e perspectivas kaiowá e guarani. 2017. 148 f. Dissertação (Mestrado em Psicologia: Psicologia Social) - Programa de Estudos Pós-Graduados em Psicologia: Psicologia Social, Pontifícia Universidade Católica de São Paulo, São Paulo, 2017."
"Palmeira, Ariene Braz",http://lattes.cnpq.br/2888066002641218,"Ramalho, Christina Bielinski||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,A confederação dos tamoios e Os timbiras : historicidade do índio brasileiro,2017,Universidade Federal de Sergipe (UFS),UFS,Brasil,Não informado pela instituição,Pós-Graduação em Letras,"LINGUISTICA, LETRAS E ARTES",openAccess,masterThesis,Literatura brasileira||Literatura brasileira (história e crítica)||Índios na literatura||Antropologia||Gonçalves de Magalhães (1811-1882)||A confederação dos tamoios (Poema)||Gonçalves Dias (1823-1864)||Os timbiras (poema)||Epopeia brasileira||Indígena brasileiro||Indianismo,Não informado pela instituição,por,Não consta,https://ri.ufs.br/handle/riufs/5737,Não informado pela instituição,Não informado pela instituição,"PALMEIRA, Ariene Braz. A confederação dos tamoios e Os timbiras : historicidade do índio brasileiro. 2017. 78 f. Dissertação (Pós-Graduação em Letras) - Universidade Federal de Sergipe, São Cristóvão, 2017."
