Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Silva, Paulo de Tássio Borges da",http://lattes.cnpq.br/7692677995296875,"Araujo, Maria Inêz Oliveira||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,As relações de interculturalidade entre conhecimento científico e conhecimento tradicional pataxó na Escola Estadual Indígena Kijetxawê Zabelê,2014,Universidade Federal de Sergipe (UFS),UFS,Não informado pela instituição,Não informado pela instituição,Pós-Graduação em Educação,CNPQ::CIENCIAS HUMANAS::EDUCACAO,openAccess,masterThesis,Educação||Estudos interculturais||Educação indígena||Índios Pataxó||Antropologia educacional||Conhecimento científico||Conhecimento tradicional||Educação escolar indígena||Interculturalidade||Povo Pataxó,Education||Educational anthropology||Indians||Patasho indians||Scientific knowledge||Traditional knowledge||Indigenous School Education||Interculturalism||Pataxó people,por,"The research aims to understand how it is configured the intercultural relation between scientific knowledge and Pataxó traditional knowledge in Kijetxawê Zabelê Indigenous State School, having Scientific Knowledge, Traditional Knowledge and Interculturality as main categories of analysis. Pataxó People belongs to the Macro - Jê Linguistic Trunk, Maxakali family, located in Kaí - Pequi Indigenous Territory, located in Cumuruxatiba/Prado - Bahia. The research has the anthropology of education as a theoretical-methodological approach, following a qualitative line in an ethnographic perspective with a socio-phenomenological inspiration, by making use of documental analysis, participant observation and open interviews, using cultural interpretation for documentary analysis. As a result, on the school census of 2012, we observe an increase in the number of indigenous schools in Northeast, second larger area in concentration of indigenous schools in the country. However, that increase is not linked to qualitative conditions, oftentimes, taking advantage of the |intercultural| category to conceal problems and social inequalities. On the other hand, it is noticed a social control of the Indigenous School Education in the state of Bahia, with indigenous teachers participation in the intercultural degrees collegiate, what has shown a greater dialogue with the communities. In the intercultural relationship between scientific knowledge and Pataxó traditional knowledge, it is shown an approximation to the multiculturalist current, which is guided by intercultural bias. Thus, some attempts of intercultural practices were noticed inside school by teachers, bumping into curriculums established by the State Department of Education, poor infrastructure, lack of specific teaching materials, among others.",https://ri.ufs.br/handle/riufs/4814,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Angelo, Leonardo Bassoli",http://lattes.cnpq.br/,"Carrara, Angelo Alves||Não informado pela instituição",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4720516J5||Não informado pela instituição,"Slemian, Andréa||Domingues, Beatriz Helena||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4795290P5||http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4780136A6||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição,Guido Tomás Marlière e a política indigenista em Minas Gerais (1813-1829),2014,Universidade Federal de Juiz de Fora (UFJF),UFJF,Brasil,ICH – Instituto de Ciências Humanas,Programa de Pós-graduação em História,CNPQ::CIENCIAS HUMANAS::HISTORIA,openAccess,masterThesis,Civilização de índios no século XIX||Política indigenista no Brasil||Guerra Justa||Civilization of Indians in Brazil in the Nineteenth Century||Indigenous politics in Brazil||Just War,Não informado pela instituição,por,"Guido Tomás Marlière foi um militar francês que chegou ao Brasil na comitiva da Família Real portuguesa, em 1808. Em 1813, iniciou um trabalho de civilização dos índios em Minas Gerais, função na qual ascenderia ao ponto de chegar ao posto de diretor-geral dos índios de Minas Gerais, no período imperial (1824). Em dezesseis anos, compôs um projeto que visava incorporar os indígenas do Leste de Minas Gerais, na região do rio Doce e afluentes à sociedade colonial/imperial, de forma que pudessem se considerar e atuar como súditos/cidadãos da realidade brasileira de seu tempo, através da inserção política, desenvolvimento econômico e inclusão social. Porém, antes disso era necessário que se destituíssem de sua cultura e incorporassem as noções do “homem civilizado”, quando haveria todo um aparato logístico e instituições a exercer esse trabalho, como as Divisões Militares do Rio Doce, a Junta de Conquista, Civilização dos Índios e Navegação do Rio Doce e, no período imperial, a Direção-Geral dos Índios de Minas Gerais, chefiada por Marlière durante cinco anos. Neste trabalho, analisei a atuação de Guido Marlière durante os dezesseis anos em que se ocupou da política para os índios de Minas Gerais, trabalho que não foi isento de tensões, como conflitos entre índios e entre esses e o indivíduo civilizado, e também a visão de outros agentes dessa atividade, como seus subordinados. Utilizando fontes primárias oficiais da política indigenista de Minas Gerais e da Coroa portuguesa/Império do Brasil, bem como correspondências provenientes de um cotidiano administrativo e apontamentos de viajantes europeus que conviveram com indígenas nesse período, procurei situar o trabalho de Marlière no contexto de paulatina inserção do indígena na sociedade do Brasil no início do século XIX.",https://repositorio.ufjf.br/jspui/handle/ufjf/604,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Costa, Ivys Medeiros da",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Terra indígena x terra de usina: legislação socioambiental e fundiária e os conflitos na TI Potiguara Monte-Mor-PB,2014,Universidade Federal da Paraíba (UFPB),UFPB,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Conflitos fundiários||Conflitos socioambientais||Índios Potiguara||Setor sucroalcooleiro||Territorialidade||Agrarian conflicts||Socio environmental conflicts||Potiguara indians||Sugar ethanol sector||Territoriality||CIENCIAS BIOLOGICAS::ECOLOGIA,Não informado pela instituição,por,"The history of the contact with indigenous people in Brazil has been marked by agrarian and socio-environmental conflicts due to the confrontation with big development governmental projects supported by private companies, aiming at the exploration of natural resources and thus causing a continuous deterritorialization of indigenous people. The main objective of this work is to analyze the agrarian and socio environmental conflicts in the Potiguara Monte Mor indigenous land in the North coast of Paraíba caused by the presence of sugar and ethanol mills in these lands and of an environmental protection area in indigenous lands. The research involved many different methodological procedures such as, a bibliographical research about the Brazilian environmental and Indian culture legislation from the 17th century to the 21st century; a documental research about the administrative processes filed by the IBAMA from 1990 to 2012, and the extra judicial conflict resolution through actions by the Federal Public Ministry and other social agents; a field research which aimed at mapping the agrarian and socio environmental conflicts in the Potiguara Monte Mor/PB land by identifying the ones involved in these conflicts; and at last, a research-action video was recorded with the participation of teachers and students of the Cacique Domingos School in the Portiguara Monte Mor land to identify the environmental problems caused by deforestation, and inappropriate garbage disposal. Due to it, some field activities like seedling planting at the river source and garbage collection in the Village were done. To do so, a qualitative research with exploratory semi structured interviews with a descriptive bias was held. The methodology of the conflicts mapping was developed based on Little (2006) through the ethnography of the conflicts, and the analysis of the Bardin content (2004) resulted in the visibility of the agrarian and environmental conflicts in the Potiguara Monte Mor land. The research action through the video managed to touch emotionally the community to the environmental problems with autonomy from reterritorialization. Finally, the research points out some suggestions of the public policies use which lead to solutions and prevention of these conflicts like the demarcation process of that lands by the legal ratification of the demarcation by the Government","COSTA, Ivys Medeiros da.Terra indígena x terra de usina: legislação socioambiental e fundiária e os conflitos na TI Potiguara Monte-Mor-PB. 2014. 155 f. Dissertação (Mestrado em Desenvolvimento e Meio Ambiente) - Universidade Federal da Paraí­ba, João Pessoa, 2014.||https://repositorio.ufpb.br/jspui/handle/tede/4569",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"MEIRA, Jean Paul Gouveia.",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Cultura política indígena e lideranças tupi nas capitanias do norte - século XVII.,2014,Universidade Federal de Campina Grande (UFCG),UFCG,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Lideranças Indígenas||Capitanias do Norte||Família Arcoverde||Família Camarão||Nobreza Indígena||Cultura Política Indígena||Índios da Região Norte||Índios Tupi||Relação Índios/Colonizadores||Indigenous Political Culture||Índios - Período Colonial||Indians of the Northern Region of Brazil||História do Brasil.,Não informado pela instituição,por,"Esta pesquisa procurou analisar as estratégias políticas elaboradas pelas lideranças indígenas Tupi, que valorizaram acordos ou negociações com as autoridades portuguesas, na tentativa da obtenção de mercês (favores políticos, títulos nobiliárquicos, insígnia de cavaleiro, sesmaria, etc.) pelos serviços prestados à coroa portuguesa. Ao longo deste estudo, constatou-se que as chefias Tupi souberam obter vantagens e direitos ao se apropriarem dos códigos portugueses, como a honra e o prestígio social adquirido quando ocuparam espaços de poder no Império Ultramarino Português. A apropriação dos novos valores possibilitou a mudança na dinâmica interna dos povos indígenas, ao mesmo tempo em que as famílias Tupi, Camarão e Arcoverde, se perpetuaram no comando das aldeias nas chamadas capitanias do Norte. Para a efetivação desta pesquisa, o diálogo com manuscritos coloniais disponíveis no Arquivo Histórico Ultramarino de Lisboa tornou-se fundamental. Tal arquivo possui grande número de requerimentos ou petições dos capitães indígenas, que buscaram, constantemente, recompensas bastante cobiçadas.","http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/438||MEIRA, Jeal Paul Gouveia. Cultura política indígena e lideranças tupi nas capitanias do norte - século XVII. 2014. 103f. (Dissertação de Mestrado), Programa de Pós-graduação em História, Centro de Humanidades, Universidade Federal de Campina Grande - Paraíba - Brasil, 2014. Disponível em: http://dspace.sti.ufcg.edu.br:8080/jspui/handle/riufcg/438",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Caldas, Aline Diniz Rodrigues",Não informado pela instituição,"Santos, Ricardo Ventura||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Mortalidade por cor ou raça, com foco nos indígenas: perspectivas comparativas entre o Censo Demográfico de 2010 e Sistemas Nacionais de Informação em Saúde",2014,Fundação Oswaldo Cruz (FIOCRUZ),FIOCRUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Não informado pela instituição,Não informado pela instituição,por,"Desigualdades nas condições de vida, considerando variáveis como cor ou raça e etnia,vêm sendo crescentemente investigadas no Brasil ao longo dos últimos anos. No caso do segmento indígena, uma importante limitação é quanto à disponibilidade de dados para subsidiar tais análises. Esta tese, estruturada na forma de três artigos, aborda, a partir de bases de dados de representatividade nacional, indicadores de saúde, com foco na mortalidade de indígenas. No primeiro, foram investigadas as taxas de mortalidade(TM) geral padronizadas, bem como as TM por faixas de idade segundo cor ou raça para o Brasil e regiões, a partir dos dados do universo do Censo de 2010 em comparação com o Sistema de Informação sobre Mortalidade (SIM). A partir do Censo,as TM padronizadas mais elevadas foram apresentadas por indígenas nos domicílios urbanos, no Brasil e em todas as regiões, exceto no Norte, e nos domicílios rurais no Sudeste. No segundo, foram comparados os níveis da mortalidade infantil a partir dos dados do Censo 2010 e daqueles derivados do SIM e do Sistema Nacional sobre Nascidos Vivos (SINASC) para o mesmo período. Segundo os dados censitários, em todas as regiões, para os indígenas, as taxas de mortalidade infantil (TMI) foram mais elevadas do que nos demais segmentos populacionais, correspondendo a 23,0óbitos/1000 nascidos vivos no país. A partir do SIM/SINASC, as TMI para os indígenas foram mais elevadas que aquelas derivadas dos dados censitários, correspondendo a40,6/1000 no país. Em comparação com os demais segmentos de cor ou raça as TMI dos indígenas foram mais elevadas em todas as regiões, exceto no Nordeste. No terceiro trabalho, a mortalidade infantil foi analisada segundo componentes e causas básicas de óbitos, de acordo com a cor ou raça, a partir das informações do SIM e do SINASC nos anos de 2009 e 2010. Para o período neonatal, as taxas de mortalidade mais elevadas foram observadas em indígenas e pretos em todas as regiões, exceto no Norte. No período pós-neonatal, as TM dos indígenas foram as mais elevadas em todas as regiões, sendo 5,4 vezes superior àquela da população brasileira geral. De todos os óbitos em indígenas menores de 1 ano de idade, 61,0 por cento ocorreram neste período. Quanto às causas básicas de mortalidade segundo componentes, no período neonatal precoce a prematuridade foi a principal na população em geral, enquanto nos indígenas prevaleceu a asfixia/hipóxia. Nos períodos neonatal tardio e pós-neonatal, as infecções foram as principais causas em todas as categorias de cor ou raça. Entretanto, nos indígenas as infecções corresponderam a mais de 50 por cento das causas de óbitos no período pós-neonatal. Conclui-se que os indicadores analisados apontam para expressivas desigualdades entre indígenas e os demais segmentos da população brasileira e que, de maneira geral, ações de atenção básica efetivas, comparativamente de baixo custo, poderiam em larga medida contribuir para a redução dessas desigualdades. Apesar de os princípios da equidade e da atenção diferenciada serem norteadores do Subsistema de Atenção à Saúde Indígena, as elevadas taxas de mortalidade infantil de indígenas indicam que as ações de saúde para este segmento populacional ainda estão bastante distantes de reduzir as iniquidades existentes.",https://www.arca.fiocruz.br/handle/icict/13157,Não informado pela instituição,Não informado pela instituição,"CALDAS, Aline Diniz Rodrigues. Mortalidade por cor ou raça, com foco nos indígenas: perspectivas comparativas entre o Censo Demográfico de 2010 e Sistemas Nacionais de Informação em Saúde. 2014. 143 f. Tese (Doutorado em Epidemiologia em Saúde Pública) - Escola Nacional de Saúde Pública Sergio Arouca, Fundação Oswaldo Cruz, Rio de Janeiro, 2014."
"Santos, Lalita Paiva",Não informado pela instituição,"Cardoso, Andrey Moreira||Não informado pela instituição",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Efetividade de vacinas contra a hospitalização por doença respiratória aguda baixa em crianças indígenas guarani menores de cinco anos no Sul e Sudeste do Brasil,2014,Fundação Oswaldo Cruz (FIOCRUZ),FIOCRUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Não informado pela instituição,Não informado pela instituição,por,"Introdução: Mundialmente as infecções respiratórias agudas (IRA) figuram entre as principais causas de morbimortalidade em crianças menores de 5 anos. As IRA são ainda mais relevantes entre as crianças indígenas Guarani desse grupo etário, nas quais a proporção de hospitalização por doenças do aparelho respiratório correspondeu a 77,6% e a taxa de mortalidade específica por IRA em menores de 5 anos foi 20 vezes maior do que para não indígenas. As vacinas correspondem a uma das principais estratégias mundiais na redução da morbimortalidade de crianças menores de 5 anos. Este trabalho utilizou o banco de dados de um estudo caso-controle sobre fatores de risco para hospitalização por doença respiratória aguda baixa (DRAB) em crianças indígenas Guarani menores de cinco anos residentes em 83 aldeias do sul e sudeste do Brasil para investigar a efetividade das vacinas contra a hospitalização por DRAB. Objetivo: Analisar a efetividade das vacinas presentes no calendário vacinal indígena (2007-2008) na prevenção da hospitalização por DRAB. Método: O desfecho do estudo foi definido como hospitalização por DRAB. A efetividade foi analisada segundo as seguintes situações vacinais da criança: estar vacinada para uma dada vacina com efeito biológico específico contra agentes etiológicos de IRA (Tetravalente = DTP + Hib; Influenza ou Pneumocócica 23-valente); estar vacinada para conjunto das vacinas com efeito biológico específico contra agentes etiológicos de IRA (tetravalente, influenza e pneumocócica 23-valente); estar vacinada para o conjunto das vacinas contra os agentes etiológicos de IRA, além de vacinada contra sarampo (SCR) e varicela; e estar vacinado com todas as vacinas recomendadas para a idade presentes no calendário vacinal indígena. Foram utilizados dois critérios para avaliar a adequação vacinal: ter recebido pelo menos uma dose da vacina recomendada para a idade (EV1) e ter recebido todas as doses da vacina recomendada para idade (EV2). A efetividade das vacinas foi ajustada pelo conjunto das variáveis retidas no modelo multivariado final de determinação das hospitalização por DRAB nas crianças Guarani (renda estável per capita domiciliar, numero de moradores no domicílio, localização do fogo principal, idade materna, peso ao nascer) (Modelo final 1). Um segundo ajuste foi feito considerando também a o recebimento ou não das demais vacinas sem efeito biológico específico contra agentes etiológicos de IRA (Modelo final 2). Resultados e Discussão: As efetividades vacinais encontradas após ajuste pelos modelos finais 1 (EV1) e 2 (EV 2) foram: tetravalente (EV1:-40%; EV2:33%); influenza (EV1:46%; EV2:-52%); pneumocócica 23-valente (EVbruta:27%); conjunto das vacinas com efeito específico contra agentes etiológicos de IRA (EV1:22%; EV2:11%); conjunto das vacinas com efeito específico contra agentes etiológicos de IRA + sarampo + varicela (EV1:26%; EV2:49%); todas as vacinas do calendário vacinal indígena (EV1:46%; EV2:56%). Todos os resultados não foram estatisticamente significantes. Conclusão: São necessários mais estudos sobre vacinas com populações indígenas, buscando superar algumas potenciais limitações encontradas neste estudo, que poderia justificar a ausência de efetividade das vacinas, tais como: baixo poder do estudo; baixa qualidade dos imunobiológicos, baixa especificidade no diagnóstico do desfecho; desconhecimento sobre os padrões de circulação dos agentes etiológicos antes e após a introdução das vacinas.",https://www.arca.fiocruz.br/handle/icict/24307,Não informado pela instituição,Não informado pela instituição,"SANTOS, Lalita Paiva. Efetividade de vacinas contra a hospitalização por doença respiratória aguda baixa em crianças indígenas guarani menores de cinco anos no Sul e Sudeste do Brasil. 2014. 65 f. Dissertação (Mestrado em Epidemiologia em Saúde Pública) - Escola Nacional de Saúde Pública Sergio Arouca, Fundação Oswaldo Cruz, Rio de Janeiro, 2014."
"Bombardi, Fernanda Aires",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Pelos interstícios do olhar do colonizador: descimentos de índios no Estado do Maranhão e Grão-Pará (1680-1750),2014,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Colonização||Colonization||Descimentos indígenas||Estado do Maranhão e Grão-Pará||Indians Descimentos||Século XVII e XVIII||Seventeenth and eighteenth century||State of Maranhão e Grão-Pará,Não informado pela instituição,por,"Esta dissertação objetiva compreender a prática dos descimentos indígenas no Estado do Maranhão e Grão-Pará, entre os anos 1680 e 1750. Além de buscarmos entender de que forma esta política contribuiu para a expansão das fronteiras coloniais e para a inserção de mão de obra no Estado, analisamos a atuação e os interesses dos agentes envolvidos na realização dos descimentos, a saber: principais indígenas, missionários, funcionários régios, moradores, deputados da Junta das Missões e populações nativas",http://www.teses.usp.br/teses/disponiveis/8/8138/tde-08012015-164954/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Barreto, Marcos Rodrigues",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Vultos na névoa : do discurso histórico do preconceito à resistência do índio urbano no cenário fluminense,2014,Universidade Federal do Estado do Rio de Janeiro (UNIRIO),UNIRIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,MULTIDISCIPLINAR||INTERDISCIPLINAR||SOCIAIS E HUMANIDADES||Urban indian||Cultural heritage||Índios urbanos||Resistência||Patrimônio indígena,Não informado pela instituição,por,"Dissertação também disponível em formato impresso, com o número de chamada CCH MMS 2014/07","BARRETO, Marcos Rodrigues. Vultos na névoa: do discurso histórico do preconceito à resistência do indio urbano no cenário fluminense. 2014. 170 f. Dissertação (Mestrado em Memória Social) - Universidade Federal do Estado do Rio de Janeiro (2003-), Rio de Janeiro, 2014.||http://hdl.handle.net/unirio/11636",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Pontes, Jackelyne de Souza",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Estudo epidemiológico da cárie dentária no povo do DSEI Xavante/MT polo base Água Boa,2014,Universidade Federal de Mato Grosso (UFMT),UFMT,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Saúde bucal indígena||Cárie dentária indígena||Comunidades remotas||Índios sul-americanos||Programas nacionais de saúde||CNPQ::CIENCIAS DA SAUDE::SAUDE COLETIVA||Indigenous oral health||Indigenous dental caries||Remote communities||Indians south american||National health programs,Não informado pela instituição,por,"This paper aims to disseminate knowledge about oral health conditions through an epidemiological study of dental caries among the people of DSEI Xavante / MT, seeking to better understand the configuration of oral patterns referred people. Objective: To analyze factors associated with the prevalence of caries of the DSEI Xavante / MT Base Good Water Polo, residing in Mato Grosso, in 2012 population factors. Method: This cross-sectional study of the Xavante population served from January to June 2012 in phase I of the Project Smiling Brazil Indigenous. The dependent variables were the CPO-D index (decayed tooth, missing and filled teeth) and the ceo-d (decayed tooth extracted and filled teeth) of the continuous type (which allows measurement) and the independent variables: gender, age, aspects cultural (tobacco use, dietary habits, self-care practices, adornment or modification in the oral cavity), access to the urban area (away from the village to the city, means of locomotion). Data will be analyzed using descriptive statistics, bivariate analysis and multiple Poisson regression, and the level of significance of 5%. Results: The prevalence of dental caries in Xavante population studied was 99.38%, while the average of the CPO-D index was found to be 10.40. The fillings constituted only 1.72% of the index, whereas decayed and lost parts formed, respectively, 69.83% and 28.45%. There was a significant association between gross inequality in the distribution of the disease and the type of dentition and both remained significantly associated in the adjusted model. The caries severity was also significantly associated with age group and type of dentition.","PONTES, Jackelyne de Souza. Estudo epidemiológico da cárie dentária no povo do DSEI Xavante/MT polo base Água Boa. 2014. 73 f. Dissertação (Mestrado em Saúde Coletiva) - Universidade Federal de Mato Grosso, Instituto de Saúde Coletiva, Cuiabá, 2014.||http://ri.ufmt.br/handle/1/466",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, Elizene Miranda da",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Processo de alcoolização em uma comunidade Yanomami de Roraima: o caso dos Yawaripë de Xikawa,2014,Universidade Federal de Roraima (UFRR),UFRR,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Índios Yanomami||Alcoolização||Saúde indígena||Yanomami indians||Alcoholization||Indian health||CNPQ::CIENCIAS DA SAUDE,Não informado pela instituição,por,"This work is a study about the use of alcoholic beverages by the Yawari, Yanomami sub-group, inhabitants of the Ajarani River region, Roraima, Brasil, seeking to frame them on the historic context, social and cultural dynamics of the interethnic relationships. The methodological theoretical referential to understand the theme was based on the “integrative proposal”, which link three conceptual lines: dependence, alcoholization process and problems related to the use of alcoholic beverages. In applying this search it was chosen the qualitative method, privileging the observation and deep interview questions, based in reference works of authors in anthropology (Yanomami’s ethnography) collective health and epidemiology. Bibliographic research and consultations on websites of governmental organizations and non governmental organizations were undertaken. The interviews were applied to local leaders, indians and other people who lived or worked for many years with the Yanomami. From this study, it was possible to identify the associate factors of consumption, strategies to get the beverages and to refrain the abuse of alcohol, the consumed substances, the circumstances, motivations and senses attributed to use of alcoholic beverages by indians. Among the three conceptual lines, the Yawari were not identified with dependence syndrome to the use of alcohol; as a result of the problems related with excessive use of alcohol aggravating of health (physical and psychological) of individuals were verified. It was also identified some positive and negative views that were related to the use of alcoholic beverages associated to behaviour and internal rules. The misuse of alcohol in the researched community is a heterogeneous and collective phenomenon that play a constructive and socializing function, but it was also related to the negative identity, to the prejudice of the surrounding society, to the social, cultural and economic degradation of the community.","SILVA, Elizene Miranda da. Processo de alcoolização em uma comunidade Yanomami de Roraima: o caso dos Yawaripë de Xikawa. 2014. 87f. Dissertação (Mestrado em Ciências da Saúde) - Programa de Pós-Graduação em Ciências da Saúde, Universidade Federal de Roraima, Boa Vista, 2014.||http://repositorio.ufrr.br:8080/jspui/handle/prefix/701",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
