Autor(a),ID Lattes do(a) autor(a),Orientadores,ID Lattes dos orientadores,Membros da banca,ID Lattes dos membros da banca,Título,Ano de defesa,Instituição de defesa,Sigla da instituição de defesa,País da instituição de defesa,Departamento da instituição de defesa,Programa de Pós-Graduação da instituição de defesa,Área do conhecimento CNPq,Tipos de acesso,Tipo de documento,Assuntos em português,Assuntos em inglês,Idioma,Resumo,Link de acesso,Resumo em Português,Resumo em Inglês,Referência Bibliográfica
"Camêlo, Gerson Vieira",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Four black revolutionary plays: Amiri Baraka e a construção de uma dramaturgia revolucionária negra,2010,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Amiri Baraka||Amiri Baraka||Black theater||Construção de uma dramaturgia revolucionária||Construction of a revolutionary dramaturgy||Four black revolutionary plays||North-American black theater||Quatro peças revolucionárias negras||Teatro negro||Teatro negro norte-americano,Não informado pela instituição,por,"Esta pesquisa pretende apontar a presença e a representação de elementos revolucionários nas estruturas formais das Four Black Revolutionary Plays: All Praises to the black man (Quatro Peças Revolucionárias Negras: Todos os louvores ao homem negro). Peças escritas pelo dramaturgo negro Amiri Baraka que, sobretudo nos anos sessenta, se colocou contra o establishment e produziu uma dramaturgia que pregava a valorização da cultura negra, o engajamento político e a rebeldia contra os valores do status quo branco e de parte da classe média negra norte-americana. Nossas hipóteses, aqui apresentadas, são de que a obra baraqueana é processual porque não se finda em um único período ou obra, mas guia-se por uma necessidade de mudança contínua em face dos acontecimentos históricos e sociais que o dramaturgo vivencia enquanto escreve suas peças e porque busca reescrever uma nova história e mitologia negra. Desta forma, ao procurar valorizar a negritude e os outros valores apregoados pelo movimento Black Power e pelo nacionalismo negro, Baraka desenvolve uma dramaturgia contundente que tenta abarcar as demandas da comunidade negra e que a instigue a agir coletivamente.",http://www.teses.usp.br/teses/disponiveis/8/8147/tde-16022011-101923/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
CRISTIANE RIBEIRO MAUAD,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,[en] GEOCHRONOLOGICAL VARIATIONS OF CARBON BLACK AND PAHS IN GUANABARA BAY AS INDICATORS OF COMBUSTION SOURCES,2010,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] BAIA DE GUANABARA||[pt] COMBUSTIVEL ALTERNATIVO||[pt] CARBONO NEGRO||[en] GUANABARA BAY||[en] ALTERNATIVE FUEL||[en] BLACK CARBON,Não informado pela instituição,por,"[pt] As pesquisas sobre carbono negro (BC) vêm ganhando grande importância nos últimos anos, não somente devido a sua capacidade de atuar como traçador histórico de processos de combustão em uma determinada região, mas também devido a sua capacidade de sorver contaminantes hidrofóbicos de ambientes aquosos. Buscou-se estudar a geocronologia de dois subprodutos provenientes de processos de combustão (BC e HPAs - hidrocarbonetos policíclicos aromáticos), que podem ter origem tanto de queima de biomassa quanto de combustíveis fósseis em um testemunho sedimentar coletado da região noroeste da Baía de Guanabara. Foram avaliadas suas possíveis relações, entre si e com o teor de carbono orgânico presente no sedimento. Avaliaram-se também as possíveis fontes dos HPAs presentes nas amostras, traçando um histórico de queima da região, caracterizada por um acentuado trafego veicular e poluição crônica por diversos compostos. O testemunho foi seccionados em intervalos de 2 cm, onde foram utilizados os segmentos entre 0-72 cm somando totalizando 30 amostras. A metodologia analítica utilizada para a determinação do BC foi a CTO-375, baseada na retirada da matéria orgânica (não-BC) por combustão na presença de oxigênio em excesso, restando somente a fração mais refratária composta pelo BC. Embora a variação percentual de BC tenha apresentado uma média de 0,36 (+-) 0,08 % p.s. ao longo do testemunho, foi observado que o mesmo compõe uma fração significativa do carbono orgânico total (TOC) desta região chegando a representar até 18% p.s. do TOC. A razão C/N possibilitou mostrar que grande parte de matéria orgânica presente neste local é proveniente de origem marinha. O método utilizado para a determinação da concentração dos HPAs foi o EPA 3540C, baseado na extração dos analitos da matriz, a purificação dos extratos através da remoção de interferentes. Através das razões diagnósticas e da análise de componentes principais (PCA) foi possível traçar uma transição das principais fontes de HPAs neste ambiente, mostrando a predominância de HPAs pirogênicos nas amostras mais antigas, para uma maior contaminação petrogênica nas amostras mais recentes. Ainda foi possível comprovar a afinidade de HPAs pirogênicos à presença de BC. Análises de microscopia eletrônica de varredura (SEM) contribuíram para uma maior compreensão das características morfológicas do sedimento, mostrando este ser rico em material amorfo e diatomáceas cêntricas. Esta análise também possibilitou a identificação visual da partícula de BC, porém, a falta de um pré-tratamento nas amostras dificultou o seu reconhecimento. Foram realizadas análises de ressonância magnética nuclear (CP/MAS (13)C NMR) visando possibilidades futuras de determinação de BC por esta técnica. As análises de NMR mostraram que o elevado teor de carbono aromático presente na amostra ambiental, relacionado principalmente a presença de lignina, interfere no sinal de NMR para a determinação de BC, sendo necessária a sua oxidação. Análises de CP/MAS-NQS (13)C NMR possibilitaram a separação das frações de BC, mostrando um teor acentuado de carbonos não-substituídos, sugerindo maior aporte de BC proveniente de queima ao longo do testemunho. Na amostra mais superficial, percebeu-se maior presença de carbonos quaternários, indicando o aumento no aporte de BC oriundo de combustão de combustíveis fósseis.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=16588&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=16588&idi=2||http://doi.org/10.17771/PUCRio.acad.16588,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
LETICIA GOMES DA LUZ,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,[en] INVESTIGATION OF THE BLACK CARBON IN SEDIMENTS OF GUANABARA BAY AND MANGROVES: DISTRIBUTION AND SORPTION OF PAHS,2007,Pontifícia Universidade Católica do Rio de Janeiro (PUC-RIO),PUC_RIO,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,[pt] SEDIMENTO||[pt] ANALISE ELEMENTAR||[pt] MATERIA ORGANICA||[pt] CARBONO NEGRO||[pt] MANGUEZAL||[pt] BAIA DE GUANABARA||[en] SEDIMENT||[en] ELEMENTAL ANALYSIS||[en] ORGANIC MATTER||[en] BLACK CARBON||[en] MANGROVE||[en] GUANABARA BAY,Não informado pela instituição,por,"[pt] O crescimento populacional vem acarretando um incremento no consumo de combustíveis fósseis e na queima de biomassa e, como conseqüência, um aumento na fonte de partículas de carbono negro (ou black carbon - BC) em ambientes costeiros e estuarinos. Este material orgânico refratário vem sendo estudado nos últimos 30 anos e é considerado um importante reservatório geoquímico. Todavia, sua função no ciclo do carbono ainda não é totalmente caracterizada. O BC desempenha um papel de causador de problemas ambientais (como aquecimento global) e também de atenuador dos riscos representados pelos contaminantes orgânicos devido ao seu efetivo poder sorvente. Este trabalho apresenta de forma inédita a distribuição de BC em sedimentos e sua relação com compostos HPAs de uma região estuarina do Estado do Rio de Janeiro - Baía de Guanabara (ambiente conhecidamente afetado por poluição crônica de diversos compostos). Para realização da pesquisa, foi realizado primeiramente uma validação e escolha metodológica entre 2 protocolos de determinação de BC encontrados na literatura: oxidação química com dicromato/ácido sulfúrico e oxidação térmica a 375 oC, em que este último apresentou maiores vantagens e foi selecionado para determinar BC nas amostras de sedimento. Os teores de BC foram determinados por um analisador elementar Carlo Erba EA1110. Os teores de BC nos sedimentos superficiais (0-2 cm) de 25 estações da região interna da baía foram de 0,19 %p.s. . +- 0,07 %p.s. ., variando entre 0,03 %p.s. . e 0,31 %p.s. . A distribuição na baía de Guanabara sugere a presença de um gradiente decrescente de partículas pirogênicas da região de fundo da baía em direção à zona costeira. Determinações de carbono orgânico total (TOC), razões molares C/N e distribuições BC:TOC (5,35 % +- 2,45 %, n = 25) foram dados adicionais avaliados. Testemunhos de sedimento de 90 cm de comprimento de 3 manguezais da região norte foram estudados: Suruí, Nova Orleans e Piedade, que exibiram teores de BC de 0,11 %p.s. . +- 0,08 %p.s. . e BC:TOC de 1,99 % +- 1,59 % (n = 62). A relação entre o material BC e HPAs (determinados em estudo anterior) nas camadas sedimentares pôde ser analisada através de correlações e da análise de componentes principais e revelaram uma tendência de sorção destes compostos contaminantes com BC nos bosques de Nova Orleans e Suruí. Em Piedade, as razões de compostos HPAs alquilados (1,7-dimetilfenantreno e 2,6- dimetilfenantreno) apontaram para um domínio de produtos de combustão de madeira, que não pode ser isolado pela metodologia aplicada. Adicionalmente, a sorção de HPAs no material BC foi confirmada pela realização de um experimento de fortificação de pireno (concentrações monitoradas por análise de fluorescência - espectrofluorímetro de luminescência Perkin Elmer LS55B). Os resultados discutidos aumentaram o conhecimento sobre as diferentes frações da matéria orgânica nos sedimentos da Baía de Guanabara e apontam para a importância da fração carbono negro (ainda pobremente pesquisada no Brasil) no carbono orgânico total e na regulação da liberação de contaminantes hidrofóbicos para o ambiente e biota.",https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=10537&idi=1||https://www.maxwell.vrac.puc-rio.br/colecao.php?strSecao=resultado&nrSeq=10537&idi=2||http://doi.org/10.17771/PUCRio.acad.10537,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Ried, Katja [UNESP]",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Can entanglement explain black hole entropy?,2010,Universidade Estadual Paulista (UNESP),UNESP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Buracos negros (Astronomia)||Teoria quântica de campos||Black holes (Astronomy)||Quantum field theory,Não informado pela instituição,eng,"When seeking inspiration for a future theory of quantum gravity, studying black holes is a promising ansatz, since they present us with several puzzles at the intersection of quantum theory and gravity. Among these is their entropy: although there are compelling arguments for its existence, its origin and statistical meaning remain a mystery. Previous work showed that at least some aspects of this phenomenon can be accounted for by the entanglement of quantum fields across the horizon: if a field is globally in a pure state, yet part of it is hidden behind the event horizon, then the reduced state of the remainder possesses non-zero entropy. This is the possibility we explore in the present work, in the simplest of settings: a ground-state escalar field, defined in three-dimensional, flat or unifromily curved space, and derive an expression for the entropy, which is evauated numerically. the results show that the entropy scales with the boundary area of the inaccessible region, a key feature of black hole entropy known as the area law. Furthermore. we conclude that the dominant contribution to the entropy is due to short-range interactions, and discuss some physical implications of this insight for the puzzle of black hole entropy","RIED, Katja. Can entanglement explain black hole entropy?. 2011. 75 f. Dissertação (mestrado) - Universidade Estadual Paulista, Instituto de Física Teórica, 2011.||http://hdl.handle.net/11449/91804||000683498||ried_k_me_ift.pdf||33015015001P7||8525680767393616",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Silva, Izabel da",Não informado pela instituição,"Pansardi, Marcus Vinicius||Não informado pela instituição",Não informado pela instituição,"Eyng, Ana Maria||Ferreira, Naura Syria Carapeto||Não informado pela instituição||Não informado pela instituição||Não informado pela instituição",Não informado pela instituição,Políticas públicas em educação para negros: a implementação da lei 10.639/03.,2009,Universidade Tuiuti do Paraná,UTP,Brasil,Educação,Mestrado em Educação,CIENCIAS HUMANAS::EDUCACAO,openAccess,masterThesis,Políticas públicas em educação||Ações afirmativas para negros||Lei 10.639/09||Educação afrodescendente,Public policies in education||Affirmative action for blacks||Education of african descent,por,"This dissertation addresses the Public Policies in the education of the black population in Brazil. Its overall objective is to analyze Law 10.639/03 as one of the Public Policies of Affirmative Action, which made compulsory the teaching of African and Afro-Brazilian History and Culture in all teaching establishments at the elementary school level.Specifically, this dissertation aims to research affirmative actions for blacks in the field of education and particularly analyzes the implementation process of the said law. the problems discussed refer to the difficulties in implementing this law in Brazil specifically in the state of Paraná. The theoretical reference of this work is placed in the perspective of historical materialism. Therefore, the analysis aims to relate the concept of social class with that of race and racism among other factors. This work was based mainly on works by the following researchers: Antonio Sergio Alfredo Guimarães, Carlos Hasenbalg, Florestan Fernandes, Fulvia Rosenberg, Henrique Cunha, Kabengele Munanga Otávio Ianni and Petronilla Beatriz Gonçalves e Silva, and others who have contributed to the knowledge of the theme. The methodology used is supported in the bibliographical analysis of official documents and interviews. The conclusion points out the limitations of the public policies in the implementation of the said law. One of the obstacles to such implementation is related to the lack of continuing education of teachers to enable them to work with Afro-Brazilian and African History and Culture so that they have the tools to engage in discussions and debates in the classroom. Moreover, it was observed that the implementation of the law did not happen mainly because of the racial prejudice which permeated the very fabric of school.",http://tede.utp.br:8080/jspui/handle/tede/1405,"A presente dissertação aborda as Políticas Públicas na educação para a população negra no Brasil. Tem como objetivo geral fazer uma análise da Lei 10.639/03 como uma das Políticas Públicas de Ações Afirmativas, que tornou obrigatório o ensino da História e Cultura Afro-Brasileira e Africana em todos os estabelecimentos de ensino da educação básica. E seu objetivo específico é pesquisar as ações afirmativas para negros no campo da educação, em particular o processo de implementação da referida lei. A problemática discutida aqui se refere às dificuldades de implementação desta lei no Brasil e especificamente no Estado do Paraná. O referencial teórico deste trabalho se coloca na perspectiva do materialismo histórico. Assim, a análise se volta para relacionar conceito de classe social com os de raça, racismo, entre outros. Este trabalho foi embasado, principalmente, nas obras dos pesquisadores: Antonio Sergio Alfredo Guimarães, Carlos Hasenbalg, Florestan Fernandes, Fúlvia Rosenberg, Henrique Cunha Jr, Kabengele Munanga, Otávio Ianni e Petronilha Beatriz Gonçalves e Silva, entre outros que deram sua contribuição para o conhecimento do tema. A metodologia empregada se sustenta na análise bibliográfica, documentos oficiais e entrevistas. A conclusão aponta para os limites das políticas públicas na implementação da referida lei. Um dos obstáculos a essa implementação está relacionado à falta de formação continuada dos professores para trabalharem com a História e Cultura Afro-Brasileira e Africana, pois instrumentá-los possibilita as discussões e debates em sala de aula. Por outro lado, observou-se que a implementação da lei não se efetivou principalmente por conta do preconceito racial impregnado nas próprias estruturas da escola.","This dissertation addresses the Public Policies in the education of the black population in Brazil. Its overall objective is to analyze Law 10.639/03 as one of the Public Policies of Affirmative Action, which made compulsory the teaching of African and Afro-Brazilian History and Culture in all teaching establishments at the elementary school level.Specifically, this dissertation aims to research affirmative actions for blacks in the field of education and particularly analyzes the implementation process of the said law. the problems discussed refer to the difficulties in implementing this law in Brazil specifically in the state of Paraná. The theoretical reference of this work is placed in the perspective of historical materialism. Therefore, the analysis aims to relate the concept of social class with that of race and racism among other factors. This work was based mainly on works by the following researchers: Antonio Sergio Alfredo Guimarães, Carlos Hasenbalg, Florestan Fernandes, Fulvia Rosenberg, Henrique Cunha, Kabengele Munanga Otávio Ianni and Petronilla Beatriz Gonçalves e Silva, and others who have contributed to the knowledge of the theme. The methodology used is supported in the bibliographical analysis of official documents and interviews. The conclusion points out the limitations of the public policies in the implementation of the said law. One of the obstacles to such implementation is related to the lack of continuing education of teachers to enable them to work with Afro-Brazilian and African History and Culture so that they have the tools to engage in discussions and debates in the classroom. Moreover, it was observed that the implementation of the law did not happen mainly because of the racial prejudice which permeated the very fabric of school.","Silva, Izabel da. Políticas públicas em educação para negros: a implementação da lei 10.639/03. 2009. 162 f. Dissertação( Mestrado em Educação) - Universidade Tuiuti do Paraná, Curitiba, 2009."
"Neves, Juliano César Silva",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Buracos negros em universos brana com constante cosmológica,2008,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,black holes||Buracos negros||dimensões extras||extra dimensions||general relativity||relatividade geral,Não informado pela instituição,por,"Obtivemos famílias de soluções estáticas e esfericamente simétricas para buracos negros numa brana com vácuo, constante cosmológica não nula e imersa num bulk 5-dimensional assintoticamente anti-de Sitter. Para o caso das geometrias assintoticamente de Sitter, o único membro da família obtida foi a geometria Schwarzschild-de Sitter extrema. Para o caso de geometrias assintoticamente anti-de Sitter, obtivemos toda uma família de soluções, onde cada elemento desta família é determinado por uma constante C. Estudamos o comportamento destas soluções próximo e longe do horizonte de eventos. A seguir, analisamos a evolução de um campo escalar não massivo no exterior dos buracos negros obtidos. Verificamos analiticamente e numericamente o comportamento do potencial efetivo em função da coordenada tartaruga próximo ao horizonte de eventos. Para qualquer geometria ou solução desta família observamos que o campo escalar não massivo decai com o tempo, e o tipo de decaimento depende do valor da constante C. Assim, toda a família de soluções obtida mostrou-se estável.",http://www.teses.usp.br/teses/disponiveis/43/43134/tde-25112008-114932/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Nunes, Sylvia da Silveira",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Racismo contra negros: um estudo sobre o preconceito sutil,2010,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Blacks||Ciganos||Gypsy people||Negros||Preconceito||Prejudice||Raça (antropologia)||Race (anthropological)||Racism||Racismo,Não informado pela instituição,por,"O racismo é um tema pouco abordado na psicologia, no entanto, tratase de um problema social sério. Pesquisas têm observado, em vários países, a frequência cada vez maior da forma sutil de preconceito em contraposição à diminuição da forma mais explícita. Nesse sentido, nosso objetivo foi compreender melhor essa nova fisionomia do racismo o preconceito sutil. Uma parte do estudo foi realizada no Brasil e outra, na Espanha. Dentre os vários grupos humanos possíveis de ser alvo de práticas racistas, enfocamos o racismo contra negros no Brasil e contra gitanos na Espanha. Embora existam diferenças na história de cada grupo, é comum entre eles o fato de estar há séculos em território brasileiro e espanhol, respectivamente, e persistirem as práticas discriminatórias contra eles. A presente pesquisa combinou métodos quantitativo (escalas de preconceito sutil e flagrante de Pettigrew e Meertens) e qualitativo (entrevistas). No Brasil, 235 alunos responderam ao questionário e 71 estudantes, na Espanha. Destes, 15 foram entrevistados na pesquisa realizada no Brasil e 4, na Espanha. Para a análise dos dados quantitativos, foram feitas provas estatísticas. Para as entrevistas, foram formuladas categorias de análise. Os dados dos questionários apontaram: (1) maior facilidade dos espanhóis em declarar o racismo; (2) os homens mostraram maior preconceito do que as mulheres, tanto no Brasil quanto na Espanha; (3) houve maior expressão de preconceito sutil do que de preconceito flagrante, nas amostras dos dois países; (4) aproximadamente 75% da amostra brasileira se identifica como branca, mas apenas cerca de um terço tem ascendência branca. Ou seja, grande parte dos participantes são mestiços, mas se identificam como brancos. As entrevistas trouxeram mais elementos para a compreensão do racismo, apontando algumas questões da dinâmica do preconceito racial, tais como o problema da sutileza na discriminação; as brincadeiras racistas; a culpabilização da vítima; a responsabilização do negro para a mudança de sua situação e, com isso, a recusa às propostas de ação afirmativa; a falsa neutralidade na abordagem do tema racial; e, finalmente, a não percepção da racialização presente. As falas não racistas foram poucas e não chegaram a compor uma categoria em separado. Porém, foi possível também estudar a admissão do próprio racismo atitude essa que aponta um caminho para a superação do preconceito racial. Concluímos, enfim, que a presente tese trouxe contribuições para a reflexão do racismo sutil. Sugerimos outras pesquisas e intervenções a fim de que a reflexão sobre esse problema social favoreça a superação do preconceito nas relações humanas",http://www.teses.usp.br/teses/disponiveis/47/47131/tde-27072010-082636/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Rios, Flavia Mateus",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Institucionalização do movimento negro no Brasil contemporâneo,2009,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Ação coletiva||Black movement||Black organizations||Collective action||Movimento negro||Organizações negras||Protest||Protestos||Racial relations||Relações raciais,Não informado pela instituição,por,"Nesta dissertação, investigo o processo de institucionalização do Movimento Negro no Brasil contemporâneo. Este fato social tem requerido uma progressiva profissionalização dos militantes, a formalização e burocratização das organizações, bem como novas estratégicas de mobilização de recursos e especialização do ativismo. Em grande medida, essa institucionalização está ligada ao modo pelo qual o movimento se apropriou das oportunidades políticas oferecidas pelo Estado e pelo ambiente civil a partir da redemocratização brasileira. A dinâmica das organizações e o estilo dos protestos negros, objetos empíricos deste trabalho, expressam o modo como a ação coletiva negra se insere no cenário político atual.",http://www.teses.usp.br/teses/disponiveis/8/8132/tde-29102009-170307/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Jesus, Matheus Gato de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,"Negro, porém republicano: investigações sobre a trajetória intelectual de Raul Astolfo Marques (1876-1918)",2010,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,masterThesis,Black Intelectuals||Intelectuais negros||Literatura maranhense||Literature from Maranhão||Raul Astolfo Marques||Raul Astolfo Marques||Republic||República,Não informado pela instituição,por,"O presente trabalho é uma investigação sobre a trajetória intelectual de Raul Astolfo Marques (1876-1918). Fruto da geração de ex-escravos nascida sobre a égide da Lei do Ventre Livre (1871) e as transformações que levaram ao fim do trabalho servil e a capitulação da monarquia, o escritor logrou grande expressão pública no Maranhão da República Velha e conta entre os fundadores da Academia Maranhense de Letras. Na primeira parte desta dissertação intitulada Um Ilustre Desconhecido, tentamos compor a trajetória intelectual do escritor a partir de uma sociologia crítica das fontes na qual o autor é representado. Na segunda, As Cores da Aurora: história e contra-história da república, focaliza-se exclusivamente o romance A Nova Aurora no qual o autor expõe literariamente os significados da transformação política de novembro de 1889 para o povo brasileiro.",http://www.teses.usp.br/teses/disponiveis/8/8132/tde-25022011-123156/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
"Oliveira, Ednilton Santos de",Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Espalhamento e absorção de campos bosônicos por buracos negros estáticos e análogos,2009,Universidade de São Paulo (USP),USP,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição,openAccess,doctoralThesis,Buracos acústicos canônicos||Buracos negros estáticos||Campo eletromagnético||Campo escalar não massivo||Canonical acoustic holes||cross sections||Electromagnetc field||Massless scalar field||Seções de choque||Static black holes,Não informado pela instituição,por,"Nesta tese apresentamos a análise da absorção e do espalhamento de partículas não massivas de spins 0 e 1 por buracos negros de Schwarzschild, assim como a absorção e espalhamento por análogos acústicos destes buracos negros. Apresentamos também a análise da absorção e do espalhamento do campo escalar não massivo por buracos negros de Reissner-Nordström. A presente pesquisa se baseia no método de decomposição em ondas parciais. Devido a estes espaços-tempos serem estáticos e esfericamente simétricos, as partes temporal e angular das soluções das equações de campo se reduzem a funções conhecidas. O mesmo não acontece com a parte radial, o que nos leva a abordar o problema, principalmente, por meio de métodos numéricos. Cálculos analíticos também são realizados, geralmente para podermos verificar a precisão dos resultados numéricos. Os principais resultados analíticos mostrados aqui são a seção de choque de absorção em baixas e altas frequências e a seção de choque diferencial de espalhamento para ângulos próximos a 180 (efeito glória). Mostramos, de forma analítica, que as principais características das seções de choque de absorção e diferencial de espalhamento estão diretamente relacionadas à existência da órbita instável de partículas não massivas. Os nossos resultados numéricos estão em excelente concordância com os resultados obtidos por meio de cálculos analíticos. Com relação ao espaço-tempo de Reissner-Nordström, mostramos qual o comportamento das seções de choque com a variação da intensidade de carga do buraco negro. No caso de buracos negros descarregados, fazemos comparações das seções de choque obtidas para partículas de diferentes spins.",http://www.teses.usp.br/teses/disponiveis/43/43134/tde-26042010-145325/,Não informado pela instituição,Não informado pela instituição,Não informado pela instituição
